epoch,best_auc_TOTAL_vs_self/epoch,best_auc_TOTAL_vs_self/acc_yinda_level0,best_auc_TOTAL_vs_self/auc_yinda_level0,best_auc_TOTAL_vs_self/mean_average_precision_at_r_level0,best_auc_TOTAL_vs_self/precision_at_1_level0,best_auc_TOTAL_vs_self/r_precision_level0,best_auc_TOTAL_vs_self/best_epoch,best_auc_TOTAL_vs_self/best_accuracy
213,213.0,0.8900862336158752,0.9367206692695618,0.6701127886772156,0.8534482717514038,0.7699456214904785,213.0,0.9134034514427185
214,214.0,0.8793103694915771,0.9368451833724976,0.6704292893409729,0.8448275923728943,0.7701274156570435,213.0,0.9134034514427185
215,215.0,0.8793103694915771,0.9370111227035522,0.6713269948959351,0.8426724076271057,0.7707271575927734,213.0,0.9134034514427185
216,216.0,0.8728448152542114,0.9369903802871704,0.6715960502624512,0.8426724076271057,0.770916759967804,213.0,0.9134034514427185
217,217.0,0.8599137663841248,0.9369074106216431,0.6709660291671753,0.8405172228813171,0.7701696753501892,213.0,0.9134034514427185
218,218.0,0.8599137663841248,0.9370941519737244,0.6711972951889038,0.8362069129943848,0.770185112953186,213.0,0.9134034514427185
219,219.0,0.8879310488700867,0.9376958012580872,0.6723363399505615,0.8383620977401733,0.7710210680961609,213.0,0.9134034514427185
220,220.0,0.8879310488700867,0.9376335740089417,0.6725095510482788,0.8426724076271057,0.7711242437362671,213.0,0.9134034514427185
221,221.0,0.8857758641242981,0.9377580285072327,0.6728135943412781,0.8405172228813171,0.7714377045631409,213.0,0.9134034514427185
222,222.0,0.8836206793785095,0.9375505447387695,0.6726833581924438,0.8448275923728943,0.771462082862854,213.0,0.9134034514427185
223,223.0,0.8771551847457886,0.9376750588417053,0.6731042861938477,0.8426724076271057,0.7718762755393982,213.0,0.9134034514427185
224,224.0,0.8836206793785095,0.9377995133399963,0.6731969714164734,0.8405172228813171,0.771761953830719,213.0,0.9134034514427185
225,225.0,0.8836206793785095,0.9380277395248413,0.6738285422325134,0.8362069129943848,0.7721439003944397,213.0,0.9134034514427185
226,226.0,0.8879310488700867,0.9382559657096863,0.6743410229682922,0.8426724076271057,0.772531270980835,213.0,0.9134034514427185
227,227.0,0.8857758641242981,0.9382352232933044,0.6744480729103088,0.8383620977401733,0.7725651264190674,213.0,0.9134034514427185
228,228.0,0.8663793206214905,0.9383389949798584,0.6744991540908813,0.8383620977401733,0.7726379632949829,213.0,0.9134034514427185
229,229.0,0.8642241358757019,0.9380484819412231,0.6741583943367004,0.8426724076271057,0.7723738551139832,213.0,0.9134034514427185
230,230.0,0.875,0.9382144808769226,0.6745487451553345,0.8362069129943848,0.7725017070770264,213.0,0.9134034514427185
231,231.0,0.8879310488700867,0.9386294484138489,0.6753076910972595,0.8405172228813171,0.7730532288551331,213.0,0.9134034514427185
232,232.0,0.8879310488700867,0.9385879635810852,0.6757760643959045,0.8405172228813171,0.7732683420181274,213.0,0.9134034514427185
233,233.0,0.8857758641242981,0.9387539029121399,0.6766095161437988,0.8448275923728943,0.7740693688392639,213.0,0.9134034514427185
234,234.0,0.8836206793785095,0.9390236139297485,0.677345871925354,0.8469827771186829,0.7745550274848938,213.0,0.9134034514427185
235,235.0,0.8836206793785095,0.9389821290969849,0.6782701015472412,0.8469827771186829,0.7752742171287537,213.0,0.9134034514427185
236,236.0,0.8857758641242981,0.9393970966339111,0.6789137721061707,0.8469827771186829,0.7757618427276611,213.0,0.9134034514427185
237,237.0,0.8879310488700867,0.939417839050293,0.678885281085968,0.8448275923728943,0.7756743431091309,237.0,0.9136744141578674
238,238.0,0.8836206793785095,0.9393970966339111,0.6787878274917603,0.8512930870056152,0.7756012082099915,237.0,0.9136744141578674
239,239.0,0.8728448152542114,0.9395215511322021,0.6784800291061401,0.857758641242981,0.7753831148147583,237.0,0.9136744141578674
240,240.0,0.881465494632721,0.9395838379859924,0.6790961027145386,0.8491379022598267,0.7757472395896912,237.0,0.9136744141578674
241,241.0,0.881465494632721,0.9395838379859924,0.6802142262458801,0.8426724076271057,0.7767337560653687,237.0,0.9136744141578674
242,242.0,0.8771551847457886,0.9396875500679016,0.6803838610649109,0.8426724076271057,0.7769420742988586,237.0,0.9136744141578674
243,243.0,0.881465494632721,0.9398742914199829,0.6806214451789856,0.8469827771186829,0.7770842909812927,237.0,0.9136744141578674
244,244.0,0.875,0.9399365186691284,0.6808092594146729,0.8491379022598267,0.7771996855735779,237.0,0.9136744141578674
245,245.0,0.881465494632721,0.9403306841850281,0.6810897588729858,0.8405172228813171,0.7773606181144714,237.0,0.9136744141578674
246,246.0,0.8793103694915771,0.9400817155838013,0.6808574795722961,0.8469827771186829,0.7771114110946655,237.0,0.9136744141578674
247,247.0,0.8836206793785095,0.9401647448539734,0.6814608573913574,0.8448275923728943,0.7776382565498352,237.0,0.9136744141578674
248,248.0,0.8900862336158752,0.9401647448539734,0.6822270154953003,0.8469827771186829,0.7783079147338867,248.0,0.9151254892349243
249,249.0,0.8836206793785095,0.9403514862060547,0.682458758354187,0.8491379022598267,0.7783951163291931,248.0,0.9151254892349243
250,250.0,0.868534505367279,0.9402891993522644,0.6824460625648499,0.8448275923728943,0.7783929705619812,248.0,0.9151254892349243
251,251.0,0.8857758641242981,0.9405174255371094,0.6829580664634705,0.8491379022598267,0.7787721753120422,248.0,0.9151254892349243
252,252.0,0.8900862336158752,0.9407663941383362,0.683547854423523,0.8469827771186829,0.779202938079834,252.0,0.9154263138771057
253,253.0,0.8943965435028076,0.9407041668891907,0.6832418441772461,0.8556034564971924,0.7787678837776184,253.0,0.9175503849983215
254,254.0,0.8900862336158752,0.9409116506576538,0.6843819618225098,0.8599137663841248,0.7796295285224915,253.0,0.9175503849983215
255,255.0,0.8706896305084229,0.9409738779067993,0.6845023036003113,0.857758641242981,0.7796352505683899,253.0,0.9175503849983215
256,256.0,0.868534505367279,0.9409946203231812,0.6840766668319702,0.8512930870056152,0.7791920900344849,253.0,0.9175503849983215
257,257.0,0.881465494632721,0.9410775899887085,0.684299886226654,0.8512930870056152,0.7793697714805603,253.0,0.9175503849983215
258,258.0,0.8879310488700867,0.9411606192588806,0.6844316124916077,0.8534482717514038,0.7794415354728699,253.0,0.9175503849983215
259,259.0,0.892241358757019,0.9415340423583984,0.6849390268325806,0.8469827771186829,0.7798137664794922,253.0,0.9175503849983215
260,260.0,0.8879310488700867,0.9414718151092529,0.684872567653656,0.8405172228813171,0.7798798680305481,253.0,0.9175503849983215
261,261.0,0.892241358757019,0.9414510726928711,0.6853634715080261,0.8426724076271057,0.7802274227142334,253.0,0.9175503849983215
262,262.0,0.8879310488700867,0.9415755271911621,0.6854649186134338,0.8448275923728943,0.780208170413971,253.0,0.9175503849983215
263,263.0,0.8771551847457886,0.9418660402297974,0.685752809047699,0.8491379022598267,0.7804368138313293,253.0,0.9175503849983215
264,264.0,0.8857758641242981,0.9419490098953247,0.6872006058692932,0.8534482717514038,0.7816340923309326,253.0,0.9175503849983215
265,265.0,0.8943965435028076,0.9423431754112244,0.6872444152832031,0.8599137663841248,0.7814314961433411,265.0,0.9183698892593384
266,266.0,0.8900862336158752,0.9424676895141602,0.6873572468757629,0.8556034564971924,0.7813670039176941,265.0,0.9183698892593384
267,267.0,0.8857758641242981,0.9426129460334778,0.6876224875450134,0.8599137663841248,0.7814905643463135,265.0,0.9183698892593384
268,268.0,0.8857758641242981,0.9426336884498596,0.6878204345703125,0.8599137663841248,0.7815563678741455,265.0,0.9183698892593384
269,269.0,0.892241358757019,0.9426336884498596,0.6876861453056335,0.8599137663841248,0.7814033031463623,265.0,0.9183698892593384
270,270.0,0.8943965435028076,0.9427581429481506,0.6875805854797363,0.8642241358757019,0.7812356352806091,270.0,0.9185773730278015
271,271.0,0.8987069129943848,0.9427581429481506,0.6880989670753479,0.8663793206214905,0.7814886569976807,271.0,0.9207324981689453
272,272.0,0.8943965435028076,0.9427996277809143,0.68894362449646,0.875,0.7822241187095642,271.0,0.9207324981689453
273,273.0,0.892241358757019,0.9427996277809143,0.6893245577812195,0.875,0.7825987339019775,271.0,0.9207324981689453
274,274.0,0.8706896305084229,0.9428826570510864,0.6890444755554199,0.8728448152542114,0.7822295427322388,271.0,0.9207324981689453
275,275.0,0.8706896305084229,0.9429033994674683,0.6890265941619873,0.8663793206214905,0.7821374535560608,271.0,0.9207324981689453
276,276.0,0.8900862336158752,0.9431731104850769,0.6895665526390076,0.8706896305084229,0.7826271653175354,271.0,0.9207324981689453
277,277.0,0.8965517282485962,0.9430900812149048,0.6902529001235962,0.8642241358757019,0.7832540273666382,271.0,0.9207324981689453
278,278.0,0.8879310488700867,0.9431938529014587,0.691039502620697,0.8620689511299133,0.784182071685791,271.0,0.9207324981689453
279,279.0,0.8793103694915771,0.9432145953178406,0.690779983997345,0.8642241358757019,0.7839862108230591,271.0,0.9207324981689453
280,280.0,0.8879310488700867,0.9433597922325134,0.6909201145172119,0.857758641242981,0.7839298844337463,271.0,0.9207324981689453
281,281.0,0.8965517282485962,0.9433597922325134,0.6901658177375793,0.8728448152542114,0.7828891277313232,271.0,0.9207324981689453
282,282.0,0.8965517282485962,0.943069338798523,0.6897500157356262,0.868534505367279,0.7825955152511597,271.0,0.9207324981689453
283,283.0,0.8879310488700867,0.9433390498161316,0.6904479265213013,0.868534505367279,0.7832803130149841,271.0,0.9207324981689453
284,284.0,0.8706896305084229,0.9434220790863037,0.6914303302764893,0.868534505367279,0.7843416333198547,271.0,0.9207324981689453
285,285.0,0.8793103694915771,0.9434635639190674,0.6918845772743225,0.8663793206214905,0.7847693562507629,271.0,0.9207324981689453
286,286.0,0.8965517282485962,0.9436917901039124,0.6918348670005798,0.8663793206214905,0.7846669554710388,271.0,0.9207324981689453
287,287.0,0.8987069129943848,0.9438785314559937,0.6923232674598694,0.8642241358757019,0.785158634185791,287.0,0.9212927222251892
288,288.0,0.8987069129943848,0.9438992738723755,0.6924927830696106,0.8663793206214905,0.7852482795715332,288.0,0.9213030934333801
289,289.0,0.892241358757019,0.9438992738723755,0.6923608183860779,0.868534505367279,0.7849037051200867,288.0,0.9213030934333801
290,290.0,0.8987069129943848,0.943857729434967,0.6916605234146118,0.8706896305084229,0.7839474678039551,288.0,0.9213030934333801
291,291.0,0.8965517282485962,0.9438369870185852,0.691705584526062,0.8642241358757019,0.7838602662086487,288.0,0.9213030934333801
292,292.0,0.8987069129943848,0.9439200162887573,0.6918283700942993,0.8663793206214905,0.7839304208755493,292.0,0.921313464641571
293,293.0,0.8900862336158752,0.9438992738723755,0.6917014122009277,0.8706896305084229,0.7838106751441956,292.0,0.921313464641571
294,294.0,0.8771551847457886,0.9439822435379028,0.6919638514518738,0.875,0.7840073704719543,292.0,0.921313464641571
295,295.0,0.8836206793785095,0.9442934393882751,0.6927545666694641,0.8706896305084229,0.7847598791122437,292.0,0.921313464641571
296,296.0,0.8900862336158752,0.9442312121391296,0.6930122375488281,0.8642241358757019,0.7849042415618896,292.0,0.921313464641571
297,297.0,0.9008620977401733,0.9443764686584473,0.6942472457885742,0.868534505367279,0.786149799823761,297.0,0.9226192831993103
298,298.0,0.8987069129943848,0.9444386959075928,0.6945291757583618,0.8663793206214905,0.7865566611289978,297.0,0.9226192831993103
299,299.0,0.8943965435028076,0.9445216655731201,0.694527268409729,0.8663793206214905,0.7864826917648315,297.0,0.9226192831993103
300,300.0,0.8900862336158752,0.9445838928222656,0.6952086091041565,0.868534505367279,0.7871872782707214,297.0,0.9226192831993103
301,301.0,0.892241358757019,0.9445838928222656,0.6955843567848206,0.868534505367279,0.7875527143478394,297.0,0.9226192831993103
302,302.0,0.881465494632721,0.9445216655731201,0.695741593837738,0.8706896305084229,0.7878948450088501,297.0,0.9226192831993103
303,303.0,0.881465494632721,0.9445009231567383,0.6955310106277466,0.8663793206214905,0.7875505685806274,297.0,0.9226192831993103
304,304.0,0.892241358757019,0.9446876645088196,0.6967846155166626,0.8663793206214905,0.7884609699249268,297.0,0.9226192831993103
305,305.0,0.8987069129943848,0.9445838928222656,0.6970412135124207,0.8663793206214905,0.7885046005249023,297.0,0.9226192831993103
306,306.0,0.8879310488700867,0.9445631504058838,0.6970891952514648,0.8642241358757019,0.78854900598526,297.0,0.9226192831993103
307,307.0,0.892241358757019,0.9447291493415833,0.6966006755828857,0.868534505367279,0.7878450155258179,297.0,0.9226192831993103
308,308.0,0.9008620977401733,0.9444594383239746,0.6963390707969666,0.868534505367279,0.7872617840766907,308.0,0.922660768032074
309,309.0,0.9008620977401733,0.9444801807403564,0.695853054523468,0.868534505367279,0.7867885231971741,309.0,0.9226711392402649
310,310.0,0.892241358757019,0.9446046352386475,0.6956924796104431,0.8728448152542114,0.786594033241272,309.0,0.9226711392402649
311,311.0,0.8943965435028076,0.9447913765907288,0.6958630084991455,0.8706896305084229,0.7867053747177124,309.0,0.9226711392402649
312,312.0,0.9008620977401733,0.9448536038398743,0.6964842081069946,0.868534505367279,0.7871266007423401,312.0,0.9228578209877014
313,313.0,0.8987069129943848,0.9448328614234924,0.6972814202308655,0.8706896305084229,0.7878599166870117,312.0,0.9228578209877014
314,314.0,0.8987069129943848,0.9447706341743469,0.6979063749313354,0.868534505367279,0.7884870171546936,312.0,0.9228578209877014
315,315.0,0.8987069129943848,0.9450196027755737,0.6977807283401489,0.8728448152542114,0.7881676554679871,312.0,0.9228578209877014
316,316.0,0.8987069129943848,0.9450196027755737,0.6978036165237427,0.868534505367279,0.7881584167480469,312.0,0.9228578209877014
317,317.0,0.8943965435028076,0.9450403451919556,0.6979019045829773,0.8728448152542114,0.7882949709892273,312.0,0.9228578209877014
318,318.0,0.892241358757019,0.9450610876083374,0.6979019045829773,0.8706896305084229,0.7883764505386353,312.0,0.9228578209877014
319,319.0,0.8987069129943848,0.9451441168785095,0.6978039145469666,0.8642241358757019,0.7881578803062439,312.0,0.9228578209877014
320,320.0,0.8987069129943848,0.9452893137931824,0.6976544260978699,0.8663793206214905,0.7879183888435364,312.0,0.9228578209877014
321,321.0,0.9008620977401733,0.9452893137931824,0.6975411176681519,0.8599137663841248,0.7878344655036926,321.0,0.9230756759643555
322,322.0,0.8987069129943848,0.9452893137931824,0.6971119046211243,0.8620689511299133,0.7873609066009521,321.0,0.9230756759643555
323,323.0,0.8900862336158752,0.9452893137931824,0.6977854371070862,0.8642241358757019,0.7880083322525024,321.0,0.9230756759643555
324,324.0,0.8900862336158752,0.9451856017112732,0.6982249021530151,0.8663793206214905,0.788496196269989,321.0,0.9230756759643555
325,325.0,0.8943965435028076,0.9455797672271729,0.6981264352798462,0.8599137663841248,0.7882283329963684,321.0,0.9230756759643555
326,326.0,0.9008620977401733,0.9459117650985718,0.6974931359291077,0.8642241358757019,0.7875383496284485,326.0,0.9233869314193726
327,327.0,0.9030172228813171,0.9458702206611633,0.6981659531593323,0.868534505367279,0.7880703806877136,327.0,0.9244437217712402
328,328.0,0.892241358757019,0.9458702206611633,0.6983992457389832,0.868534505367279,0.7884631752967834,327.0,0.9244437217712402
329,329.0,0.8900862336158752,0.9458702206611633,0.6984939575195312,0.8642241358757019,0.7886958718299866,327.0,0.9244437217712402
330,330.0,0.8900862336158752,0.9458494782447815,0.6988707780838013,0.868534505367279,0.7892240881919861,327.0,0.9244437217712402
331,331.0,0.8965517282485962,0.9459947347640991,0.6984865665435791,0.8620689511299133,0.788742184638977,327.0,0.9244437217712402
332,332.0,0.9030172228813171,0.9462644457817078,0.6973888874053955,0.868534505367279,0.787413477897644,332.0,0.9246408343315125
333,333.0,0.9051724076271057,0.9462229609489441,0.697407603263855,0.868534505367279,0.7873912453651428,333.0,0.9256976842880249
334,334.0,0.892241358757019,0.9464097023010254,0.6977958679199219,0.8663793206214905,0.7877203822135925,333.0,0.9256976842880249
335,335.0,0.8965517282485962,0.9462644457817078,0.6981779336929321,0.8728448152542114,0.7880226969718933,333.0,0.9256976842880249
336,336.0,0.8943965435028076,0.9464304447174072,0.6982724666595459,0.8642241358757019,0.7881215810775757,333.0,0.9256976842880249
337,337.0,0.9051724076271057,0.9463889002799988,0.6986302137374878,0.8663793206214905,0.7883623838424683,337.0,0.9257806539535522
338,338.0,0.9094827771186829,0.9464304447174072,0.6993694305419922,0.868534505367279,0.7890217304229736,338.0,0.9279565811157227
339,339.0,0.9094827771186829,0.9464511871337891,0.6995173692703247,0.868534505367279,0.7890902757644653,339.0,0.9279669523239136
340,340.0,0.9051724076271057,0.9467001557350159,0.6991646885871887,0.8642241358757019,0.7885631322860718,339.0,0.9279669523239136
341,341.0,0.9051724076271057,0.9466378688812256,0.6990847587585449,0.8620689511299133,0.7883946299552917,339.0,0.9279669523239136
342,342.0,0.9073275923728943,0.9464719295501709,0.7000558376312256,0.8728448152542114,0.7894502878189087,339.0,0.9279669523239136
343,343.0,0.892241358757019,0.9463681578636169,0.7004074454307556,0.875,0.7899259328842163,339.0,0.9279669523239136
344,344.0,0.8900862336158752,0.9463059306144714,0.7001094818115234,0.875,0.7895854711532593,339.0,0.9279669523239136
345,345.0,0.8900862336158752,0.9464719295501709,0.7000723481178284,0.8771551847457886,0.7894665002822876,339.0,0.9279669523239136
346,346.0,0.8965517282485962,0.9466586709022522,0.7004414200782776,0.8771551847457886,0.7897734642028809,339.0,0.9279669523239136
347,347.0,0.9051724076271057,0.9466586709022522,0.7002658843994141,0.8663793206214905,0.7895935773849487,339.0,0.9279669523239136
348,348.0,0.9073275923728943,0.9467831254005432,0.7010904550552368,0.868534505367279,0.790346086025238,339.0,0.9279669523239136
349,349.0,0.9073275923728943,0.9465548992156982,0.7016507387161255,0.8771551847457886,0.7907984852790833,339.0,0.9279669523239136
350,350.0,0.9094827771186829,0.9466171264648438,0.7017934322357178,0.8771551847457886,0.7909352779388428,350.0,0.9280499815940857
351,351.0,0.9073275923728943,0.9465341567993164,0.7019967436790466,0.8706896305084229,0.7911620140075684,350.0,0.9280499815940857
352,352.0,0.8987069129943848,0.9465756416320801,0.7019439339637756,0.8728448152542114,0.7911021113395691,350.0,0.9280499815940857
353,353.0,0.9073275923728943,0.9465548992156982,0.7022712826728821,0.8771551847457886,0.7913020253181458,350.0,0.9280499815940857
354,354.0,0.9073275923728943,0.9465548992156982,0.7023901343345642,0.875,0.7914892435073853,350.0,0.9280499815940857
355,355.0,0.9073275923728943,0.9467416405677795,0.702623724937439,0.875,0.7916709780693054,350.0,0.9280499815940857
356,356.0,0.8965517282485962,0.9468660950660706,0.7024800181388855,0.8706896305084229,0.791596531867981,350.0,0.9280499815940857
357,357.0,0.9008620977401733,0.946907639503479,0.7027033567428589,0.8706896305084229,0.79167640209198,350.0,0.9280499815940857
358,358.0,0.9094827771186829,0.9469283819198608,0.7027988433837891,0.8706896305084229,0.791610062122345,358.0,0.9282055497169495
359,359.0,0.8987069129943848,0.9469283819198608,0.702644407749176,0.8706896305084229,0.7914643287658691,358.0,0.9282055497169495
360,360.0,0.892241358757019,0.9468868374824524,0.7024937868118286,0.8706896305084229,0.7913058400154114,358.0,0.9282055497169495
361,361.0,0.9030172228813171,0.9468660950660706,0.7025828957557678,0.8642241358757019,0.7912907004356384,358.0,0.9282055497169495
362,362.0,0.9073275923728943,0.94703209400177,0.7028375267982483,0.8663793206214905,0.7914954423904419,358.0,0.9282055497169495
363,363.0,0.9073275923728943,0.9470943212509155,0.7029648423194885,0.8599137663841248,0.7916151881217957,358.0,0.9282055497169495
364,364.0,0.9030172228813171,0.9470735788345337,0.7029683589935303,0.8663793206214905,0.7916316986083984,358.0,0.9282055497169495
365,365.0,0.8879310488700867,0.9472395777702332,0.7024272680282593,0.8599137663841248,0.7911432981491089,358.0,0.9282055497169495
366,366.0,0.9051724076271057,0.9474470615386963,0.7014956474304199,0.8556034564971924,0.790126383304596,358.0,0.9282055497169495
367,367.0,0.9008620977401733,0.9473432898521423,0.7013229727745056,0.8556034564971924,0.7899083495140076,358.0,0.9282055497169495
368,368.0,0.9030172228813171,0.947384774684906,0.7016546130180359,0.8599137663841248,0.7902098298072815,358.0,0.9282055497169495
369,369.0,0.9051724076271057,0.94748854637146,0.7017087340354919,0.8663793206214905,0.7902255654335022,358.0,0.9282055497169495
370,370.0,0.9073275923728943,0.9475300312042236,0.7010548114776611,0.868534505367279,0.7894283533096313,358.0,0.9282055497169495
371,371.0,0.9073275923728943,0.9475300312042236,0.7009252309799194,0.8642241358757019,0.7893083095550537,358.0,0.9282055497169495
372,372.0,0.9073275923728943,0.9475300312042236,0.7013824582099915,0.8642241358757019,0.7897403836250305,358.0,0.9282055497169495
373,373.0,0.9030172228813171,0.9475715160369873,0.7021498680114746,0.8556034564971924,0.79048752784729,358.0,0.9282055497169495
374,374.0,0.8900862336158752,0.9473225474357605,0.7023957967758179,0.8620689511299133,0.7907190918922424,358.0,0.9282055497169495
375,375.0,0.8836206793785095,0.9471150636672974,0.7026233673095703,0.8599137663841248,0.7909000515937805,358.0,0.9282055497169495
376,376.0,0.9030172228813171,0.94748854637146,0.7032762765884399,0.857758641242981,0.7915331125259399,358.0,0.9282055497169495
377,377.0,0.9073275923728943,0.9474678039550781,0.7039307951927185,0.8620689511299133,0.7920711040496826,358.0,0.9282055497169495
378,378.0,0.9051724076271057,0.9474470615386963,0.7040513753890991,0.857758641242981,0.7921640276908875,358.0,0.9282055497169495
379,379.0,0.9051724076271057,0.9474678039550781,0.7044216394424438,0.8599137663841248,0.7923967242240906,358.0,0.9282055497169495
380,380.0,0.892241358757019,0.9473432898521423,0.7047638893127441,0.8663793206214905,0.7928152084350586,358.0,0.9282055497169495
381,381.0,0.892241358757019,0.9475092887878418,0.7056152820587158,0.8663793206214905,0.7937051057815552,358.0,0.9282055497169495
382,382.0,0.9030172228813171,0.947613000869751,0.7061365842819214,0.8663793206214905,0.794151782989502,358.0,0.9282055497169495
383,383.0,0.9094827771186829,0.9476337432861328,0.705970823764801,0.8663793206214905,0.7938337326049805,383.0,0.9285582900047302
384,384.0,0.9094827771186829,0.9474470615386963,0.7056536078453064,0.8620689511299133,0.7933293581008911,383.0,0.9285582900047302
385,385.0,0.9094827771186829,0.9474678039550781,0.7057134509086609,0.8556034564971924,0.7932448387145996,383.0,0.9285582900047302
386,386.0,0.9073275923728943,0.9474055767059326,0.7052826881408691,0.8663793206214905,0.7927114963531494,383.0,0.9285582900047302
387,387.0,0.9073275923728943,0.9475092887878418,0.7050289511680603,0.8663793206214905,0.792483389377594,383.0,0.9285582900047302
388,388.0,0.9073275923728943,0.9475507736206055,0.704785168170929,0.8556034564971924,0.7922236323356628,383.0,0.9285582900047302
389,389.0,0.9073275923728943,0.9475922584533691,0.7047191858291626,0.8599137663841248,0.7921754121780396,383.0,0.9285582900047302
390,390.0,0.9094827771186829,0.9477789998054504,0.7049432992935181,0.8620689511299133,0.792405366897583,390.0,0.9286308884620667
391,391.0,0.9073275923728943,0.9479242563247681,0.7053576111793518,0.857758641242981,0.7927390933036804,390.0,0.9286308884620667
392,392.0,0.9094827771186829,0.9479242563247681,0.7053098082542419,0.8556034564971924,0.7926098704338074,392.0,0.9287034869194031
393,393.0,0.9073275923728943,0.9478827118873596,0.7055128812789917,0.8599137663841248,0.7927477955818176,392.0,0.9287034869194031
394,394.0,0.9008620977401733,0.9479242563247681,0.7052547931671143,0.8620689511299133,0.7924348711967468,392.0,0.9287034869194031
395,395.0,0.8943965435028076,0.9479449987411499,0.7050606608390808,0.8599137663841248,0.7922566533088684,392.0,0.9287034869194031
396,396.0,0.9051724076271057,0.9480901956558228,0.7054316997528076,0.857758641242981,0.7926120758056641,392.0,0.9287034869194031
397,397.0,0.9073275923728943,0.9481109380722046,0.7057396769523621,0.8599137663841248,0.7928634285926819,392.0,0.9287034869194031
398,398.0,0.9073275923728943,0.9481732249259949,0.7059112191200256,0.857758641242981,0.7929896712303162,392.0,0.9287034869194031
399,399.0,0.9073275923728943,0.9480694532394409,0.70599764585495,0.8599137663841248,0.793018102645874,392.0,0.9287034869194031
400,400.0,0.892241358757019,0.9480072259902954,0.7057897448539734,0.8599137663841248,0.7927388548851013,392.0,0.9287034869194031
