~iteration~,epoch,acc_yinda_level0,auc_yinda_level0,mean_acc_auc_yinda_level0,mean_average_precision_at_r_level0,precision_at_1_level0,r_precision_level0,best_epoch,best_accuracy
1,1,0.5961538461538461,0.8571428571428571,0.7266483516483516,0.4595171071991162,0.75,0.6070512820512821,1,0.7266483516483516
2,2,0.5961538461538461,0.8771121351766513,0.7366329906652487,0.4861142213346818,0.75,0.6198717948717949,2,0.7366329906652487
3,3,0.5961538461538461,0.8847926267281105,0.7404732364409783,0.5083756394014826,0.8076923076923077,0.6301282051282051,3,0.7404732364409783
4,4,0.5961538461538461,0.8863287250384024,0.7412412855961243,0.516277305031609,0.7884615384615384,0.6288461538461537,4,0.7412412855961243
5,5,0.5961538461538461,0.8894009216589862,0.7427773839064162,0.5377814771010478,0.7692307692307693,0.6467948717948719,5,0.7427773839064162
6,6,0.6153846153846154,0.8894009216589862,0.7523927685218008,0.5561607705772679,0.7692307692307693,0.6618589743589743,6,0.7523927685218008
7,7,0.7307692307692307,0.890937019969278,0.8108531253692544,0.5640453734196449,0.7692307692307693,0.6666666666666666,7,0.8108531253692544
8,8,0.8076923076923077,0.8940092165898618,0.8508507621410848,0.5719432664648926,0.7692307692307693,0.6750000000000002,8,0.8508507621410848
9,9,0.8461538461538461,0.8940092165898617,0.870081531371854,0.5747649354589661,0.7884615384615384,0.6791666666666666,9,0.870081531371854
10,10,0.8461538461538461,0.8924731182795699,0.869313482216708,0.5792017575268333,0.7884615384615384,0.6862179487179488,9,0.870081531371854
11,11,0.8461538461538461,0.8924731182795699,0.869313482216708,0.5821023880460451,0.7692307692307693,0.6897435897435897,9,0.870081531371854
12,12,0.8461538461538461,0.8909370199692781,0.8685454330615621,0.5820193099845693,0.75,0.689102564102564,9,0.870081531371854
13,13,0.8461538461538461,0.8894009216589862,0.8677773839064162,0.5847460298487778,0.75,0.6884615384615386,9,0.870081531371854
14,14,0.8269230769230769,0.8894009216589862,0.8581619992910315,0.5848108532863898,0.7884615384615384,0.6910256410256411,9,0.870081531371854
15,15,0.7884615384615384,0.8878648233486943,0.8381631809051164,0.5811324760852054,0.8076923076923077,0.6875,9,0.870081531371854
16,16,0.7884615384615384,0.8863287250384024,0.8373951317499704,0.5758954456705254,0.8269230769230769,0.6817307692307693,9,0.870081531371854
17,17,0.7884615384615384,0.8863287250384024,0.8373951317499704,0.5744530145277037,0.8269230769230769,0.680448717948718,9,0.870081531371854
18,18,0.7884615384615384,0.880184331797235,0.8343229351293867,0.5695642642282569,0.7884615384615384,0.6756410256410257,9,0.870081531371854
19,19,0.7884615384615384,0.8786482334869432,0.8335548859742408,0.5641807144797073,0.7692307692307693,0.6730769230769231,9,0.870081531371854
20,20,0.8076923076923077,0.8786482334869431,0.8431702705896253,0.5639642472970348,0.8269230769230769,0.6721153846153847,9,0.870081531371854
21,21,0.8461538461538461,0.8817204301075268,0.8639371381306864,0.5673699732950086,0.8269230769230769,0.6756410256410257,9,0.870081531371854
22,22,0.8076923076923077,0.8817204301075268,0.8447063688999172,0.5657933896802168,0.8461538461538461,0.6746794871794872,9,0.870081531371854
