~iteration~,metric_loss,classifier_loss,total_loss
0,1.4494813680648804,1.0418064594268799,2.4912877082824707
9,1.4494808912277222,1.0399497747421265,2.4894306659698486
18,1.4494746923446655,1.0393298864364624,2.488804578781128
27,1.449472188949585,1.0391011238098145,2.4885733127593994
36,1.4494460821151733,1.038522481918335,2.4879684448242188
45,1.449426293373108,1.0381377935409546,2.4875640869140625
54,1.4494307041168213,1.0382366180419922,2.4876673221588135
63,1.4493513107299805,1.0368587970733643,2.4862101078033447
72,1.4491817951202393,1.0349851846694946,2.4841670989990234
81,1.4489407539367676,1.033299207687378,2.4822399616241455
90,1.4484776258468628,1.0297240018844604,2.4782016277313232
99,1.4463897943496704,1.0208539962768555,2.4672436714172363
108,1.4474387168884277,1.0221619606018066,2.4696006774902344
117,1.4412572383880615,1.004266381263733,2.445523738861084
126,1.4292774200439453,0.9674415588378906,2.396718978881836
135,1.43998384475708,0.9821062088012695,2.4220900535583496
144,1.4642646312713623,0.9344989061355591,2.398763656616211
153,1.4644852876663208,0.8966212272644043,2.3611063957214355
162,1.4638999700546265,0.8552919030189514,2.3191919326782227
171,1.4000277519226074,0.7860104441642761,2.1860382556915283
180,1.519186019897461,0.8516591787338257,2.370845317840576
189,1.4717012643814087,0.7122738361358643,2.1839752197265625
198,1.516230821609497,0.7770586013793945,2.2932894229888916
207,1.5003199577331543,0.6949962377548218,2.1953163146972656
216,1.4464083909988403,0.6661502122879028,2.112558603286743
225,1.4874612092971802,0.6357452869415283,2.123206615447998
234,1.538955569267273,0.694930374622345,2.2338860034942627
243,1.4439239501953125,0.4705541729927063,1.914478063583374
252,1.4961440563201904,0.6369721293449402,2.1331162452697754
261,1.477771520614624,0.5926393866539001,2.070410966873169
270,1.4949085712432861,0.6929761171340942,2.18788480758667
279,1.4606050252914429,0.5157310962677002,1.976336121559143
288,1.4705326557159424,0.54678875207901,2.0173213481903076
297,1.4312307834625244,0.46142715215682983,1.892657995223999
306,1.4468724727630615,0.4863434433937073,1.933215856552124
315,1.4572441577911377,0.4700215458869934,1.9272656440734863
324,1.4022133350372314,0.3068852424621582,1.7090985774993896
333,1.426684856414795,0.4173755943775177,1.8440604209899902
342,1.4633617401123047,0.5547304153442383,2.018092155456543
351,1.4081902503967285,0.3735365569591522,1.7817268371582031
360,1.376074194908142,0.2536870241165161,1.6297612190246582
369,1.4400990009307861,0.4176199436187744,1.8577189445495605
378,1.429196834564209,0.3516192138195038,1.7808160781860352
387,1.4729692935943604,0.6833527088165283,2.1563220024108887
396,1.425567388534546,0.39137211441993713,1.8169394731521606
405,1.4685301780700684,0.6481480598449707,2.116678237915039
414,1.3982795476913452,0.2537088394165039,1.6519883871078491
423,1.4334129095077515,0.48290589451789856,1.9163187742233276
432,1.4276237487792969,0.37478378415107727,1.8024075031280518
441,1.4156594276428223,0.31459617614746094,1.7302556037902832
450,1.421195387840271,0.32214871048927307,1.7433440685272217
459,1.4378973245620728,0.5632308721542358,2.0011281967163086
468,1.4653687477111816,0.5848268270492554,2.0501956939697266
477,1.3921483755111694,0.2500954866409302,1.6422438621520996
486,1.3565752506256104,0.2599409520626068,1.6165162324905396
495,1.402829885482788,0.31910160183906555,1.7219314575195312
504,1.4228696823120117,0.301702082157135,1.724571704864502
513,1.444699764251709,0.5732926726341248,2.0179924964904785
522,1.4357736110687256,0.38905128836631775,1.8248249292373657
531,1.478496789932251,0.6329349279403687,2.11143159866333
540,1.377302885055542,0.3255579173564911,1.7028608322143555
549,1.4641799926757812,0.7727943062782288,2.2369742393493652
558,1.4205827713012695,0.3948742151260376,1.8154569864273071
567,1.4122817516326904,0.3454098701477051,1.7576916217803955
576,1.4272994995117188,0.4361610412597656,1.8634605407714844
585,1.4521597623825073,0.6246586441993713,2.0768184661865234
594,1.381803035736084,0.24406680464744568,1.625869870185852
603,1.4384334087371826,0.5092841982841492,1.9477176666259766
612,1.4318053722381592,0.35155075788497925,1.7833561897277832
621,1.4179452657699585,0.39035341143608093,1.8082987070083618
630,1.3929803371429443,0.2533303499221802,1.6463106870651245
639,1.437708854675293,0.39188337326049805,1.829592227935791
648,1.4447669982910156,0.4800630211830139,1.9248299598693848
657,1.4259321689605713,0.3969249725341797,1.822857141494751
666,1.3984029293060303,0.2853972911834717,1.683800220489502
675,1.3940790891647339,0.2612617611885071,1.6553409099578857
684,1.3881759643554688,0.23575960099697113,1.623935580253601
693,1.3906917572021484,0.2931966781616211,1.6838884353637695
702,1.4385360479354858,0.5905402898788452,2.029076337814331
711,1.3880020380020142,0.21734607219696045,1.6053481101989746
720,1.4076857566833496,0.3030039072036743,1.710689663887024
729,1.4332636594772339,0.5515793561935425,1.9848430156707764
738,1.4542882442474365,0.5411819219589233,1.9954701662063599
747,1.3816055059432983,0.21579745411872864,1.5974029302597046
756,1.3927081823349,0.2531355619430542,1.645843744277954
765,1.3797779083251953,0.233806312084198,1.613584280014038
774,1.439188838005066,0.4778409004211426,1.9170297384262085
783,1.3900262117385864,0.24795478582382202,1.6379809379577637
792,1.389941692352295,0.27872562408447266,1.6686673164367676
801,1.426856279373169,0.40144413709640503,1.8283004760742188
810,1.3777400255203247,0.18464395403862,1.562384009361267
819,1.4216604232788086,0.36994463205337524,1.791604995727539
828,1.359440565109253,0.19135087728500366,1.5507915019989014
837,1.4372279644012451,0.45225363969802856,1.889481544494629
846,1.395481824874878,0.2621498107910156,1.6576316356658936
855,1.3914598226547241,0.2816162109375,1.6730760335922241
864,1.4335581064224243,0.4280974566936493,1.861655592918396
