~iteration~,epoch,acc_yinda_level0,auc_yinda_level0,mean_average_precision_at_r_level0,precision_at_1_level0,r_precision_level0,best_epoch,best_accuracy
1,1,0.6666666666666666,0.46021715913136346,0.4760891342666949,0.7547169811320755,0.6393993717788765,1,0.46021715913136346
2,2,0.6666666666666666,0.5044054823780705,0.5085167021129664,0.7515723270440252,0.6611451054534306,2,0.5044054823780705
3,3,0.6666666666666666,0.5730464578141687,0.538831309581028,0.7547169811320755,0.6811526565975283,3,0.5730464578141687
4,4,0.6666666666666666,0.6667408330366679,0.5651155730464396,0.7610062893081762,0.6992250141583952,4,0.6667408330366679
5,5,0.6698113207547169,0.7688679245283019,0.5870423668739044,0.7704402515723271,0.713848400846523,5,0.7688679245283019
6,6,0.6698113207547169,0.8467426130295478,0.6035912217376911,0.7672955974842768,0.7250398493177712,6,0.8467426130295478
7,7,0.7452830188679245,0.8863474546101816,0.61755068208368,0.7767295597484277,0.7344522368845002,7,0.8863474546101816
8,8,0.7924528301886793,0.908374866500534,0.6312452700535679,0.7830188679245284,0.7432842367028186,8,0.908374866500534
9,9,0.839622641509434,0.9199893200427198,0.6442294911808373,0.7987421383647799,0.7519058832212727,9,0.9199893200427198
10,10,0.8805031446540881,0.928310786756853,0.6545429780366272,0.8050314465408805,0.758064465763652,10,0.928310786756853
11,11,0.8773584905660378,0.9345407618369527,0.66300027040002,0.7924528301886793,0.7638808338620555,11,0.9345407618369527
12,12,0.8773584905660378,0.9389017443930224,0.6722293742960537,0.8018867924528302,0.7710566917756401,12,0.9389017443930224
13,13,0.8679245283018868,0.9436632253470987,0.6821224611746027,0.8050314465408805,0.7784074182893821,13,0.9436632253470987
14,14,0.8710691823899371,0.9473567105731576,0.6904882199379817,0.8050314465408805,0.7847441340242914,14,0.9473567105731576
15,15,0.8742138364779874,0.9498487006051977,0.6982518977055608,0.8238993710691824,0.7902391526821465,15,0.9498487006051977
16,16,0.8742138364779874,0.9518511925952295,0.7049652542988196,0.8238993710691824,0.7942235167040677,16,0.9518511925952295
17,17,0.8647798742138365,0.9534531861872553,0.7106551498815838,0.8490566037735849,0.7982575593055786,17,0.9534531861872553
18,18,0.8679245283018868,0.9550551797792809,0.7150462880767091,0.8553459119496856,0.8013399022609431,18,0.9550551797792809
19,19,0.8742138364779874,0.9572801708793165,0.7203148881352565,0.8522012578616353,0.8053292341408232,19,0.9572801708793165
20,20,0.8742138364779874,0.9584816660733357,0.7270358107722721,0.8584905660377359,0.8097179818006072,20,0.9584816660733357
21,21,0.8647798742138365,0.9601281594873621,0.7308835657725389,0.8616352201257862,0.8126923093300632,21,0.9601281594873621
22,22,0.8773584905660378,0.961819152723389,0.7342358729124216,0.8679245283018868,0.8143660516458515,22,0.961819152723389
23,23,0.89937106918239,0.9634656461374155,0.738365112310713,0.8679245283018868,0.8167229454004025,23,0.9634656461374155
24,24,0.8962264150943396,0.9653346386614454,0.7431449993835075,0.8616352201257862,0.8192291587713211,24,0.9653346386614454
25,25,0.8962264150943396,0.9664026343894625,0.7464423470581666,0.8616352201257862,0.8207381101416693,25,0.9664026343894625
26,26,0.8867924528301887,0.9673816304734781,0.7504156938251486,0.8616352201257862,0.8233655392467876,26,0.9673816304734781
27,27,0.889937106918239,0.9681826272694909,0.7529836262340923,0.8522012578616353,0.8246060843485506,27,0.9681826272694909
28,28,0.89937106918239,0.9689836240655038,0.7573202987108951,0.8616352201257862,0.8276546458697939,28,0.9689836240655038
29,29,0.9056603773584906,0.9712086151655394,0.7624758265805343,0.8679245283018868,0.831466554251138,29,0.9712086151655394
30,30,0.9056603773584906,0.972810608757565,0.7675544488458858,0.8647798742138365,0.8353809424452364,30,0.972810608757565
31,31,0.9088050314465409,0.9741456034175864,0.7737589680314856,0.8679245283018868,0.8394845350581737,31,0.9741456034175864
32,32,0.9088050314465409,0.9747241011035956,0.7792653670179975,0.8679245283018868,0.8435601657277416,32,0.9747241011035956
33,33,0.9088050314465409,0.9754805980776077,0.7853097295669392,0.8710691823899371,0.8479503327755139,33,0.9754805980776077
34,34,0.9213836477987422,0.9767265930936276,0.7919657956965197,0.8773584905660378,0.8537276677042394,34,0.9767265930936276
35,35,0.9213836477987422,0.9787290850836597,0.7962799511117095,0.8710691823899371,0.8583118650900106,35,0.9787290850836597
36,36,0.9150943396226415,0.9795745817016732,0.8032075913881309,0.8836477987421384,0.863017562087579,36,0.9795745817016732
37,37,0.9245283018867925,0.9801975792096832,0.8094041230140215,0.8930817610062893,0.8667769531133567,37,0.9801975792096832
38,38,0.9245283018867925,0.9817550729797081,0.8161217029714999,0.9025157232704403,0.8707313680487249,38,0.9817550729797081
39,39,0.9339622641509434,0.9839800640797436,0.8235380161890685,0.9119496855345912,0.8757340010134431,39,0.9839800640797436
40,40,0.940251572327044,0.98562655749377,0.8298846130052414,0.9245283018867925,0.8800012490614297,40,0.98562655749377
41,41,0.940251572327044,0.9868280526877893,0.8351275522061026,0.9182389937106918,0.8829522986278777,41,0.9868280526877893
42,42,0.949685534591195,0.9882965468138127,0.8410516349559366,0.9276729559748428,0.8875980974523405,42,0.9882965468138127
43,43,0.9559748427672956,0.9892310430758277,0.8461165310985459,0.9308176100628931,0.8902571789095979,43,0.9892310430758277
44,44,0.9465408805031447,0.9904770380918477,0.8562685442481607,0.9213836477987422,0.8980325863094352,44,0.9904770380918477
45,45,0.9465408805031447,0.991055535777857,0.8621048612742142,0.9276729559748428,0.9011681563143605,45,0.991055535777857
46,46,0.9433962264150944,0.9916340334638661,0.866250915327122,0.9308176100628931,0.9035132691486086,46,0.9916340334638661
47,47,0.9465408805031447,0.9920345318618726,0.8700557902257118,0.9433962264150944,0.9062000286716375,47,0.9920345318618726
48,48,0.9528301886792453,0.9928355286578854,0.8774509219985726,0.9654088050314465,0.9108568987224089,48,0.9928355286578854
49,49,0.9591194968553459,0.993058027767889,0.8821951837321249,0.9654088050314465,0.9132803617736105,49,0.993058027767889
50,50,0.9748427672955975,0.9939925240299039,0.89295165978409,0.9591194968553459,0.9219609128935785,50,0.9939925240299039
51,51,0.9685534591194969,0.9949270202919188,0.8970030779162097,0.9622641509433962,0.9239985862895637,51,0.9949270202919188
52,52,0.9748427672955975,0.9966625133499466,0.9042798469314799,0.9748427672955975,0.9288171246322011,52,0.9966625133499466
53,53,0.9748427672955975,0.9975525097899609,0.9177941125528929,0.9748427672955975,0.9384405751927885,53,0.9975525097899609
54,54,0.9748427672955975,0.9982200071199715,0.9226500193816733,0.9685534591194969,0.9399759271797188,54,0.9982200071199715
55,55,0.9811320754716981,0.9983980064079744,0.9277586400965182,0.9685534591194969,0.9441422567417382,55,0.9983980064079744
56,56,0.9779874213836478,0.9978195087219651,0.9313499797164434,0.9591194968553459,0.9493519784139475,55,0.9983980064079744
57,57,0.9779874213836478,0.99875400498398,0.9369416243757147,0.9685534591194969,0.9533802015247066,57,0.99875400498398
58,58,0.9874213836477987,0.9991100035599857,0.9410945862420651,0.9779874213836478,0.9546973935778371,58,0.9991100035599857
59,59,0.9905660377358491,0.99937700249199,0.9495712451898355,0.9779874213836478,0.9615588570520164,59,0.99937700249199
60,60,0.9905660377358491,0.999688501245995,0.9600900759997273,0.9811320754716981,0.9699673114946298,60,0.999688501245995
61,61,0.9905660377358491,1.0,0.9667374657916733,0.9905660377358491,0.9742561342400383,61,1.0
