0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,label
0.16257212,-0.24533665,0.060575325,-0.13513698,-0.08717708,0.20211321,-0.1569582,0.07549088,0.3144345,-0.051455427,0.31015548,-0.11108973,0.10805456,0.19900708,-0.23430893,-0.13261625,-0.054686766,-0.12889269,-0.11187695,0.39011794,0.025441384,0.17890872,0.0037023043,-0.1035894,-0.09076799,0.3005849,0.058040258,0.33328626,-0.014967409,0.07454691,0.004448826,-0.17969696,1.0
0.17225808,-0.22251733,0.07439598,-0.11283326,-0.08586433,0.18550523,-0.12182378,0.116353415,0.34699595,-0.021816159,0.27386937,-0.12195954,0.17104855,0.23448765,-0.27400905,-0.117280185,-0.05508336,-0.17244256,-0.1211907,0.35689297,0.030431291,0.17163007,0.026316775,-0.082435265,-0.06714132,0.2656643,0.041728653,0.35491446,-0.023935366,0.07526208,-0.046296988,-0.15707156,1.0
0.18062082,-0.20268382,0.04064487,-0.13190779,-0.09184556,0.15918685,-0.14319375,0.06024863,0.32631686,0.015641196,0.28462973,-0.14634106,0.1429749,0.24303773,-0.26244783,-0.09588136,-0.09200891,-0.1804904,-0.09779248,0.37719315,0.0011155716,0.21317299,-0.02520112,-0.064121865,-0.041509207,0.27773336,0.0117835775,0.3321016,-0.0149089815,0.09463208,-0.05068322,-0.1961844,1.0
0.1818841,-0.22801915,0.069136225,-0.093801625,-0.0712495,0.1950951,-0.14485864,0.09928495,0.33609715,-0.005862034,0.28942955,-0.13965537,0.15702477,0.22438625,-0.27651325,-0.11344115,-0.07064315,-0.17402779,-0.12581019,0.36147696,0.018669669,0.18101418,-0.0003556593,-0.0969347,-0.05436658,0.27214724,0.04127195,0.33232605,-0.010343803,0.086129464,-0.028074116,-0.15813042,1.0
0.17335495,-0.22511013,0.06936742,-0.09532074,-0.08171413,0.19952227,-0.14712447,0.08883404,0.3351055,-0.01188818,0.2893093,-0.13880375,0.1561071,0.2212515,-0.26819068,-0.11341412,-0.07100033,-0.17492738,-0.1279754,0.36819887,0.009047297,0.17807639,-0.0018575978,-0.09423238,-0.055481594,0.27668706,0.03510392,0.33326438,-0.013632962,0.09815619,-0.024597378,-0.15879627,1.0
0.17756934,-0.19903356,0.05100999,-0.11433454,-0.09447622,0.15963143,-0.13073584,0.07984741,0.33527198,0.030761573,0.27733982,-0.15958254,0.17089024,0.24627161,-0.28517136,-0.078375325,-0.075929984,-0.19736724,-0.103194095,0.34776458,-0.007307439,0.21112044,-0.017655347,-0.056361232,-0.037865695,0.27186805,0.00924805,0.34654737,-0.014319853,0.087565005,-0.064245656,-0.17406917,1.0
0.15221128,-0.24265783,0.081196256,-0.1385596,-0.10213271,0.20282927,-0.13702923,0.097877055,0.31574336,-0.058403537,0.29769439,-0.094583385,0.1365368,0.2089031,-0.23965767,-0.13895193,-0.043609746,-0.1448407,-0.113390714,0.37872413,0.03625656,0.15355705,0.026799494,-0.08660836,-0.109086044,0.2735083,0.038854007,0.36600742,-0.04842693,0.06409356,-0.0042682365,-0.17775828,1.0
0.15892725,-0.13797152,0.008666879,-0.16091995,-0.15335178,0.10362002,-0.13631968,0.00067750376,0.27948055,0.08889234,0.26681307,-0.20948151,0.16173996,0.25067148,-0.24214245,-0.014815822,-0.13001636,-0.23559289,-0.04586034,0.3548121,-0.08049615,0.25794777,-0.0882306,0.008506418,0.0005103548,0.25842914,-0.0765761,0.31938353,-0.02100597,0.118450634,-0.09978413,-0.21818784,1.0
0.16799775,-0.2064159,0.05093103,-0.120340206,-0.10636104,0.16574447,-0.13234137,0.06448626,0.31963974,0.026600651,0.29204756,-0.15558216,0.16916943,0.23733306,-0.27818805,-0.07575946,-0.077769704,-0.19629788,-0.10121998,0.35766923,-0.010685657,0.21034752,-0.0354832,-0.05523069,-0.038831927,0.28191715,-0.0020277558,0.3423982,-0.021023942,0.096395314,-0.052217692,-0.17052457,1.0
0.16847076,-0.24073988,0.08813422,-0.09275782,-0.06805004,0.21046053,-0.13328175,0.12121114,0.34449387,-0.04522655,0.28758126,-0.10736412,0.1578855,0.20886399,-0.26718765,-0.13311084,-0.04902184,-0.1555041,-0.13629824,0.3625983,0.042243056,0.16120923,0.03111869,-0.1098003,-0.07747584,0.2706416,0.068860605,0.3401601,-0.015210608,0.07335607,-0.015441949,-0.14251575,1.0
