~iteration~,metric_loss,classifier_loss,total_loss
0,0.11886425316333771,0.3448127806186676,0.4636770486831665
9,0.1274719387292862,0.3468245565891266,0.474296510219574
18,0.08923447132110596,0.3419798016548157,0.43121427297592163
27,0.10760165005922318,0.3439416289329529,0.45154327154159546
36,0.10769239068031311,0.3435207009315491,0.4512130916118622
45,0.10790427029132843,0.34405121207237244,0.45195549726486206
54,0.08508537709712982,0.34122270345687866,0.4263080954551697
63,0.12030898034572601,0.3438783288002014,0.4641873240470886
72,0.11252182722091675,0.3418176472187042,0.45433947443962097
81,0.08484508097171783,0.3390653729438782,0.4239104390144348
90,0.10739411413669586,0.34113234281539917,0.44852644205093384
99,0.09498763084411621,0.335031121969223,0.43001875281333923
108,0.10895835608243942,0.33990398049354553,0.44886234402656555
117,0.11474616825580597,0.33778417110443115,0.4525303244590759
126,0.09182928502559662,0.3358699381351471,0.4276992082595825
135,0.10271275788545609,0.3377549946308136,0.4404677450656891
144,0.09439072012901306,0.33438318967819214,0.4287739098072052
153,0.09745416790246964,0.3336605727672577,0.43111473321914673
162,0.09093030542135239,0.3324240446090698,0.4233543574810028
171,0.10047608613967896,0.3330205976963043,0.4334966838359833
180,0.10482101142406464,0.33457618951797485,0.4393972158432007
189,0.10721144825220108,0.3300805389881134,0.4372919797897339
198,0.10786929726600647,0.3312062919139862,0.4390755891799927
207,0.09604576975107193,0.32782983779907227,0.4238756000995636
216,0.10475438833236694,0.3196570575237274,0.42441144585609436
225,0.09663590043783188,0.3262844383716583,0.4229203462600708
234,0.0973125621676445,0.3229021430015564,0.4202147126197815
243,0.1096862331032753,0.3299531638622284,0.4396393895149231
252,0.11678524315357208,0.31815484166145325,0.4349400997161865
261,0.09512049704790115,0.3155018091201782,0.4106222987174988
270,0.1196732297539711,0.31559908390045166,0.43527230620384216
279,0.15304258465766907,0.31292474269866943,0.4659673273563385
288,0.1101263239979744,0.31567543745040894,0.42580175399780273
297,0.1192304790019989,0.3229511082172394,0.4421815872192383
306,0.0846252292394638,0.30329304933547974,0.38791829347610474
315,0.08570577204227448,0.2957984507083893,0.38150423765182495
324,0.11412066966295242,0.30816906690597534,0.42228972911834717
333,0.13201698660850525,0.3066832423210144,0.43870022892951965
342,0.14340174198150635,0.30711624026298523,0.4505179822444916
351,0.14286114275455475,0.29174456000328064,0.4346057176589966
360,0.1407383382320404,0.30068686604499817,0.4414252042770386
369,0.1122751459479332,0.2839798331260681,0.3962549865245819
378,0.1497904658317566,0.2887125313282013,0.4385029971599579
387,0.10909242928028107,0.28497180342674255,0.3940642476081848
396,0.12406954169273376,0.29374629259109497,0.41781583428382874
405,0.15096841752529144,0.3032550811767578,0.45422351360321045
414,0.1321180760860443,0.28976714611053467,0.421885222196579
423,0.12449036538600922,0.27810773253440857,0.4025980830192566
432,0.12349274754524231,0.2575471103191376,0.3810398578643799
441,0.13240602612495422,0.2377137839794159,0.3701198101043701
450,0.12861080467700958,0.25373244285583496,0.38234323263168335
459,0.17070508003234863,0.26027464866638184,0.43097972869873047
468,0.11417512595653534,0.23905783891677856,0.3532329797744751
477,0.12396718561649323,0.2287580370903015,0.35272520780563354
486,0.15793243050575256,0.2192879170179367,0.3772203326225281
495,0.13435131311416626,0.24566714465618134,0.3800184726715088
504,0.10252057760953903,0.23540745675563812,0.33792802691459656
513,0.13586834073066711,0.22242435812950134,0.35829269886016846
