~iteration~,epoch,acc_yinda_level0,auc_yinda_level0,mean_average_precision_at_r_level0,precision_at_1_level0,r_precision_level0,best_epoch,best_accuracy
31,31,0.8222222222222222,0.945,0.8180995339442686,0.888888888888889,0.8618233618233619,29,0.945
32,32,0.8222222222222222,0.945,0.8175597160253559,0.888888888888889,0.8618233618233619,29,0.945
33,33,0.8444444444444444,0.945,0.8184720227302739,0.888888888888889,0.8623931623931624,29,0.945
34,34,0.8444444444444444,0.945,0.8187546090529605,0.888888888888889,0.8623931623931624,29,0.945
35,35,0.8222222222222222,0.945,0.8179373984839736,0.888888888888889,0.8623931623931624,29,0.945
36,36,0.8222222222222222,0.945,0.8175798915905564,0.8666666666666667,0.8623931623931624,29,0.945
37,37,0.8444444444444444,0.945,0.8173116975548479,0.8666666666666667,0.8618233618233619,29,0.945
38,38,0.8222222222222222,0.95,0.8185079775372255,0.888888888888889,0.8623931623931624,38,0.95
39,39,0.8222222222222222,0.95,0.8149898778077153,0.888888888888889,0.8562678062678064,38,0.95
40,40,0.8222222222222222,0.95,0.8155562157234527,0.888888888888889,0.8568376068376068,38,0.95
41,41,0.8222222222222222,0.955,0.8185617376052878,0.888888888888889,0.8618233618233619,41,0.955
42,42,0.8222222222222222,0.95,0.8173765378566651,0.888888888888889,0.8618233618233619,41,0.955
43,43,0.8,0.95,0.8164543348180834,0.888888888888889,0.8612535612535612,41,0.955
44,44,0.8,0.9550000000000001,0.8163105920578073,0.888888888888889,0.8618233618233619,44,0.9550000000000001
45,45,0.8,0.9550000000000001,0.8167391176427932,0.888888888888889,0.8635327635327635,44,0.9550000000000001
46,46,0.8222222222222222,0.9550000000000001,0.8166252171958,0.888888888888889,0.8629629629629629,44,0.9550000000000001
47,47,0.8444444444444444,0.9550000000000001,0.815677332335194,0.8666666666666667,0.8612535612535612,44,0.9550000000000001
48,48,0.8888888888888888,0.9550000000000001,0.8130365272184311,0.8666666666666667,0.8562678062678064,44,0.9550000000000001
49,49,0.8888888888888888,0.9550000000000001,0.8122521304534901,0.8666666666666667,0.8556980056980057,44,0.9550000000000001
50,50,0.8888888888888888,0.9550000000000001,0.8120987272653817,0.888888888888889,0.8556980056980057,44,0.9550000000000001
51,51,0.8888888888888888,0.9550000000000001,0.8123855076034651,0.888888888888889,0.8556980056980057,44,0.9550000000000001
52,52,0.8666666666666667,0.9550000000000001,0.8122322504032212,0.8666666666666667,0.8556980056980057,44,0.9550000000000001
53,53,0.8444444444444444,0.9550000000000001,0.8119455870298937,0.8666666666666667,0.8556980056980057,44,0.9550000000000001
54,54,0.8666666666666667,0.9550000000000001,0.8093967760565736,0.888888888888889,0.8507122507122508,44,0.9550000000000001
55,55,0.8666666666666667,0.9550000000000001,0.8129786729659382,0.8666666666666667,0.8574074074074073,44,0.9550000000000001
56,56,0.8888888888888888,0.9550000000000001,0.8119657406221629,0.8666666666666667,0.8562678062678064,44,0.9550000000000001
57,57,0.8888888888888888,0.9550000000000001,0.8121532594452677,0.8666666666666667,0.8562678062678064,44,0.9550000000000001
58,58,0.8888888888888888,0.9550000000000001,0.8119420527116331,0.8666666666666667,0.8562678062678064,44,0.9550000000000001
59,59,0.8888888888888888,0.9600000000000001,0.8125307304566668,0.8666666666666667,0.8568376068376068,59,0.9600000000000001
