~iteration~,epoch,acc_yinda_level0,auc_yinda_level0,mean_average_precision_at_r_level0,precision_at_1_level0,r_precision_level0,best_epoch,best_accuracy
1,1,0.4371069182389937,0.6431114275542898,0.5783888023889064,0.8490566037735849,0.7015090933091469,1,0.6431114275542898
2,2,0.5094339622641509,0.6815147739409042,0.5833314404148543,0.8490566037735849,0.7051980826907055,2,0.6815147739409042
3,3,0.5628930817610063,0.7128426486294054,0.5895360643665066,0.8490566037735849,0.7095294870757627,3,0.7128426486294054
4,4,0.6446540880503144,0.7406995372018511,0.5948568546163372,0.8427672955974843,0.7129198372245856,4,0.7406995372018511
5,5,0.6855345911949685,0.7664649341402634,0.5996310784385129,0.8427672955974843,0.7161604419406441,5,0.7664649341402634
6,6,0.720125786163522,0.7873353506585974,0.6040369458727008,0.8459119496855346,0.7189540813791909,6,0.7873353506585974
7,7,0.7327044025157232,0.8053132787468851,0.6093233641250019,0.8490566037735849,0.7226609550494019,7,0.8053132787468851
8,8,0.7515723270440252,0.8216002135991456,0.6136800390369076,0.8522012578616353,0.7255445836864062,8,0.8216002135991456
9,9,0.7735849056603774,0.83437166251335,0.6178259962759614,0.8522012578616353,0.728652333686761,9,0.83437166251335
10,10,0.779874213836478,0.8452296190815235,0.6217001719410296,0.8459119496855346,0.7315938733536873,10,0.8452296190815235
11,11,0.7861635220125787,0.8574225703097187,0.6249755893744371,0.8490566037735849,0.733924508430455,11,0.8574225703097187
12,12,0.7955974842767296,0.8666340334638661,0.6285699970503633,0.8522012578616353,0.73663113938532,12,0.8666340334638661
13,13,0.8081761006289309,0.8735760056959773,0.6331720294630212,0.8584905660377359,0.7401855707855887,13,0.8735760056959773
14,14,0.8176100628930818,0.8813634745461019,0.6365751016662321,0.8584905660377359,0.7423218916467599,14,0.8813634745461019
15,15,0.8207547169811321,0.8873264506941972,0.6397231555376603,0.8616352201257862,0.744353745551993,15,0.8873264506941972
16,16,0.8333333333333334,0.8925774296902811,0.6424243991045382,0.8616352201257862,0.7463117912818351,16,0.8925774296902811
17,17,0.8364779874213837,0.8968939124243502,0.6449914755044347,0.8616352201257862,0.7482404556803197,17,0.8968939124243502
18,18,0.8427672955974843,0.9006986472054112,0.6478698299152567,0.8584905660377359,0.7508707235614148,18,0.9006986472054112
19,19,0.8459119496855346,0.9047703809184763,0.6505787304805585,0.8616352201257862,0.7529790824792166,19,0.9047703809184763
20,20,0.8522012578616353,0.9085528657885369,0.6532420598348745,0.8616352201257862,0.7549846777066664,20,0.9085528657885369
21,21,0.8553459119496856,0.911311854752581,0.6566776946115819,0.8647798742138365,0.7573729399357586,21,0.911311854752581
22,22,0.8647798742138365,0.9146048415806337,0.6593002971266458,0.8742138364779874,0.7592249573828757,22,0.9146048415806337
23,23,0.8647798742138365,0.9172303310786757,0.6620390404923697,0.8710691823899371,0.7614349444806389,23,0.9172303310786757
24,24,0.8647798742138365,0.9190103239587041,0.6647370977795956,0.8679245283018868,0.763373970411438,24,0.9190103239587041
25,25,0.8679245283018868,0.9214578141687433,0.6665611471444814,0.8647798742138365,0.7646139477580057,25,0.9214578141687433
26,26,0.8679245283018868,0.9226148095407619,0.669030566860987,0.8647798742138365,0.7666896607520769,26,0.9226148095407619
27,27,0.8647798742138365,0.923371306514774,0.6709515019396083,0.8647798742138365,0.7679292122822481,27,0.923371306514774
28,28,0.8647798742138365,0.9244838020647917,0.6724068481755914,0.8616352201257862,0.7690640129788838,28,0.9244838020647917
29,29,0.8710691823899371,0.9267087931648275,0.6740034223047077,0.8584905660377359,0.7701095341710562,29,0.9267087931648275
30,30,0.8710691823899371,0.928310786756853,0.675557379869836,0.8584905660377359,0.7710663436139605,30,0.928310786756853
31,31,0.8742138364779874,0.9308472766108936,0.67711157828704,0.8647798742138365,0.7722336482955279,31,0.9308472766108936
32,32,0.8773584905660378,0.9326717693129228,0.6783450415510717,0.8584905660377359,0.7729510069848083,32,0.9326717693129228
33,33,0.8805031446540881,0.9338287646849412,0.6798468307704552,0.8584905660377359,0.7741469833037391,33,0.9338287646849412
34,34,0.8773584905660378,0.9350747597009612,0.6814383594479742,0.8522012578616353,0.7754917114838424,34,0.9350747597009612
35,35,0.8773584905660378,0.9356977572089712,0.6829876137912474,0.8522012578616353,0.7766120344229975,35,0.9356977572089712
36,36,0.8773584905660378,0.936498754004984,0.6849658594404021,0.8553459119496856,0.7779113421874756,36,0.936498754004984
37,37,0.8805031446540881,0.9371662513349946,0.6864286474324929,0.8616352201257862,0.7789121526580169,37,0.9371662513349946
38,38,0.8773584905660378,0.9376112495550019,0.6876047294242063,0.8584905660377359,0.779780534229251,38,0.9376112495550019
