~iteration~,epoch,acc_yinda_level0,auc_yinda_level0,mean_acc_auc_yinda_level0,mean_average_precision_at_r_level0,precision_at_1_level0,r_precision_level0,best_epoch,best_accuracy
1,1,0.40384615384615385,0.5622119815668202,0.483029067706487,0.405916374105765,0.6346153846153847,0.5647435897435897,1,0.483029067706487
2,2,0.5961538461538461,0.7112135176651306,0.6536836819094884,0.41687676813653035,0.75,0.5628205128205128,2,0.6536836819094884
3,3,0.5961538461538461,0.8003072196620583,0.6982305329079522,0.4323653544339413,0.7307692307692308,0.5756410256410257,3,0.6982305329079522
4,4,0.5961538461538461,0.8433179723502304,0.7197359092520383,0.46169435736681097,0.7884615384615385,0.5974358974358975,4,0.7197359092520383
5,5,0.6153846153846154,0.869431643625192,0.7424081295049036,0.4741650736488787,0.7884615384615385,0.6028846153846155,5,0.7424081295049036
6,6,0.40384615384615385,0.8694316436251919,0.6366388987356728,0.4864962709651355,0.7884615384615385,0.6092948717948717,5,0.7424081295049036
7,7,0.7884615384615384,0.8709677419354839,0.8297146401985112,0.49096274485108327,0.7884615384615385,0.6121794871794872,7,0.8297146401985112
8,8,0.6538461538461539,0.8755760368663593,0.7647110953562566,0.49866441068068507,0.7884615384615385,0.6211538461538462,7,0.8297146401985112
9,9,0.75,0.8786482334869431,0.8143241167434716,0.5075019002865647,0.8076923076923077,0.6266025641025641,7,0.8297146401985112
10,10,0.7884615384615384,0.8801843317972349,0.8343229351293866,0.5131679576803159,0.7884615384615385,0.6294871794871796,10,0.8343229351293866
11,11,0.7884615384615384,0.8786482334869431,0.8335548859742408,0.5193786770930817,0.826923076923077,0.6368589743589744,10,0.8343229351293866
12,12,0.7884615384615384,0.8771121351766512,0.8327868368190948,0.5243804190293716,0.826923076923077,0.6397435897435898,10,0.8343229351293866
13,13,0.7884615384615384,0.8771121351766512,0.8327868368190948,0.529205034881956,0.7692307692307693,0.6458333333333334,10,0.8343229351293866
14,14,0.7884615384615384,0.8709677419354839,0.8297146401985112,0.5323125290802057,0.7884615384615385,0.6480769230769232,10,0.8343229351293866
15,15,0.8269230769230769,0.8771121351766513,0.8520176060498641,0.5402589285310653,0.7692307692307693,0.6596153846153846,15,0.8520176060498641
16,16,0.8461538461538461,0.8771121351766513,0.8616329906652487,0.5409372382522587,0.75,0.6615384615384616,16,0.8616329906652487
17,17,0.8461538461538461,0.8771121351766513,0.8616329906652487,0.5430867037889763,0.75,0.6666666666666667,16,0.8616329906652487
18,18,0.8461538461538461,0.869431643625192,0.8577927448895191,0.5435853099862615,0.7692307692307693,0.6657051282051284,16,0.8616329906652487
19,19,0.8461538461538461,0.869431643625192,0.8577927448895191,0.5470954061682592,0.7307692307692308,0.6711538461538462,16,0.8616329906652487
20,20,0.8461538461538461,0.8755760368663594,0.8608649415101028,0.5522284221426765,0.75,0.6730769230769231,16,0.8616329906652487
21,21,0.8461538461538461,0.8740399385560675,0.8600968923549568,0.5566347258586258,0.75,0.6766025641025643,16,0.8616329906652487
22,22,0.8269230769230769,0.8771121351766512,0.8520176060498641,0.5588327915527347,0.7692307692307693,0.6778846153846154,16,0.8616329906652487
23,23,0.8461538461538461,0.8771121351766513,0.8616329906652487,0.564663747635671,0.75,0.6842948717948719,16,0.8616329906652487
24,24,0.8461538461538461,0.8786482334869431,0.8624010398203946,0.5723195840596783,0.75,0.689423076923077,24,0.8624010398203946
25,25,0.8461538461538461,0.8832565284178187,0.8647051872858325,0.578146280371592,0.7307692307692308,0.6903846153846154,25,0.8647051872858325
26,26,0.8461538461538461,0.8832565284178187,0.8647051872858325,0.5870730296827097,0.75,0.6958333333333334,25,0.8647051872858325
27,27,0.8653846153846154,0.8832565284178187,0.874320571901217,0.5943685600114118,0.75,0.6990384615384616,27,0.874320571901217
28,28,0.8461538461538461,0.8832565284178188,0.8647051872858325,0.5976315549257465,0.75,0.7000000000000002,27,0.874320571901217
29,29,0.8461538461538461,0.8817204301075269,0.8639371381306865,0.601376667521326,0.7307692307692308,0.7032051282051283,27,0.874320571901217
30,30,0.8461538461538461,0.8832565284178188,0.8647051872858325,0.6062734050648905,0.7307692307692308,0.7064102564102565,27,0.874320571901217
31,31,0.8461538461538461,0.8832565284178188,0.8647051872858325,0.6088398086499524,0.7307692307692308,0.7089743589743591,27,0.874320571901217
32,32,0.8269230769230769,0.8817204301075269,0.8543217535153018,0.6265312837995283,0.7307692307692308,0.7336538461538462,27,0.874320571901217
33,33,0.8269230769230769,0.880184331797235,0.853553704360156,0.6257709637949649,0.7307692307692308,0.7317307692307694,27,0.874320571901217
34,34,0.8461538461538461,0.8801843317972351,0.8631690889755406,0.6234604971236383,0.7307692307692308,0.7285256410256411,27,0.874320571901217
35,35,0.8461538461538461,0.8817204301075269,0.8639371381306865,0.6271676912394678,0.6538461538461539,0.7330128205128206,27,0.874320571901217
36,36,0.8461538461538461,0.880184331797235,0.8631690889755406,0.6294830954902422,0.6730769230769231,0.7330128205128206,27,0.874320571901217
37,37,0.8653846153846154,0.8817204301075269,0.8735525227460712,0.6298314217290556,0.6730769230769231,0.7307692307692308,27,0.874320571901217
38,38,0.8461538461538461,0.8817204301075269,0.8639371381306865,0.6359991047933152,0.6730769230769231,0.7362179487179488,27,0.874320571901217
39,39,0.8269230769230769,0.8817204301075269,0.8543217535153018,0.6417596491915083,0.6730769230769231,0.7426282051282052,27,0.874320571901217
40,40,0.8653846153846154,0.8817204301075269,0.8735525227460712,0.6360723935064349,0.6730769230769231,0.7362179487179488,27,0.874320571901217
41,41,0.8461538461538461,0.8847926267281105,0.8654732364409783,0.6402758767837525,0.6730769230769231,0.7423076923076923,27,0.874320571901217
42,42,0.8461538461538461,0.8878648233486943,0.8670093347512702,0.6422527577564031,0.6730769230769231,0.742948717948718,27,0.874320571901217
43,43,0.8653846153846154,0.8847926267281107,0.8750886210563631,0.643455053275602,0.6923076923076923,0.7442307692307694,43,0.8750886210563631
44,44,0.8653846153846154,0.8832565284178188,0.874320571901217,0.6408690263532143,0.6923076923076923,0.7400641025641026,43,0.8750886210563631
45,45,0.8653846153846154,0.8847926267281107,0.8750886210563631,0.6403569026727569,0.6923076923076923,0.7381410256410258,43,0.8750886210563631
46,46,0.8653846153846154,0.8847926267281105,0.875088621056363,0.6426456176810731,0.6923076923076923,0.7426282051282052,43,0.8750886210563631
47,47,0.8653846153846154,0.8863287250384024,0.8758566702115089,0.6438598993791068,0.6730769230769231,0.7442307692307694,47,0.8758566702115089
48,48,0.8653846153846154,0.8863287250384024,0.8758566702115089,0.65147882814847,0.6730769230769231,0.7532051282051283,47,0.8758566702115089
49,49,0.8653846153846154,0.8863287250384024,0.8758566702115089,0.657016046533026,0.7115384615384616,0.7583333333333333,47,0.8758566702115089
50,50,0.8653846153846154,0.8863287250384024,0.8758566702115089,0.6661112141085668,0.7115384615384616,0.7676282051282053,47,0.8758566702115089
51,51,0.8653846153846154,0.8878648233486943,0.8766247193666549,0.6710648264205686,0.7115384615384616,0.7733974358974359,51,0.8766247193666549
52,52,0.8846153846153846,0.8894009216589861,0.8870081531371854,0.6726364988087848,0.7307692307692308,0.7753205128205128,52,0.8870081531371854
53,53,0.8846153846153846,0.8894009216589861,0.8870081531371854,0.6726718414438779,0.75,0.7762820512820513,52,0.8870081531371854
54,54,0.8846153846153846,0.8894009216589861,0.8870081531371854,0.6733391811224483,0.7307692307692308,0.7772435897435898,52,0.8870081531371854
55,55,0.8653846153846154,0.8894009216589861,0.8773927685218008,0.6679655311106694,0.7115384615384616,0.7692307692307693,52,0.8870081531371854
56,56,0.8653846153846154,0.8894009216589861,0.8773927685218008,0.6676281615314487,0.7115384615384616,0.7682692307692308,52,0.8870081531371854
57,57,0.8653846153846154,0.8894009216589861,0.8773927685218008,0.6695963128711719,0.7115384615384616,0.7692307692307693,52,0.8870081531371854
58,58,0.8846153846153846,0.8878648233486943,0.8862401039820395,0.6748568143073683,0.7307692307692308,0.778525641025641,52,0.8870081531371854
59,59,0.8653846153846154,0.8878648233486943,0.8766247193666549,0.6741075917688247,0.7115384615384616,0.778525641025641,52,0.8870081531371854
60,60,0.8653846153846154,0.8878648233486943,0.8766247193666549,0.6736209946683545,0.7307692307692308,0.7775641025641026,52,0.8870081531371854
61,61,0.8653846153846154,0.8878648233486943,0.8766247193666549,0.6703125716104316,0.75,0.7759615384615385,52,0.8870081531371854
62,62,0.8653846153846154,0.8878648233486943,0.8766247193666549,0.6580704132322582,0.75,0.7615384615384616,52,0.8870081531371854
63,63,0.8653846153846154,0.8878648233486943,0.8766247193666549,0.6637487507208043,0.75,0.7676282051282053,52,0.8870081531371854
64,64,0.8653846153846154,0.8894009216589861,0.8773927685218008,0.6509848876603493,0.75,0.7525641025641028,52,0.8870081531371854
65,65,0.8653846153846154,0.8863287250384024,0.8758566702115089,0.6436715534217763,0.75,0.7445512820512822,52,0.8870081531371854
66,66,0.8653846153846154,0.8863287250384024,0.8758566702115089,0.6493952133647183,0.75,0.7512820512820514,52,0.8870081531371854
67,67,0.8653846153846154,0.8863287250384024,0.8758566702115089,0.6509076333461765,0.75,0.7544871794871796,52,0.8870081531371854
68,68,0.8653846153846154,0.8847926267281105,0.875088621056363,0.6528735696088231,0.75,0.7560897435897437,52,0.8870081531371854
69,69,0.8461538461538461,0.8832565284178188,0.8647051872858325,0.6480368812894847,0.75,0.7516025641025642,52,0.8870081531371854
70,70,0.8461538461538461,0.881720430107527,0.8639371381306866,0.6478287027629873,0.75,0.7512820512820514,52,0.8870081531371854
71,71,0.8653846153846154,0.881720430107527,0.8735525227460712,0.6443768929593754,0.7692307692307693,0.7451923076923077,52,0.8870081531371854
72,72,0.8653846153846154,0.881720430107527,0.8735525227460712,0.6468430596865974,0.7692307692307693,0.7461538461538463,52,0.8870081531371854
73,73,0.8653846153846154,0.8832565284178187,0.874320571901217,0.648597156755065,0.7692307692307693,0.7480769230769232,52,0.8870081531371854
74,74,0.8653846153846154,0.8817204301075269,0.8735525227460712,0.6442956558249161,0.7692307692307693,0.7435897435897436,52,0.8870081531371854
75,75,0.8653846153846154,0.8817204301075269,0.8735525227460712,0.6447655114276054,0.7692307692307693,0.746474358974359,52,0.8870081531371854
76,76,0.8653846153846154,0.8832565284178187,0.874320571901217,0.645941799858484,0.7692307692307693,0.7474358974358974,52,0.8870081531371854
77,77,0.8653846153846154,0.8847926267281105,0.875088621056363,0.6454420532225479,0.7692307692307693,0.7455128205128205,52,0.8870081531371854
78,78,0.8461538461538461,0.8832565284178187,0.8647051872858325,0.6501987230724042,0.7692307692307693,0.7490384615384617,52,0.8870081531371854
79,79,0.8653846153846154,0.8817204301075269,0.8735525227460712,0.653026352034823,0.7692307692307693,0.75224358974359,52,0.8870081531371854
80,80,0.8461538461538461,0.880184331797235,0.8631690889755406,0.6532686266340899,0.7692307692307693,0.7522435897435898,52,0.8870081531371854
81,81,0.8461538461538461,0.880184331797235,0.8631690889755406,0.6512593247282006,0.7692307692307693,0.7516025641025642,52,0.8870081531371854
82,82,0.8461538461538461,0.8786482334869432,0.8624010398203947,0.6548723405089574,0.7692307692307693,0.7541666666666668,52,0.8870081531371854
83,83,0.8653846153846154,0.8786482334869432,0.8720164244357793,0.6552565068124799,0.7692307692307693,0.755448717948718,52,0.8870081531371854
84,84,0.8653846153846154,0.8786482334869432,0.8720164244357793,0.6522126354065589,0.7692307692307693,0.7535256410256411,52,0.8870081531371854
85,85,0.8653846153846154,0.8786482334869432,0.8720164244357793,0.6505388583941152,0.7692307692307693,0.7557692307692307,52,0.8870081531371854
86,86,0.8653846153846154,0.8801843317972351,0.8727844735909253,0.6492703179383479,0.7692307692307693,0.7541666666666668,52,0.8870081531371854
87,87,0.8461538461538461,0.8801843317972351,0.8631690889755406,0.6522066389701353,0.7692307692307693,0.7532051282051283,52,0.8870081531371854
88,88,0.8653846153846154,0.8801843317972351,0.8727844735909253,0.6542540049321092,0.7884615384615385,0.7557692307692309,52,0.8870081531371854
89,89,0.8461538461538461,0.8801843317972351,0.8631690889755406,0.6531429658187164,0.7692307692307693,0.7544871794871796,52,0.8870081531371854
90,90,0.8653846153846154,0.8771121351766513,0.8712483752806334,0.6526543522264666,0.7692307692307693,0.7554487179487179,52,0.8870081531371854
91,91,0.8653846153846154,0.8755760368663594,0.8704803261254874,0.651584423696056,0.7692307692307693,0.7541666666666668,52,0.8870081531371854
92,92,0.8653846153846154,0.8771121351766513,0.8712483752806334,0.6521825112313504,0.75,0.7557692307692309,52,0.8870081531371854
93,93,0.8653846153846154,0.8771121351766513,0.8712483752806334,0.6539059503557143,0.75,0.7570512820512821,52,0.8870081531371854
94,94,0.8461538461538461,0.8755760368663594,0.8608649415101028,0.6563002209589853,0.75,0.758974358974359,52,0.8870081531371854
95,95,0.8461538461538461,0.8755760368663594,0.8608649415101028,0.6546986428947139,0.75,0.7573717948717951,52,0.8870081531371854
96,96,0.8653846153846154,0.8755760368663594,0.8704803261254874,0.6541977765316789,0.75,0.757371794871795,52,0.8870081531371854
97,97,0.8461538461538461,0.8755760368663594,0.8608649415101028,0.6571151729353778,0.75,0.7612179487179489,52,0.8870081531371854
98,98,0.8846153846153846,0.8740399385560675,0.8793276615857261,0.666640207877813,0.7692307692307693,0.7727564102564103,52,0.8870081531371854
99,99,0.8653846153846154,0.8740399385560675,0.8697122769703415,0.6701654698372956,0.75,0.7788461538461539,52,0.8870081531371854
100,100,0.8653846153846154,0.8725038402457757,0.8689442278151955,0.6783251211024017,0.7692307692307693,0.7887820512820513,52,0.8870081531371854
101,101,0.8653846153846154,0.8725038402457757,0.8689442278151955,0.6778037458179877,0.7692307692307693,0.7887820512820513,52,0.8870081531371854
102,102,0.8846153846153846,0.8709677419354839,0.8777915632754343,0.6778927040921288,0.7692307692307693,0.7875000000000001,52,0.8870081531371854
103,103,0.8846153846153846,0.8725038402457757,0.8785596124305801,0.6787466545787032,0.7692307692307693,0.7875000000000001,52,0.8870081531371854
104,104,0.8653846153846154,0.8709677419354839,0.8681761786600497,0.6793212552664333,0.7692307692307693,0.7868589743589745,52,0.8870081531371854
105,105,0.8653846153846154,0.8709677419354839,0.8681761786600497,0.6790341653981155,0.7692307692307693,0.7868589743589745,52,0.8870081531371854
106,106,0.8653846153846154,0.8709677419354839,0.8681761786600497,0.6800689006635144,0.75,0.7878205128205129,52,0.8870081531371854
107,107,0.8846153846153846,0.8740399385560675,0.8793276615857261,0.6801102059367544,0.75,0.7884615384615385,52,0.8870081531371854
108,108,0.8653846153846154,0.8740399385560675,0.8697122769703415,0.6858906415320658,0.75,0.7955128205128207,52,0.8870081531371854
109,109,0.8653846153846154,0.8709677419354839,0.8681761786600497,0.683729308408811,0.75,0.791346153846154,52,0.8870081531371854
110,110,0.8653846153846154,0.8709677419354839,0.8681761786600497,0.6826695975350363,0.75,0.7897435897435898,52,0.8870081531371854
111,111,0.8653846153846154,0.8709677419354839,0.8681761786600497,0.6843774860770079,0.75,0.7926282051282052,52,0.8870081531371854
112,112,0.8653846153846154,0.8709677419354839,0.8681761786600497,0.6842988560189888,0.75,0.7935897435897438,52,0.8870081531371854
113,113,0.8653846153846154,0.8709677419354839,0.8681761786600497,0.6863117854484284,0.75,0.7955128205128207,52,0.8870081531371854
114,114,0.8653846153846154,0.8709677419354839,0.8681761786600497,0.6842641910459426,0.75,0.792948717948718,52,0.8870081531371854
115,115,0.8653846153846154,0.8709677419354839,0.8681761786600497,0.6840350321302464,0.75,0.7945512820512821,52,0.8870081531371854
116,116,0.8653846153846154,0.8709677419354839,0.8681761786600497,0.6822543391974623,0.75,0.7932692307692308,52,0.8870081531371854
117,117,0.8846153846153846,0.8709677419354839,0.8777915632754343,0.6784455471515518,0.75,0.7884615384615385,52,0.8870081531371854
118,118,0.8846153846153846,0.8709677419354839,0.8777915632754343,0.6792228280969962,0.7692307692307693,0.7878205128205129,52,0.8870081531371854
119,119,0.8846153846153846,0.8709677419354839,0.8777915632754343,0.6791459247996082,0.7692307692307693,0.7891025641025643,52,0.8870081531371854
120,120,0.8846153846153846,0.8709677419354839,0.8777915632754343,0.6797229458812722,0.7692307692307693,0.791346153846154,52,0.8870081531371854
121,121,0.8846153846153846,0.8709677419354839,0.8777915632754343,0.679629027360867,0.7884615384615385,0.7897435897435898,52,0.8870081531371854
122,122,0.8846153846153846,0.8709677419354839,0.8777915632754343,0.6788718110883059,0.7692307692307693,0.7891025641025643,52,0.8870081531371854
123,123,0.8846153846153846,0.8678955453149002,0.8762554649651424,0.6786067693005676,0.7884615384615385,0.7887820512820515,52,0.8870081531371854
124,124,0.8846153846153846,0.8678955453149002,0.8762554649651424,0.6802485715842062,0.75,0.7923076923076924,52,0.8870081531371854
125,125,0.8846153846153846,0.8678955453149002,0.8762554649651424,0.6833918391587861,0.7692307692307693,0.7951923076923078,52,0.8870081531371854
126,126,0.8846153846153846,0.8678955453149002,0.8762554649651424,0.685748121825206,0.7692307692307693,0.7971153846153847,52,0.8870081531371854
127,127,0.8846153846153846,0.8663594470046083,0.8754874158099964,0.6825831087872982,0.7692307692307693,0.7932692307692308,52,0.8870081531371854
128,128,0.8846153846153846,0.8663594470046083,0.8754874158099964,0.6841397741988353,0.7692307692307693,0.7942307692307694,52,0.8870081531371854
129,129,0.8846153846153846,0.8663594470046083,0.8754874158099964,0.6864497082332723,0.7692307692307693,0.7961538461538463,52,0.8870081531371854
130,130,0.8846153846153846,0.8678955453149002,0.8762554649651424,0.6894217500519142,0.7692307692307693,0.7980769230769231,52,0.8870081531371854
131,131,0.8846153846153846,0.8678955453149002,0.8762554649651424,0.6894035182470469,0.75,0.7980769230769231,52,0.8870081531371854
132,132,0.8653846153846154,0.8678955453149002,0.8666400803497578,0.6881418747014415,0.75,0.7958333333333335,52,0.8870081531371854
133,133,0.8653846153846154,0.8678955453149002,0.8666400803497578,0.6882330365833179,0.75,0.7971153846153847,52,0.8870081531371854
134,134,0.8653846153846154,0.8663594470046083,0.8658720311946119,0.6883233595079545,0.75,0.7990384615384617,52,0.8870081531371854
