~iteration~,epoch,acc_yinda_level0,auc_yinda_level0,mean_acc_auc_yinda_level0,mean_average_precision_at_r_level0,precision_at_1_level0,r_precision_level0,best_epoch,best_accuracy
1,1,0.5961538461538461,0.4377880184331797,0.516970932293513,0.3823262446074199,0.6346153846153847,0.5551282051282052,1,0.516970932293513
2,2,0.5961538461538461,0.5837173579109063,0.5899356020323763,0.3670980605093647,0.6153846153846154,0.5455128205128206,2,0.5899356020323763
3,3,0.40384615384615385,0.706605222734255,0.5552256882902045,0.37147345198221354,0.6538461538461539,0.5509615384615385,2,0.5899356020323763
4,4,0.40384615384615385,0.7665130568356375,0.5851796053408957,0.3991371928325936,0.6923076923076923,0.5685897435897436,2,0.5899356020323763
5,5,0.40384615384615385,0.8125960061443932,0.6082210799952735,0.43016641047068654,0.6923076923076923,0.5932692307692308,5,0.6082210799952735
6,6,0.6923076923076923,0.8233486943164363,0.7578281933120643,0.46581135896893405,0.7692307692307693,0.6163461538461539,6,0.7578281933120643
7,7,0.7307692307692307,0.8356374807987712,0.783203355784001,0.503161460791107,0.75,0.6365384615384616,7,0.783203355784001
8,8,0.8653846153846154,0.847926267281106,0.8566554413328606,0.526626430383363,0.75,0.6480769230769232,8,0.8566554413328606
9,9,0.8076923076923077,0.8632872503840245,0.8354897790381661,0.5442789361558071,0.75,0.6628205128205128,8,0.8566554413328606
10,10,0.7884615384615384,0.8648233486943164,0.8266424435779274,0.5527823209230096,0.75,0.6692307692307692,8,0.8566554413328606
11,11,0.7884615384615384,0.8648233486943164,0.8266424435779274,0.5642334521542366,0.7307692307692308,0.6785256410256411,8,0.8566554413328606
12,12,0.8076923076923077,0.8709677419354839,0.8393300248138957,0.5702579135903386,0.7115384615384616,0.6881410256410256,8,0.8566554413328606
13,13,0.8076923076923077,0.8740399385560675,0.8408661231241876,0.5765796274638431,0.7307692307692308,0.6974358974358975,8,0.8566554413328606
14,14,0.8076923076923077,0.8725038402457757,0.8400980739690417,0.5799828698465479,0.7115384615384616,0.7028846153846156,8,0.8566554413328606
15,15,0.8076923076923077,0.8725038402457757,0.8400980739690417,0.5792977776812179,0.7115384615384616,0.7035256410256411,8,0.8566554413328606
16,16,0.8076923076923077,0.869431643625192,0.8385619756587499,0.5736330687553641,0.75,0.6990384615384616,8,0.8566554413328606
17,17,0.8461538461538461,0.869431643625192,0.8577927448895191,0.5727529772943296,0.7692307692307693,0.6974358974358975,17,0.8577927448895191
18,18,0.8269230769230769,0.8755760368663594,0.8512495568947182,0.5695572571270542,0.75,0.6961538461538462,17,0.8577927448895191
19,19,0.8076923076923077,0.8755760368663593,0.8416341722793335,0.5632381534508443,0.7692307692307693,0.6910256410256411,17,0.8577927448895191
20,20,0.7692307692307693,0.8725038402457758,0.8208673047382725,0.556329964801445,0.7884615384615385,0.6785256410256411,17,0.8577927448895191
21,21,0.7884615384615384,0.8771121351766512,0.8327868368190948,0.5574929572022842,0.7692307692307693,0.6817307692307694,17,0.8577927448895191
22,22,0.7884615384615384,0.8755760368663593,0.8320187876639489,0.5580637511105041,0.75,0.6823717948717949,17,0.8577927448895191
23,23,0.7692307692307693,0.8709677419354839,0.8200992555831266,0.5595740035317279,0.7692307692307693,0.6846153846153846,17,0.8577927448895191
24,24,0.7692307692307693,0.8725038402457758,0.8208673047382725,0.5600052029768211,0.75,0.6846153846153846,17,0.8577927448895191
25,25,0.7884615384615384,0.8740399385560677,0.831250738508803,0.5601536691535728,0.7692307692307693,0.6830128205128205,17,0.8577927448895191
26,26,0.8076923076923077,0.8755760368663593,0.8416341722793335,0.5612729564564954,0.75,0.6855769230769231,17,0.8577927448895191
27,27,0.8076923076923077,0.8740399385560677,0.8408661231241876,0.5618519707556722,0.7115384615384616,0.6862179487179488,17,0.8577927448895191
28,28,0.8076923076923077,0.869431643625192,0.8385619756587499,0.5631153746084391,0.7115384615384616,0.6871794871794872,17,0.8577927448895191
29,29,0.8269230769230769,0.8678955453149001,0.8474093111189884,0.5609786339807619,0.7115384615384616,0.6862179487179488,17,0.8577927448895191
30,30,0.8269230769230769,0.8678955453149001,0.8474093111189884,0.5632480753632944,0.7115384615384616,0.6887820512820514,17,0.8577927448895191
31,31,0.8269230769230769,0.869431643625192,0.8481773602741345,0.561275047464198,0.7115384615384616,0.6862179487179488,17,0.8577927448895191
32,32,0.8269230769230769,0.8678955453149001,0.8474093111189884,0.5607061162026317,0.7307692307692308,0.6868589743589745,17,0.8577927448895191
33,33,0.8269230769230769,0.8678955453149002,0.8474093111189885,0.5618769020764035,0.75,0.689423076923077,17,0.8577927448895191
34,34,0.8269230769230769,0.8663594470046082,0.8466412619638426,0.5634087459115127,0.7307692307692308,0.6913461538461539,17,0.8577927448895191
35,35,0.8269230769230769,0.8648233486943164,0.8458732128086967,0.5606651403852239,0.7307692307692308,0.6884615384615385,17,0.8577927448895191
36,36,0.8269230769230769,0.8632872503840247,0.8451051636535507,0.5641945551062582,0.75,0.6891025641025642,17,0.8577927448895191
37,37,0.8269230769230769,0.858678955453149,0.842801016188113,0.5802016723834058,0.7692307692307693,0.7060897435897436,17,0.8577927448895191
38,38,0.8269230769230769,0.858678955453149,0.842801016188113,0.5813994450940059,0.75,0.7067307692307693,17,0.8577927448895191
39,39,0.8461538461538461,0.8602150537634409,0.8531844499586435,0.5828775939034024,0.7692307692307693,0.7076923076923077,17,0.8577927448895191
40,40,0.8269230769230769,0.8632872503840245,0.8451051636535507,0.5853313522693717,0.8076923076923077,0.7080128205128207,17,0.8577927448895191
41,41,0.8269230769230769,0.8617511520737327,0.8443371144984048,0.5848924721879027,0.7884615384615385,0.7060897435897436,17,0.8577927448895191
42,42,0.8461538461538461,0.8632872503840245,0.8547205482689353,0.5865839025078929,0.7692307692307693,0.7054487179487179,17,0.8577927448895191
43,43,0.8461538461538461,0.8602150537634409,0.8531844499586435,0.5854554246449422,0.7692307692307693,0.7044871794871796,17,0.8577927448895191
44,44,0.8461538461538461,0.8602150537634409,0.8531844499586435,0.583919990357308,0.7307692307692308,0.7016025641025642,17,0.8577927448895191
45,45,0.8461538461538461,0.8602150537634409,0.8531844499586435,0.5834848523976698,0.75,0.7000000000000001,17,0.8577927448895191
46,46,0.8461538461538461,0.8617511520737328,0.8539524991137895,0.5853911918822978,0.7307692307692308,0.7006410256410257,17,0.8577927448895191
47,47,0.8461538461538461,0.8632872503840247,0.8547205482689354,0.5870697858904823,0.7692307692307693,0.7012820512820513,17,0.8577927448895191
48,48,0.8461538461538461,0.8632872503840247,0.8547205482689354,0.5881383721442544,0.7884615384615385,0.6990384615384616,17,0.8577927448895191
49,49,0.8269230769230769,0.8632872503840247,0.8451051636535507,0.5899972511999665,0.7692307692307693,0.6977564102564102,17,0.8577927448895191
50,50,0.8269230769230769,0.8663594470046082,0.8466412619638426,0.5909659050975187,0.7692307692307693,0.6974358974358975,17,0.8577927448895191
51,51,0.8269230769230769,0.8678955453149001,0.8474093111189884,0.5906477215756859,0.7692307692307693,0.6967948717948719,17,0.8577927448895191
52,52,0.8269230769230769,0.8678955453149001,0.8474093111189884,0.5907133110774208,0.7692307692307693,0.6958333333333333,17,0.8577927448895191
53,53,0.8269230769230769,0.8678955453149001,0.8474093111189884,0.5926233878247391,0.7692307692307693,0.6983974358974359,17,0.8577927448895191
54,54,0.8269230769230769,0.8678955453149001,0.8474093111189884,0.5915290120266246,0.7692307692307693,0.6955128205128206,17,0.8577927448895191
55,55,0.8269230769230769,0.8678955453149001,0.8474093111189884,0.5924112302930437,0.7884615384615385,0.696474358974359,17,0.8577927448895191
56,56,0.8269230769230769,0.8678955453149001,0.8474093111189884,0.595127256943688,0.8076923076923077,0.6987179487179488,17,0.8577927448895191
57,57,0.8269230769230769,0.8678955453149001,0.8474093111189884,0.5971192175032872,0.7884615384615385,0.7025641025641026,17,0.8577927448895191
58,58,0.8269230769230769,0.869431643625192,0.8481773602741345,0.5984056702503333,0.8076923076923077,0.7028846153846153,17,0.8577927448895191
59,59,0.8269230769230769,0.8678955453149001,0.8474093111189884,0.5975616766767995,0.7884615384615385,0.6996794871794872,17,0.8577927448895191
60,60,0.8269230769230769,0.8678955453149001,0.8474093111189884,0.5969592105212516,0.7884615384615385,0.6996794871794872,17,0.8577927448895191
61,61,0.8269230769230769,0.8663594470046082,0.8466412619638426,0.5977142402125862,0.7884615384615385,0.6996794871794872,17,0.8577927448895191
62,62,0.8269230769230769,0.8678955453149001,0.8474093111189884,0.5973738712048442,0.7692307692307693,0.7000000000000001,17,0.8577927448895191
63,63,0.8269230769230769,0.8663594470046082,0.8466412619638426,0.5967616302025959,0.7884615384615385,0.6996794871794872,17,0.8577927448895191
64,64,0.8269230769230769,0.8663594470046082,0.8466412619638426,0.5979733501361808,0.7884615384615385,0.7000000000000001,17,0.8577927448895191
65,65,0.8269230769230769,0.8678955453149001,0.8474093111189884,0.5975394965271409,0.7884615384615385,0.6993589743589743,17,0.8577927448895191
66,66,0.8269230769230769,0.8663594470046082,0.8466412619638426,0.5983507869563325,0.8076923076923077,0.6996794871794874,17,0.8577927448895191
67,67,0.8269230769230769,0.8663594470046082,0.8466412619638426,0.5983211051817496,0.8076923076923077,0.6996794871794874,17,0.8577927448895191
68,68,0.8269230769230769,0.8678955453149001,0.8474093111189884,0.5993597916859302,0.8076923076923077,0.7009615384615385,17,0.8577927448895191
69,69,0.8461538461538461,0.8678955453149001,0.8570246957343731,0.6010726615491563,0.8076923076923077,0.7035256410256411,17,0.8577927448895191
70,70,0.8461538461538461,0.8678955453149001,0.8570246957343731,0.5985444857657231,0.7884615384615385,0.7000000000000001,17,0.8577927448895191
71,71,0.8461538461538461,0.8678955453149001,0.8570246957343731,0.5980108626939487,0.8076923076923077,0.698397435897436,17,0.8577927448895191
72,72,0.8461538461538461,0.8678955453149001,0.8570246957343731,0.5989858302190231,0.7692307692307693,0.7016025641025642,17,0.8577927448895191
73,73,0.8269230769230769,0.8678955453149001,0.8474093111189884,0.6001111517990292,0.7692307692307693,0.7022435897435898,17,0.8577927448895191
74,74,0.8461538461538461,0.8678955453149001,0.8570246957343731,0.5988343641618676,0.7692307692307693,0.7009615384615385,17,0.8577927448895191
75,75,0.8269230769230769,0.8663594470046082,0.8466412619638426,0.6000985391130145,0.7884615384615385,0.7006410256410256,17,0.8577927448895191
76,76,0.8269230769230769,0.8648233486943164,0.8458732128086967,0.6001013700907808,0.8076923076923077,0.7003205128205128,17,0.8577927448895191
77,77,0.8269230769230769,0.8617511520737327,0.8443371144984048,0.600188349122045,0.8076923076923077,0.7009615384615384,17,0.8577927448895191
78,78,0.8461538461538461,0.8632872503840245,0.8547205482689353,0.5991405803961916,0.75,0.7000000000000001,17,0.8577927448895191
79,79,0.8269230769230769,0.8632872503840245,0.8451051636535507,0.5991972118579302,0.75,0.7003205128205128,17,0.8577927448895191
80,80,0.8076923076923077,0.8632872503840245,0.8354897790381661,0.5994920473479282,0.7884615384615385,0.7003205128205128,17,0.8577927448895191
81,81,0.8461538461538461,0.8617511520737327,0.8539524991137895,0.6001206278196495,0.7884615384615385,0.7006410256410256,17,0.8577927448895191
82,82,0.8461538461538461,0.8617511520737327,0.8539524991137895,0.6000030687590112,0.7692307692307693,0.7000000000000001,17,0.8577927448895191
83,83,0.8461538461538461,0.8632872503840245,0.8547205482689353,0.5999066354519224,0.75,0.7000000000000001,17,0.8577927448895191
84,84,0.8076923076923077,0.8617511520737327,0.8347217298830202,0.5991113902708212,0.75,0.6993589743589744,17,0.8577927448895191
85,85,0.8076923076923077,0.8617511520737327,0.8347217298830202,0.5993125411115369,0.7692307692307693,0.6993589743589744,17,0.8577927448895191
86,86,0.8076923076923077,0.8632872503840245,0.8354897790381661,0.599305606674129,0.7692307692307693,0.6993589743589744,17,0.8577927448895191
87,87,0.8461538461538461,0.8617511520737327,0.8539524991137895,0.6000230370824723,0.7692307692307693,0.7003205128205128,17,0.8577927448895191
88,88,0.8461538461538461,0.8632872503840245,0.8547205482689353,0.6008965050817425,0.7692307692307693,0.7009615384615385,17,0.8577927448895191
