~iteration~,epoch,acc_yinda_level0,auc_yinda_level0,mean_acc_auc_yinda_level0,mean_average_precision_at_r_level0,precision_at_1_level0,r_precision_level0,best_epoch,best_accuracy
1,1,0.6616379310344828,0.5026452830971597,0.5821416070658212,0.4300019572303432,0.7672413793103449,0.600974811896465,1,0.5821416070658212
2,2,0.6616379310344828,0.6512894458391254,0.656463688436804,0.4313696628175432,0.7607758620689655,0.6037291850869436,2,0.656463688436804
3,3,0.33836206896551724,0.7668416357185834,0.5526018523420504,0.4447311317302916,0.7650862068965517,0.61507878460845,2,0.656463688436804
4,4,0.33836206896551724,0.8299860992966658,0.5841740841310915,0.46554236285425776,0.7758620689655172,0.6303917234444617,2,0.656463688436804
5,5,0.34913793103448276,0.8610448349550821,0.6050913829947824,0.48882322663671834,0.7801724137931034,0.6476883635859295,2,0.656463688436804
6,6,0.7413793103448276,0.8772484906325857,0.8093139004887067,0.5123533710106304,0.8038793103448276,0.6651548495171721,6,0.8093139004887067
7,7,0.7564655172413793,0.8879644805908837,0.8222149989161316,0.5332205055678605,0.7952586206896551,0.6803613299873441,7,0.8222149989161316
8,8,0.853448275862069,0.8946451171186125,0.8740466964903407,0.5507930750120281,0.7844827586206896,0.6930518173228619,8,0.8740466964903407
9,9,0.8254310344827587,0.8973215211933857,0.8613762778380722,0.5641443295319984,0.7974137931034483,0.7026030018550303,8,0.8740466964903407
10,10,0.8017241379310345,0.8989086910516815,0.850316414491358,0.5743613098888821,0.7974137931034483,0.709945378460845,8,0.8740466964903407
11,11,0.8103448275862069,0.9002468930890682,0.8552958603376375,0.5814914911076151,0.7995689655172413,0.7150098711014025,8,0.8740466964903407
12,12,0.8189655172413793,0.9004439926139546,0.859704754927667,0.586006095531924,0.8060344827586207,0.7180164395554862,8,0.8740466964903407
13,13,0.8211206896551724,0.9000394199049773,0.8605800547800748,0.5911298401683517,0.8125,0.7221284955184548,8,0.8740466964903407
14,14,0.8146551724137931,0.8997282101288409,0.857191691271317,0.5947484232806978,0.8060344827586207,0.7246604709523066,8,0.8740466964903407
15,15,0.8146551724137931,0.8981514139297496,0.8564032931717713,0.5955551300932267,0.8081896551724138,0.7249749700941385,8,0.8740466964903407
16,16,0.8254310344827587,0.8962426606361127,0.8608368475594357,0.5943842912215729,0.7995689655172413,0.7233940769057401,8,0.8740466964903407
17,17,0.8232758620689655,0.8952675366708853,0.8592716993699254,0.5937964776255967,0.7952586206896551,0.7225164048820235,8,0.8740466964903407
18,18,0.8189655172413793,0.893026826282703,0.8559961717620412,0.5926962761383261,0.790948275862069,0.7220079510584074,8,0.8740466964903407
19,19,0.8038793103448276,0.8915537666756572,0.8477165385102424,0.5913183023678741,0.7931034482758621,0.7214529047693348,8,0.8740466964903407
20,20,0.7887931034482759,0.8898939812029296,0.8393435423256028,0.5889182035638557,0.7952586206896551,0.7198506115531977,8,0.8740466964903407
21,21,0.7866379310344828,0.8877362600883836,0.8371870955614331,0.5877224621849503,0.8103448275862069,0.7196376948215183,8,0.8740466964903407
22,22,0.7780172413793104,0.8876325234963381,0.8328248824378243,0.5867316074264072,0.7931034482758621,0.7185322073126332,8,0.8740466964903407
23,23,0.7823275862068966,0.8881304591381562,0.8352290226725264,0.5869557371287848,0.790948275862069,0.718030525649694,8,0.8740466964903407
