~iteration~,epoch,acc_yinda_level0,auc_yinda_level0,mean_acc_auc_yinda_level0,mean_average_precision_at_r_level0,precision_at_1_level0,r_precision_level0,best_epoch,best_accuracy
1,1,0.6506849315068494,0.5666666666666668,0.6086757990867581,0.42594022314528124,0.7054794520547945,0.5910113669484115,1,0.6086757990867581
2,2,0.6506849315068494,0.7152734778121775,0.6829792046595135,0.4314731137398636,0.7191780821917808,0.5982046050714077,2,0.6829792046595135
3,3,0.3493150684931507,0.8196078431372549,0.5844614558152028,0.4467158418162228,0.732876712328767,0.6104721655494025,2,0.6829792046595135
4,4,0.3493150684931507,0.8608875128998968,0.6051012906965237,0.47115559359422254,0.7671232876712328,0.6280821917808218,2,0.6829792046595135
5,5,0.363013698630137,0.8790505675954593,0.6210321331127981,0.49547397818662636,0.8013698630136986,0.646041970271058,2,0.6829792046595135
6,6,0.7465753424657534,0.8879256965944273,0.8172505195300903,0.5177997475473284,0.8424657534246575,0.6623404255319149,6,0.8172505195300903
7,7,0.7602739726027398,0.8883384932920536,0.8243062329473967,0.5319561734813535,0.8013698630136986,0.6696823083649082,7,0.8243062329473967
8,8,0.8698630136986302,0.8889576883384933,0.8794103510185618,0.5437834829960666,0.7945205479452054,0.6776275138443603,8,0.8794103510185618
9,9,0.8082191780821918,0.8868937048503613,0.8475564414662766,0.5504677693943595,0.8013698630136986,0.6836345088895366,8,0.8794103510185618
10,10,0.7808219178082192,0.8850361197110422,0.8329290187596308,0.5534945075486342,0.7945205479452054,0.6854823666569512,8,0.8794103510185618
11,11,0.7808219178082192,0.884623323013416,0.8327226204108176,0.5559310237270506,0.8013698630136986,0.6870183619935879,8,0.8794103510185618
12,12,0.7945205479452054,0.8846233230134158,0.8395719354793106,0.5553974801369639,0.7876712328767123,0.6873739434567181,8,0.8794103510185618
13,13,0.7876712328767124,0.8813209494324046,0.8344960911545585,0.5522280770612921,0.7602739726027397,0.6848469833867676,8,0.8794103510185618
14,14,0.7876712328767124,0.875954592363261,0.8318129126199867,0.5489582255416304,0.7602739726027397,0.68202564849898,8,0.8794103510185618
15,15,0.7876712328767124,0.871001031991744,0.8293361324342281,0.5445023070358821,0.7671232876712328,0.6793821043427571,8,0.8794103510185618
16,16,0.7876712328767124,0.8676986584107328,0.8276849456437225,0.5396872956482962,0.773972602739726,0.6760740308947828,8,0.8794103510185618
17,17,0.7876712328767124,0.8652218782249741,0.8264465555508432,0.5358876086953746,0.7876712328767123,0.6725269600699505,8,0.8794103510185618
18,18,0.7808219178082192,0.8658410732714138,0.8233314955398165,0.5323050284837724,0.7876712328767123,0.6707140775284174,8,0.8794103510185618
19,19,0.7671232876712328,0.8631578947368421,0.8151405912040375,0.5296992982519488,0.7534246575342465,0.6697493442145147,8,0.8794103510185618
20,20,0.7602739726027398,0.8608875128998968,0.8105807427513183,0.5284038662872823,0.7534246575342465,0.6703818128825414,8,0.8794103510185618
21,21,0.7671232876712328,0.8594427244582044,0.8132830060647186,0.527238984903919,0.7602739726027397,0.6706324686680268,8,0.8794103510185618
22,22,0.7671232876712328,0.859236326109391,0.813179806890312,0.530205757678769,0.773972602739726,0.6734538035558145,8,0.8794103510185618
23,23,0.7671232876712328,0.8600619195046438,0.8135926035879384,0.5338506279377145,0.7876712328767123,0.6765112212183038,8,0.8794103510185618
24,24,0.7602739726027398,0.8606811145510835,0.8104775435769116,0.5354984460812472,0.7876712328767123,0.6773885164675022,8,0.8794103510185618
25,25,0.7671232876712328,0.8613003095975232,0.814211798634378,0.5386432816885929,0.773972602739726,0.6801777907315651,8,0.8794103510185618
26,26,0.7808219178082192,0.8610939112487099,0.8209579145284646,0.5402895329102418,0.7465753424657534,0.6821101719615272,8,0.8794103510185618
27,27,0.7808219178082192,0.8623323013415892,0.8215771095749043,0.5422150129536131,0.7397260273972602,0.6838035558146314,8,0.8794103510185618
28,28,0.7945205479452054,0.8633642930856553,0.8289424205154303,0.5438436835215643,0.726027397260274,0.6851938210434275,8,0.8794103510185618
29,29,0.8082191780821918,0.8654282765737874,0.8368237273279896,0.5466293849129774,0.7054794520547945,0.6873885164675021,8,0.8794103510185618
30,30,0.8082191780821918,0.8656346749226006,0.8369269265023962,0.5488367300506538,0.6986301369863013,0.6896006995045176,8,0.8794103510185618
31,31,0.815068493150685,0.8658410732714138,0.8404547832110494,0.5478043052034562,0.7123287671232876,0.6884436024482659,8,0.8794103510185618
32,32,0.8082191780821918,0.8654282765737875,0.8368237273279897,0.5484706061028644,0.7191780821917808,0.6890032060623724,8,0.8794103510185618
33,33,0.815068493150685,0.8666666666666667,0.8408675799086758,0.5545832695083385,0.732876712328767,0.6955523171087146,8,0.8794103510185618
34,34,0.815068493150685,0.8666666666666667,0.8408675799086758,0.5568285305790072,0.732876712328767,0.6983007869425822,8,0.8794103510185618
35,35,0.815068493150685,0.8679050567595459,0.8414867749551154,0.5573955581692079,0.7191780821917808,0.6976450014573009,8,0.8794103510185618
36,36,0.8082191780821918,0.8697626418988648,0.8389909099905283,0.5580086314937089,0.732876712328767,0.6975196735645585,8,0.8794103510185618
37,37,0.8082191780821918,0.8714138286893705,0.8398165033857812,0.5604355166554393,0.7465753424657534,0.6979860099096473,8,0.8794103510185618
38,38,0.8082191780821918,0.8732714138286893,0.8407452959554406,0.563050897289429,0.7534246575342465,0.6994345671815797,8,0.8794103510185618
39,39,0.821917808219178,0.8747162022703818,0.8483170052447799,0.5644490114146324,0.726027397260274,0.6997056251821626,8,0.8794103510185618
40,40,0.8082191780821918,0.8759545923632611,0.8420868852227265,0.5655591992872048,0.7465753424657534,0.6995977849023607,8,0.8794103510185618
