~iteration~,metric_loss,classifier_loss,total_loss
0,0.0,1.0402679443359375,1.0402679443359375
9,0.0,1.039856195449829,1.039856195449829
18,0.0,1.039628267288208,1.039628267288208
27,0.0,1.0395865440368652,1.0395865440368652
36,0.0,1.0393720865249634,1.0393720865249634
45,0.0,1.0391952991485596,1.0391952991485596
54,0.0,1.0390756130218506,1.0390756130218506
63,0.0,1.0389587879180908,1.0389587879180908
72,0.0,1.0386135578155518,1.0386135578155518
81,0.0,1.0381453037261963,1.0381453037261963
90,0.0,1.0375758409500122,1.0375758409500122
99,0.0,1.0369126796722412,1.0369126796722412
108,0.0,1.0351383686065674,1.0351383686065674
117,0.0,1.0321159362792969,1.0321159362792969
126,0.0,1.0293406248092651,1.0293406248092651
135,1.2562832125695422e-06,1.0247634649276733,1.0247647762298584
144,5.753889581683325e-06,1.0196254253387451,1.0196311473846436
153,0.00013173616025596857,1.0041425228118896,1.0042742490768433
162,0.00031857099384069443,1.0046087503433228,1.0049272775650024
171,0.002307398710399866,0.9901585578918457,0.9924659729003906
180,0.005417695268988609,0.9384808540344238,0.9438985586166382
189,0.005069546867161989,0.9092743396759033,0.9143438935279846
198,0.010839829221367836,0.8987683653831482,0.9096081852912903
207,0.024002429097890854,0.8860150575637817,0.9100174903869629
216,0.03614405542612076,0.8458952307701111,0.8820393085479736
225,0.04863537847995758,0.8294453620910645,0.8780807256698608
234,0.041953980922698975,0.8078442811965942,0.8497982621192932
243,0.027546193450689316,0.7455312013626099,0.7730773687362671
252,0.035105496644973755,0.7750019431114197,0.8101074695587158
261,0.027350571006536484,0.5260089635848999,0.5533595085144043
270,0.029252242296934128,0.5102331042289734,0.5394853353500366
279,0.01626850664615631,0.6114159226417542,0.6276844143867493
288,0.02796318754553795,0.5223861336708069,0.5503492951393127
297,0.026584452018141747,0.5377650856971741,0.5643495321273804
306,0.017721200361847878,0.5169699192047119,0.5346910953521729
315,0.02903030812740326,0.4620216488838196,0.49105197191238403
324,0.019405322149395943,0.4983535408973694,0.517758846282959
333,0.018685903400182724,0.31916338205337524,0.33784928917884827
342,0.020928166806697845,0.7226502299308777,0.7435783743858337
351,0.017773590981960297,0.7221927046775818,0.7399662733078003
360,0.017132043838500977,0.6365693211555481,0.6537013649940491
369,0.015301988460123539,0.636984646320343,0.6522866487503052
378,0.01334170252084732,0.6127854585647583,0.6261271834373474
387,0.009672734886407852,0.45623579621315,0.4659085273742676
396,0.01394596602767706,0.4144633412361145,0.42840930819511414
405,0.01372280903160572,0.4766086935997009,0.4903315007686615
414,0.015165351331233978,0.47094690799713135,0.4861122667789459
423,0.02393379434943199,0.7514746785163879,0.7754084467887878
432,0.012221220880746841,0.7360268235206604,0.7482480406761169
441,0.0065331957302987576,0.5311402082443237,0.5376734137535095
450,0.007095147855579853,0.6044273376464844,0.6115224957466125
459,0.010915679857134819,0.33267828822135925,0.343593955039978
468,0.010039414279162884,0.43891167640686035,0.4489510953426361
477,0.007910987362265587,0.3979021906852722,0.40581318736076355
486,0.006028890609741211,0.6031222343444824,0.6091511249542236
495,0.007755898870527744,0.5974871516227722,0.6052430272102356
504,0.008343436755239964,0.37474334239959717,0.38308677077293396
513,0.0166932325810194,0.4837658405303955,0.5004590749740601
522,0.006083848886191845,0.26448801159858704,0.27057185769081116
531,0.015929244458675385,0.37780678272247314,0.3937360346317291
540,0.014393274672329426,0.41373229026794434,0.4281255602836609
549,0.009677845984697342,0.35115474462509155,0.3608326017856598
558,0.007981768809258938,0.44449612498283386,0.45247790217399597
567,0.006097584962844849,0.716851532459259,0.7229491472244263
576,0.008434692397713661,0.5873062610626221,0.5957409739494324
585,0.009839320555329323,0.7408313155174255,0.7506706118583679
594,0.008761053904891014,0.6232321262359619,0.6319931745529175
603,0.0057886443100869656,0.38395559787750244,0.38974425196647644
612,0.006651288364082575,0.31901946663856506,0.3256707489490509
621,0.009830176830291748,0.6445803046226501,0.6544104814529419
630,0.01004467811435461,0.3213517665863037,0.3313964307308197
639,0.005001978948712349,0.3807409405708313,0.3857429325580597
648,0.005851980298757553,0.6844896078109741,0.690341591835022
657,0.007777847349643707,0.30626437067985535,0.31404221057891846
666,0.004914211109280586,0.29543763399124146,0.3003518581390381
675,0.004387480206787586,0.3736191689968109,0.37800663709640503
684,0.009954594075679779,0.2755388915538788,0.28549349308013916
693,0.003903158474713564,0.4963512420654297,0.5002543926239014
702,0.012930951081216335,0.3344484865665436,0.3473794460296631
711,0.009922402910888195,0.4200470447540283,0.42996945977211
720,0.008346036076545715,0.6607810258865356,0.6691270470619202
729,0.005250467453151941,0.4649316668510437,0.4701821208000183
738,0.006127458065748215,0.3916546106338501,0.3977820575237274
747,0.006800924427807331,0.5124656558036804,0.5192666053771973
756,0.003290601773187518,0.4092977046966553,0.41258829832077026
765,0.0038041051011532545,0.19239267706871033,0.1961967796087265
774,0.006846267264336348,0.4069012999534607,0.4137475788593292
783,0.006825648248195648,0.34583595395088196,0.3526616096496582
792,0.0035494593903422356,0.4431237280368805,0.446673184633255
801,0.0050008646212518215,0.47034960985183716,0.4753504693508148
810,0.005164292640984058,0.5385091304779053,0.5436733961105347
819,0.004485040437430143,0.16648074984550476,0.1709657907485962
828,0.0050095864571630955,0.3566542863845825,0.3616638779640198
837,0.006318924017250538,0.3600572347640991,0.3663761615753174
846,0.004909137263894081,0.4436565935611725,0.4485657215118408
855,0.007594541646540165,0.27834421396255493,0.2859387695789337
864,0.003990197088569403,0.32111799716949463,0.32510820031166077
873,0.002744321245700121,0.20596562325954437,0.2087099403142929
