~iteration~,epoch,acc_yinda_level0,auc_yinda_level0,mean_average_precision_at_r_level0,precision_at_1_level0,r_precision_level0,best_epoch,best_accuracy
1,1,0.6506849315068494,0.5655314757481941,0.40061627662772276,0.7397260273972602,0.5755144272806761,1,0.5655314757481941
2,2,0.6506849315068494,0.582249742002064,0.4183584831111998,0.7191780821917808,0.5872398717575051,2,0.582249742002064
3,3,0.6575342465753424,0.6134158926728586,0.4367713852135304,0.7191780821917808,0.5984319440396385,3,0.6134158926728586
4,4,0.6643835616438356,0.6604747162022704,0.45159882484752906,0.7397260273972602,0.6100145730107841,4,0.6604747162022704
5,5,0.6712328767123288,0.7089783281733746,0.4675172206017289,0.7397260273972602,0.6216962984552609,5,0.7089783281733746
6,6,0.684931506849315,0.7572755417956657,0.4778412695853498,0.7123287671232876,0.629504517633343,6,0.7572755417956657
7,7,0.7191780821917808,0.785345717234262,0.48627241974964264,0.7054794520547945,0.6364121247449723,7,0.785345717234262
8,8,0.7602739726027398,0.8061919504643963,0.49539685592639265,0.7191780821917808,0.6437569221801224,8,0.8061919504643963
9,9,0.7945205479452054,0.8175438596491228,0.5048986045206197,0.7397260273972602,0.6510580005829204,9,0.8175438596491228
10,10,0.8013698630136986,0.8264189886480908,0.507328773113439,0.732876712328767,0.6526668609734771,10,0.8264189886480908
11,11,0.7945205479452054,0.8280701754385964,0.5074470482471035,0.7191780821917808,0.6529058583503352,11,0.8280701754385964
12,12,0.7534246575342466,0.8361197110423116,0.5079305652713856,0.7123287671232876,0.6533751092975809,12,0.8361197110423116
13,13,0.7671232876712328,0.8414860681114551,0.5075983174633125,0.7191780821917808,0.6527834450597493,13,0.8414860681114551
14,14,0.773972602739726,0.8421052631578948,0.5076941827061153,0.732876712328767,0.6525386184785777,14,0.8421052631578948
15,15,0.773972602739726,0.8452012383900928,0.5089305186286931,0.7191780821917808,0.6532876712328767,15,0.8452012383900928
16,16,0.7671232876712328,0.85015479876161,0.5136349589641116,0.726027397260274,0.6573098222092685,16,0.85015479876161
17,17,0.7671232876712328,0.8507739938080496,0.5149996478160594,0.726027397260274,0.6582133488778782,17,0.8507739938080496
18,18,0.7602739726027398,0.8509803921568628,0.5128981372027204,0.7191780821917808,0.6567822792188867,18,0.8509803921568628
19,19,0.7534246575342466,0.852218782249742,0.5118563106517264,0.7191780821917808,0.656371320314777,19,0.852218782249742
20,20,0.7534246575342466,0.8534571723426213,0.5165078189274299,0.7397260273972602,0.6604838239580297,20,0.8534571723426213
21,21,0.7534246575342466,0.8553147574819402,0.5186464768753777,0.726027397260274,0.6637394345671815,21,0.8553147574819402
22,22,0.7534246575342466,0.8542827657378741,0.5167264522464199,0.726027397260274,0.6630282716409209,21,0.8553147574819402
23,23,0.7602739726027398,0.8559339525283799,0.5156244996518522,0.7671232876712328,0.6617050422617312,23,0.8559339525283799
24,24,0.7671232876712328,0.8577915376676988,0.520502850062209,0.773972602739726,0.6651326143981346,24,0.8577915376676988
25,25,0.7534246575342466,0.8592363261093912,0.5252837818102578,0.7534246575342465,0.66895074322355,25,0.8592363261093912
26,26,0.7534246575342466,0.8635706914344685,0.5340660485069959,0.7671232876712328,0.6770037889828039,26,0.8635706914344685
27,27,0.7602739726027398,0.8654282765737874,0.5397149473767069,0.7671232876712328,0.6808976974642961,27,0.8654282765737874
28,28,0.7534246575342466,0.8608875128998968,0.5408459694080985,0.7465753424657534,0.6830953074905275,27,0.8654282765737874
29,29,0.7671232876712328,0.8582043343653251,0.537961373966792,0.7465753424657534,0.6812620227338968,27,0.8654282765737874
30,30,0.773972602739726,0.8571723426212591,0.5352578513007754,0.7397260273972602,0.6797493442145147,27,0.8654282765737874
31,31,0.773972602739726,0.8606811145510834,0.5367687026964456,0.732876712328767,0.6811804138735063,27,0.8654282765737874
32,32,0.7602739726027398,0.8617131062951496,0.5386870459854152,0.732876712328767,0.6827222384144563,27,0.8654282765737874
33,33,0.773972602739726,0.8608875128998967,0.5391394481861139,0.7397260273972602,0.6837423491693384,27,0.8654282765737874
34,34,0.7602739726027398,0.8563467492260062,0.534208588670398,0.7534246575342465,0.6791168755464878,27,0.8654282765737874
35,35,0.7465753424657534,0.851186790505676,0.5211760612778762,0.7602739726027397,0.6672048965316234,27,0.8654282765737874
36,36,0.7397260273972602,0.8520123839009288,0.5243855989164071,0.726027397260274,0.6709443310988049,27,0.8654282765737874
37,37,0.773972602739726,0.8507739938080495,0.5302095827093891,0.7602739726027397,0.6777849023608278,27,0.8654282765737874
38,38,0.773972602739726,0.8507739938080495,0.5317447578339692,0.7534246575342465,0.6793587875255027,27,0.8654282765737874
39,39,0.7671232876712328,0.8499484004127966,0.5283625034511876,0.7534246575342465,0.6756455843777324,27,0.8654282765737874
40,40,0.7876712328767124,0.8501547987616098,0.5298039302471003,0.7671232876712328,0.675951617604197,27,0.8654282765737874
41,41,0.773972602739726,0.8534571723426213,0.5350575390089941,0.7945205479452054,0.6804575925386184,27,0.8654282765737874
42,42,0.773972602739726,0.8542827657378742,0.5336081721693101,0.7945205479452054,0.6768085106382978,27,0.8654282765737874
