~iteration~,epoch,acc_yinda_level0,auc_yinda_level0,mean_average_precision_at_r_level0,precision_at_1_level0,r_precision_level0,best_epoch,best_accuracy
1,1,0.5961538461538461,0.43317972350230416,0.3905240360150507,0.75,0.5551282051282052,1,0.43317972350230416
2,2,0.5961538461538461,0.4531490015360984,0.41683908396771713,0.7307692307692308,0.5711538461538461,2,0.4531490015360984
3,3,0.5961538461538461,0.48847926267281105,0.4420528954845783,0.7692307692307693,0.5862179487179487,3,0.48847926267281105
4,4,0.5961538461538461,0.5714285714285714,0.4604573664642939,0.75,0.6057692307692308,4,0.5714285714285714
5,5,0.5961538461538461,0.6344086021505376,0.4740914604401554,0.7884615384615385,0.6121794871794872,5,0.6344086021505376
6,6,0.6153846153846154,0.7127496159754224,0.48237948276116926,0.7884615384615385,0.6185897435897436,6,0.7127496159754224
7,7,0.6538461538461539,0.749615975422427,0.48536259679855026,0.7692307692307693,0.6189102564102565,7,0.749615975422427
8,8,0.6923076923076923,0.7680491551459293,0.49538478333861985,0.7884615384615385,0.6259615384615385,8,0.7680491551459293
9,9,0.75,0.7803379416282642,0.5010626892242541,0.8076923076923077,0.6288461538461539,9,0.7803379416282642
10,10,0.7692307692307693,0.7788018433179723,0.5043301805919228,0.8076923076923077,0.6323717948717948,9,0.7803379416282642
11,11,0.7692307692307693,0.7818740399385561,0.5081486936441437,0.7884615384615385,0.6368589743589744,11,0.7818740399385561
12,12,0.75,0.792626728110599,0.5127432654100355,0.7884615384615385,0.6423076923076925,12,0.792626728110599
13,13,0.75,0.8003072196620583,0.5174438518251508,0.7884615384615385,0.646474358974359,13,0.8003072196620583
14,14,0.7884615384615384,0.8003072196620584,0.5212754824930217,0.7884615384615385,0.6525641025641027,14,0.8003072196620584
15,15,0.7884615384615384,0.8018433179723501,0.5210044116916543,0.7884615384615385,0.6538461538461539,15,0.8018433179723501
16,16,0.7884615384615384,0.8110599078341013,0.5196436252782562,0.7884615384615385,0.6519230769230769,16,0.8110599078341013
17,17,0.7884615384615384,0.8079877112135176,0.5153889823948126,0.7884615384615385,0.6487179487179487,16,0.8110599078341013
18,18,0.7884615384615384,0.8156682027649769,0.5139700601594914,0.7884615384615385,0.6474358974358975,18,0.8156682027649769
19,19,0.7884615384615384,0.8187403993855606,0.5166858976077406,0.7884615384615385,0.6532051282051283,19,0.8187403993855606
20,20,0.7884615384615384,0.8202764976958525,0.5204558575280711,0.8076923076923077,0.653525641025641,20,0.8202764976958525
21,21,0.7884615384615384,0.8187403993855605,0.5210590635376459,0.8076923076923077,0.6554487179487181,20,0.8202764976958525
22,22,0.7884615384615384,0.8202764976958524,0.521302847456949,0.8461538461538463,0.6567307692307692,20,0.8202764976958525
23,23,0.7884615384615384,0.8279569892473119,0.5213046499729982,0.826923076923077,0.6586538461538461,23,0.8279569892473119
24,24,0.7884615384615384,0.8294930875576036,0.5328281617459387,0.8076923076923077,0.6692307692307692,24,0.8294930875576036
