~iteration~,metric_loss,classifier_loss,total_loss
0,0.36296844482421875,1.0564018487930298,1.4193702936172485
9,0.362968385219574,1.0536822080612183,1.4166505336761475
18,0.362968385219574,1.0513534545898438,1.4143218994140625
27,0.3629682660102844,1.0493124723434448,1.412280797958374
36,0.36296820640563965,1.0476025342941284,1.410570740699768
45,0.362968385219574,1.0461158752441406,1.4090843200683594
54,0.36296820640563965,1.044861078262329,1.4078292846679688
63,0.36296820640563965,1.0437535047531128,1.4067217111587524
72,0.362967848777771,1.0427886247634888,1.4057564735412598
81,0.36296790838241577,1.0420572757720947,1.4050252437591553
90,0.3629668653011322,1.041319489479065,1.4042863845825195
99,0.36296671628952026,1.0409319400787354,1.4038987159729004
108,0.36296728253364563,1.0404462814331055,1.4034135341644287
117,0.3629653751850128,1.0403445959091187,1.403309941291809
126,0.3629603981971741,1.0399664640426636,1.4029269218444824
135,0.36296001076698303,1.0394058227539062,1.402365803718567
144,0.362951397895813,1.0392807722091675,1.4022321701049805
153,0.3629085421562195,1.0392570495605469,1.4021656513214111
162,0.36289000511169434,1.037980318069458,1.4008703231811523
171,0.3629339933395386,1.039335012435913,1.4022690057754517
180,0.36277520656585693,1.0374950170516968,1.4002702236175537
189,0.3625291883945465,1.034677267074585,1.397206425666809
198,0.36239540576934814,1.0343923568725586,1.3967877626419067
207,0.3608884811401367,1.0283012390136719,1.3891897201538086
216,0.3604295253753662,1.0280109643936157,1.388440489768982
225,0.3599778413772583,1.025829553604126,1.3858073949813843
234,0.3578045070171356,1.0216031074523926,1.3794076442718506
243,0.3573223948478699,1.0197432041168213,1.377065658569336
252,0.3406989872455597,1.0014983415603638,1.342197299003601
261,0.3457240164279938,1.0050506591796875,1.3507746458053589
270,0.35115548968315125,1.0134366750717163,1.36459219455719
279,0.3462878465652466,1.0050979852676392,1.3513858318328857
288,0.2946489453315735,0.9733567237854004,1.268005609512329
297,0.2903589606285095,0.9705312252044678,1.260890245437622
306,0.33798807859420776,0.9941604137420654,1.332148551940918
315,0.28575626015663147,0.9655700325965881,1.251326322555542
324,0.276420921087265,0.9404013156890869,1.2168222665786743
333,0.19683794677257538,0.9206040501594543,1.117442011833191
342,0.2859765589237213,0.9270471334457397,1.2130236625671387
351,0.24877426028251648,0.8904353380203247,1.1392096281051636
360,0.25762689113616943,0.8218772411346436,1.079504132270813
369,0.19079700112342834,0.7826148271560669,0.9734117984771729
378,0.29746559262275696,0.7629795670509338,1.0604451894760132
387,0.16629420220851898,0.6801221370697021,0.8464163541793823
396,0.2934619188308716,0.9500733613967896,1.2435352802276611
405,0.24764248728752136,0.6724395751953125,0.9200820922851562
414,0.24367064237594604,0.6677185893058777,0.9113892316818237
423,0.3284585773944855,0.9566315412521362,1.2850900888442993
432,0.28180378675460815,0.8087595105171204,1.0905632972717285
441,0.17054018378257751,0.502907395362854,0.6734476089477539
450,0.2571844160556793,0.6460615992546082,0.9032460451126099
459,0.3121570944786072,0.7944138050079346,1.1065709590911865
468,0.3166154623031616,0.9943712949752808,1.3109867572784424
477,0.19060276448726654,0.44651368260383606,0.6371164321899414
486,0.2529573440551758,0.5789943933486938,0.8319517374038696
495,0.24792109429836273,0.5979109406471252,0.8458320498466492
504,0.2350536435842514,0.5894101858139038,0.8244638442993164
513,0.11196742206811905,0.4446786046028137,0.5566460490226746
522,0.12488577514886856,0.42569422721862793,0.5505800247192383
531,0.18879282474517822,0.7920811176300049,0.9808739423751831
540,0.25319868326187134,0.6729789972305298,0.9261776804924011
549,0.15628917515277863,0.4800085425376892,0.6362977027893066
558,0.17184384167194366,0.5883944630622864,0.7602382898330688
567,0.19226305186748505,0.5371936559677124,0.7294567227363586
576,0.2219220995903015,0.6160849928855896,0.8380070924758911
585,0.25300776958465576,0.6558799743652344,0.9088877439498901
594,0.17424896359443665,0.598911464214325,0.773160457611084
603,0.2376502901315689,0.6902677416801453,0.927918016910553
612,0.3003467917442322,0.7384351491928101,1.0387818813323975
621,0.22149506211280823,0.6566184163093567,0.8781135082244873
630,0.2159562110900879,0.543152928352356,0.7591091394424438
639,0.13427218794822693,0.32734209299087524,0.4616142809391022
648,0.2860821485519409,0.6257838010787964,0.9118659496307373
657,0.1854703426361084,0.5720570087432861,0.7575273513793945
666,0.19579586386680603,0.5983991026878357,0.7941949367523193
675,0.24844825267791748,0.5555477738380432,0.8039960265159607
684,0.23008356988430023,0.517807126045227,0.7478907108306885
693,0.29802772402763367,0.7018955945968628,0.9999233484268188
702,0.1700773537158966,0.43843263387680054,0.6085100173950195
711,0.18144971132278442,0.4973713755607605,0.6788210868835449
720,0.3004005253314972,0.7550302743911743,1.0554307699203491
729,0.18162454664707184,0.5157429575920105,0.6973674893379211
738,0.11169091612100601,0.4802783131599426,0.5919692516326904
747,0.16017714142799377,0.4415806531906128,0.6017577648162842
756,0.1590857207775116,0.5418127775192261,0.7008985280990601
765,0.18061968684196472,0.5161888599395752,0.6968085765838623
774,0.2141450196504593,0.5193095207214355,0.7334545254707336
783,0.24788382649421692,0.6016260385513306,0.8495098352432251
792,0.10615482926368713,0.339658260345459,0.4458130896091461
801,0.26469719409942627,0.6567955017089844,0.9214926958084106
810,0.25519946217536926,0.6280533671379089,0.8832528591156006
819,0.2862289547920227,0.7181926965713501,1.0044217109680176
828,0.1997886300086975,0.45732247829437256,0.6571111083030701
837,0.11724434792995453,0.43880361318588257,0.5560479760169983
846,0.11353696882724762,0.3761534094810486,0.489690363407135
855,0.1828925609588623,0.4969428777694702,0.6798354387283325
