~iteration~,epoch,acc_yinda_level0,auc_yinda_level0,mean_acc_auc_yinda_level0,mean_average_precision_at_r_level0,precision_at_1_level0,r_precision_level0,best_epoch,best_accuracy
1,1,0.3493150684931507,0.4888544891640867,0.4190847788286187,0.4005038530538008,0.6506849315068494,0.5750480909355873,1,0.4190847788286187
2,2,0.3493150684931507,0.4973168214654282,0.4233159449792895,0.39852165682680685,0.6232876712328768,0.5717137860682017,2,0.4233159449792895
3,3,0.3493150684931507,0.5011351909184727,0.4252251297058117,0.40422642837038725,0.6438356164383562,0.5721334887787816,3,0.4252251297058117
4,4,0.3493150684931507,0.49989680082559346,0.4246059346593721,0.4116529912584811,0.678082191780822,0.5754998542698921,3,0.4252251297058117
5,5,0.3493150684931507,0.4978328173374613,0.42357394291530603,0.4192875168055778,0.6712328767123288,0.5816438356164384,3,0.4252251297058117
6,6,0.3493150684931507,0.5079463364293086,0.4286307024612297,0.42395893857558387,0.6643835616438356,0.5854036723987176,6,0.4286307024612297
7,7,0.4589041095890411,0.5370485036119711,0.49797630660050607,0.4295151754164835,0.678082191780822,0.589189740600408,7,0.49797630660050607
8,8,0.6917808219178082,0.5890608875128999,0.640420854715354,0.4374983184958706,0.6643835616438356,0.5973739434567181,8,0.640420854715354
9,9,0.6986301369863014,0.6398348813209495,0.6692325091536254,0.44410200759188917,0.6643835616438356,0.6032701836199359,9,0.6692325091536254
10,10,0.6986301369863014,0.6732714138286894,0.6859507754074954,0.44909677450479485,0.6986301369863014,0.6060186534538035,10,0.6859507754074954
11,11,0.7054794520547946,0.6850361197110423,0.6952577858829184,0.45222979344686365,0.6986301369863014,0.6095249198484408,11,0.6952577858829184
12,12,0.7123287671232876,0.6959752321981424,0.7041519996607151,0.45392652502097736,0.726027397260274,0.6100845234625473,12,0.7041519996607151
13,13,0.7397260273972602,0.7042311661506708,0.7219785967739656,0.45686424348000165,0.7397260273972602,0.6119469542407461,13,0.7219785967739656
14,14,0.726027397260274,0.7120743034055728,0.7190508503329234,0.45886520660982444,0.7465753424657534,0.6135907898571844,13,0.7219785967739656
15,15,0.726027397260274,0.7186790505675954,0.7223532239139347,0.46287985361128403,0.7465753424657534,0.6162343340134072,15,0.7223532239139347
16,16,0.726027397260274,0.724045407636739,0.7250364024485065,0.46491723849857297,0.726027397260274,0.6185135529000292,16,0.7250364024485065
17,17,0.7397260273972602,0.7316821465428276,0.735704086970044,0.46594429902124723,0.7123287671232876,0.6194170795686389,17,0.735704086970044
18,18,0.7328767123287672,0.7323013415892672,0.7325890269590172,0.4671627062683647,0.7123287671232876,0.6208044301952783,17,0.735704086970044
19,19,0.7123287671232876,0.7382868937048503,0.725307830414069,0.4706887165274067,0.7123287671232876,0.626627805304576,17,0.735704086970044
20,20,0.7191780821917808,0.7428276573787409,0.7310028697852609,0.47324455300546475,0.6917808219178082,0.6301049256776451,17,0.735704086970044
21,21,0.726027397260274,0.746749226006192,0.736388311633233,0.47417644936356784,0.678082191780822,0.6319994170795685,21,0.736388311633233
22,22,0.7191780821917808,0.7504643962848296,0.7348212392383052,0.4770771425858346,0.684931506849315,0.6346458758379481,21,0.736388311633233
23,23,0.726027397260274,0.7510835913312695,0.7385554942957717,0.480007286481468,0.6917808219178082,0.6380122413290585,23,0.7385554942957717
24,24,0.726027397260274,0.7562435500515996,0.7411354736559368,0.4828644322293495,0.7054794520547946,0.6422296706499563,24,0.7411354736559368
25,25,0.7328767123287672,0.7574819401444789,0.7451793262366231,0.4870004535244515,0.7397260273972602,0.6458029728942,25,0.7451793262366231
26,26,0.7465753424657534,0.7632610939112487,0.754918218188501,0.48740634969190394,0.7328767123287672,0.6477032935004372,26,0.754918218188501
27,27,0.7465753424657534,0.7688338493292054,0.7577045958974794,0.4875296255290147,0.7123287671232876,0.647598367822792,27,0.7577045958974794
28,28,0.7534246575342466,0.7678018575851394,0.760613257559693,0.49615889562889515,0.7191780821917808,0.6529641503934713,28,0.760613257559693
29,29,0.773972602739726,0.7702786377708978,0.772125620255312,0.4993343190775905,0.7191780821917808,0.6532089769746429,29,0.772125620255312
30,30,0.773972602739726,0.7739938080495355,0.7739832053946307,0.5018453191402005,0.7191780821917808,0.6559865928300787,30,0.7739832053946307
31,31,0.7671232876712328,0.775232198142415,0.7711777429068238,0.5013731729826327,0.7054794520547946,0.6557883998834159,30,0.7739832053946307
32,32,0.773972602739726,0.7764705882352941,0.7752215954875101,0.5025292124255023,0.7123287671232876,0.6566452929175166,32,0.7752215954875101
33,33,0.7602739726027398,0.7779153766769866,0.7690946746398633,0.5015701500033241,0.7191780821917808,0.6559924220343922,32,0.7752215954875101
34,34,0.7465753424657534,0.7810113519091847,0.763793347187469,0.50137872522462,0.7191780821917808,0.6560128242494899,32,0.7752215954875101
35,35,0.7602739726027398,0.7816305469556244,0.770952259779182,0.5047382939236699,0.7123287671232876,0.6590644127076654,32,0.7752215954875101
36,36,0.7602739726027398,0.7818369453044376,0.7710554589535887,0.5060189986435674,0.6986301369863014,0.660029146021568,32,0.7752215954875101
37,37,0.7602739726027398,0.7839009287925697,0.7720874506976547,0.5046121966656882,0.7054794520547946,0.6591110463421743,32,0.7752215954875101
38,38,0.7602739726027398,0.7820433436532508,0.7711586581279952,0.5075226272277754,0.6986301369863014,0.6611483532497814,32,0.7752215954875101
39,39,0.7671232876712328,0.7834881320949434,0.7753057098830881,0.5085266360778182,0.6917808219178082,0.6620781113378023,39,0.7753057098830881
40,40,0.7602739726027398,0.7867905056759547,0.7735322391393472,0.5085800971920416,0.7054794520547946,0.6629029437481783,39,0.7753057098830881
41,41,0.7602739726027398,0.7859649122807016,0.7731194424417207,0.5101009743095235,0.7123287671232876,0.6633547070824831,39,0.7753057098830881
42,42,0.773972602739726,0.7834881320949433,0.7787303674173347,0.5122483664370906,0.7191780821917808,0.6649664820751966,42,0.7787303674173347
43,43,0.7602739726027398,0.7894736842105264,0.7748738284066331,0.5115026182602942,0.7123287671232876,0.6645788399883416,42,0.7787303674173347
44,44,0.7602739726027398,0.7931888544891641,0.776731413545952,0.5100813431472995,0.7123287671232876,0.6643106965899154,42,0.7787303674173347
45,45,0.773972602739726,0.7927760577915376,0.7833743302656317,0.5102810072399111,0.7054794520547946,0.6641154182454095,45,0.7833743302656317
46,46,0.7602739726027398,0.7923632610939112,0.7763186168483255,0.5109515514869691,0.7054794520547946,0.6647245700961819,45,0.7833743302656317
47,47,0.7671232876712328,0.7942208462332302,0.7806720669522316,0.5111526451421585,0.7054794520547946,0.6649081900320606,45,0.7833743302656317
48,48,0.7534246575342466,0.7954592363261095,0.774441946930178,0.5100015498513059,0.6917808219178082,0.6639172252987467,45,0.7833743302656317
49,49,0.7534246575342466,0.7960784313725492,0.7747515444533979,0.510043210639988,0.6986301369863014,0.6637161177499271,45,0.7833743302656317
50,50,0.7671232876712328,0.797936016511868,0.7825296520915503,0.5115136939168677,0.7054794520547946,0.6645438647624599,45,0.7833743302656317
51,51,0.7671232876712328,0.7952528379772962,0.7811880628242645,0.5125636690893904,0.7054794520547946,0.6644301952783445,45,0.7833743302656317
52,52,0.7671232876712328,0.796904024767802,0.7820136562195175,0.5126435862797117,0.7054794520547946,0.6640571262022734,45,0.7833743302656317
53,53,0.773972602739726,0.7973168214654284,0.7856447121025771,0.5129034496939209,0.7191780821917808,0.66440687846109,53,0.7856447121025771
54,54,0.773972602739726,0.7983488132094944,0.7861607079746102,0.5133708480024952,0.726027397260274,0.6654852812591082,54,0.7861607079746102
55,55,0.773972602739726,0.7999999999999999,0.786986301369863,0.5136944186178526,0.7328767123287672,0.6656863888079277,55,0.786986301369863
56,56,0.773972602739726,0.798968008255934,0.7864703054978299,0.5134019361640649,0.7191780821917808,0.6645992422034392,55,0.786986301369863
57,57,0.7671232876712328,0.7964912280701754,0.781807257870704,0.515032268469072,0.726027397260274,0.6651063829787234,55,0.786986301369863
58,58,0.7671232876712328,0.7999999999999999,0.7835616438356163,0.5149601956979697,0.7054794520547946,0.665007286505392,55,0.786986301369863
59,59,0.773972602739726,0.8012383900928793,0.7876054964163026,0.5153320598643559,0.6986301369863014,0.665893325561061,59,0.7876054964163026
