~iteration~,classifier_loss,total_loss,metric_loss
990,0.39588481187820435,0.39588481187820435,0.0
999,0.3611135184764862,0.3611135184764862,0.0
1008,0.23167374730110168,0.23167374730110168,0.0
1017,0.23122207820415497,0.23122207820415497,0.0
1026,0.3305199444293976,0.3305199444293976,0.0
1035,0.45720651745796204,0.45720651745796204,0.0
1044,0.35102659463882446,0.35102659463882446,0.0
1053,0.34079891443252563,0.34079891443252563,0.0
1062,0.4124090075492859,0.4124090075492859,0.0
1071,0.2765279710292816,0.2765279710292816,0.0
1080,0.6139724850654602,0.6139724850654602,0.0
1089,0.2806093394756317,0.2806093394756317,0.0
1098,0.2587502598762512,0.2587502598762512,0.0
1107,0.26160159707069397,0.26160159707069397,0.0
1116,0.21499943733215332,0.21499943733215332,0.0
1125,0.476608008146286,0.476608008146286,0.0
1134,0.41945981979370117,0.41945981979370117,0.0
1143,0.2292472869157791,0.2292472869157791,0.0
1152,0.3805426359176636,0.3805426359176636,0.0
1161,0.37011149525642395,0.37011149525642395,0.0
1170,0.3178195655345917,0.3178195655345917,0.0
1179,0.4942072033882141,0.4942072033882141,0.0
1188,0.34867945313453674,0.34867945313453674,0.0
1197,0.26517122983932495,0.26517122983932495,0.0
1206,0.33842217922210693,0.33842217922210693,0.0
1215,0.25584322214126587,0.25584322214126587,0.0
1224,0.297870010137558,0.297870010137558,0.0
1233,0.21005216240882874,0.21005216240882874,0.0
1242,0.41338446736335754,0.41338446736335754,0.0
1251,0.2497560977935791,0.2497560977935791,0.0
1260,0.49562543630599976,0.49562543630599976,0.0
1269,0.18494853377342224,0.18494853377342224,0.0
1278,0.5307892560958862,0.5307892560958862,0.0
1287,0.34268590807914734,0.34268590807914734,0.0
1296,0.4046665132045746,0.4046665132045746,0.0
1305,0.3852121829986572,0.3852121829986572,0.0
1314,0.5176008343696594,0.5176008343696594,0.0
1323,0.42168596386909485,0.42168596386909485,0.0
1332,0.26367998123168945,0.26367998123168945,0.0
1341,0.23675300180912018,0.23675300180912018,0.0
1350,0.2909708321094513,0.2909708321094513,0.0
1359,0.29361966252326965,0.29361966252326965,0.0
1368,0.30455851554870605,0.30455851554870605,0.0
1377,0.2117130011320114,0.2117130011320114,0.0
1386,0.6985747218132019,0.6985747218132019,0.0
1395,0.2580060064792633,0.2580060064792633,0.0
1404,0.2781203091144562,0.2781203091144562,0.0
1413,0.5429192185401917,0.5429192185401917,0.0
1422,0.3026539087295532,0.3026539087295532,0.0
1431,0.4037003517150879,0.4037003517150879,0.0
1440,0.3682567775249481,0.3682567775249481,0.0
1449,0.4180711805820465,0.4180711805820465,0.0
1458,0.18474465608596802,0.18474465608596802,0.0
1467,0.34091344475746155,0.34091344475746155,0.0
1476,0.3980300724506378,0.3980300724506378,0.0
1485,0.1326645314693451,0.1326645314693451,0.0
1494,0.2180067002773285,0.2180067002773285,0.0
1503,0.2087269425392151,0.2087269425392151,0.0
1512,0.2810632586479187,0.2810632586479187,0.0
1521,0.17286838591098785,0.17286838591098785,0.0
1530,0.48119741678237915,0.48119741678237915,0.0
1539,0.47964051365852356,0.47964051365852356,0.0
1548,0.5429375171661377,0.5429375171661377,0.0
1557,0.3448183834552765,0.3448183834552765,0.0
1566,0.13669255375862122,0.13669255375862122,0.0
1575,0.2805198132991791,0.2805198132991791,0.0
1584,0.35762202739715576,0.35762202739715576,0.0
1593,0.20950980484485626,0.20950980484485626,0.0
1602,0.413672536611557,0.413672536611557,0.0
1611,0.3624449372291565,0.3624449372291565,0.0
1620,0.33695143461227417,0.33695143461227417,0.0
1629,0.3140639066696167,0.3140639066696167,0.0
1638,0.4025423526763916,0.4025423526763916,0.0
1647,0.25979527831077576,0.25979527831077576,0.0
1656,0.25493720173835754,0.25493720173835754,0.0
1665,0.5239415764808655,0.5239415764808655,0.0
1674,0.20162752270698547,0.20162752270698547,0.0
1683,0.417461633682251,0.417461633682251,0.0
1692,0.24752835929393768,0.24752835929393768,0.0
1701,0.20139876008033752,0.20139876008033752,0.0
1710,0.2903692424297333,0.2903692424297333,0.0
1719,0.4298689067363739,0.4298689067363739,0.0
1728,0.38056549429893494,0.38056549429893494,0.0
1737,0.23561730980873108,0.23561730980873108,0.0
1746,0.29837948083877563,0.29837948083877563,0.0
1755,0.1108478233218193,0.1108478233218193,0.0
1764,0.3130245804786682,0.3130245804786682,0.0
1773,0.2769550085067749,0.2769550085067749,0.0
1782,0.3833179771900177,0.3833179771900177,0.0
1791,0.3138200640678406,0.3138200640678406,0.0
1800,0.1803368479013443,0.1803368479013443,0.0
1809,0.388843297958374,0.388843297958374,0.0
1818,0.257055401802063,0.257055401802063,0.0
1827,0.4756598174571991,0.4756598174571991,0.0
1836,0.2884279787540436,0.2884279787540436,0.0
1845,0.3386334478855133,0.3386334478855133,0.0
1854,0.28344425559043884,0.28344425559043884,0.0
1863,0.23578223586082458,0.23578223586082458,0.0
1872,0.18468636274337769,0.18468636274337769,0.0
1881,0.25108668208122253,0.25108668208122253,0.0
1890,0.4369841516017914,0.4369841516017914,0.0
1899,0.24665911495685577,0.24665911495685577,0.0
1908,0.15530918538570404,0.15530918538570404,0.0
1917,0.3904584050178528,0.3904584050178528,0.0
1926,0.21366755664348602,0.21366755664348602,0.0
1935,0.2784132659435272,0.2784132659435272,0.0
1944,0.44644930958747864,0.44644930958747864,0.0
1953,0.31618577241897583,0.31618577241897583,0.0
1962,0.34508758783340454,0.34508758783340454,0.0
1971,0.26545220613479614,0.26545220613479614,0.0
1980,0.15716777741909027,0.15716777741909027,0.0
1989,0.46432557702064514,0.46432557702064514,0.0
1998,0.2681605815887451,0.2681605815887451,0.0
2007,0.30807971954345703,0.30807971954345703,0.0
2016,0.14800946414470673,0.14800946414470673,0.0
2025,0.2198442965745926,0.2198442965745926,0.0
2034,0.2541344165802002,0.2541344165802002,0.0
2043,0.20178811252117157,0.20178811252117157,0.0
2052,0.252340167760849,0.252340167760849,0.0
2061,0.2885337769985199,0.2885337769985199,0.0
2070,0.318524569272995,0.318524569272995,0.0
2079,0.5338419675827026,0.5338419675827026,0.0
2088,0.24782691895961761,0.24782691895961761,0.0
2097,0.22851736843585968,0.22851736843585968,0.0
2106,0.208547443151474,0.208547443151474,0.0
2115,0.4107518196105957,0.4107518196105957,0.0
2124,0.3183203339576721,0.3183203339576721,0.0
2133,0.2820539176464081,0.2820539176464081,0.0
2142,0.2593490481376648,0.2593490481376648,0.0
2151,0.3089374303817749,0.3089374303817749,0.0
2160,0.21550032496452332,0.21550032496452332,0.0
2169,0.35534629225730896,0.35534629225730896,0.0
2178,0.16231197118759155,0.16231197118759155,0.0
2187,0.17602352797985077,0.17602352797985077,0.0
2196,0.3302507996559143,0.3302507996559143,0.0
2205,0.1929677277803421,0.1929677277803421,0.0
2214,0.2169777899980545,0.2169777899980545,0.0
2223,0.35223695635795593,0.35223695635795593,0.0
2232,0.3025795817375183,0.3025795817375183,0.0
2241,0.45820361375808716,0.45820361375808716,0.0
2250,0.3001622259616852,0.3001622259616852,0.0
2259,0.366483211517334,0.366483211517334,0.0
2268,0.24499934911727905,0.24499934911727905,0.0
2277,0.16793690621852875,0.16793690621852875,0.0
2286,0.2581609785556793,0.2581609785556793,0.0
2295,0.30682581663131714,0.30682581663131714,0.0
2304,0.528591513633728,0.528591513633728,0.0
2313,0.2708243429660797,0.2708243429660797,0.0
2322,0.12597094476222992,0.12597094476222992,0.0
2331,0.38784998655319214,0.38784998655319214,0.0
2340,0.3369349241256714,0.3369349241256714,0.0
2349,0.2628381550312042,0.2628381550312042,0.0
2358,0.28909966349601746,0.28909966349601746,0.0
2367,0.23740838468074799,0.23740838468074799,0.0
2376,0.16107378900051117,0.16107378900051117,0.0
2385,0.183836430311203,0.183836430311203,0.0
2394,0.3963998258113861,0.3963998258113861,0.0
2403,0.44606149196624756,0.44606149196624756,0.0
2412,0.32211458683013916,0.32211458683013916,0.0
2421,0.1577782928943634,0.1577782928943634,0.0
2430,0.23047640919685364,0.23047640919685364,0.0
2439,0.32863640785217285,0.32863640785217285,0.0
2448,0.23152212798595428,0.23152212798595428,0.0
2457,0.3376012146472931,0.3376012146472931,0.0
2466,0.18338340520858765,0.18338340520858765,0.0
2475,0.19662143290042877,0.19662143290042877,0.0
2484,0.17796236276626587,0.17796236276626587,0.0
2493,0.2478862851858139,0.2478862851858139,0.0
2502,0.35926881432533264,0.35926881432533264,0.0
2511,0.31091371178627014,0.31091371178627014,0.0
2520,0.40383008122444153,0.40383008122444153,0.0
2529,0.2501620352268219,0.2501620352268219,0.0
2538,0.23653315007686615,0.23653315007686615,0.0
2547,0.15138639509677887,0.15138639509677887,0.0
2556,0.2932332158088684,0.2932332158088684,0.0
2565,0.2132909595966339,0.2132909595966339,0.0
2574,0.37208449840545654,0.37208449840545654,0.0
2583,0.24098998308181763,0.24098998308181763,0.0
2592,0.2024812251329422,0.2024812251329422,0.0
2601,0.38939139246940613,0.38939139246940613,0.0
2610,0.4489937722682953,0.4489937722682953,0.0
2619,0.247599795460701,0.247599795460701,0.0
2628,0.20481012761592865,0.20481012761592865,0.0
2637,0.35114946961402893,0.35114946961402893,0.0
2646,0.2633463144302368,0.2633463144302368,0.0
2655,0.2586210370063782,0.2586210370063782,0.0
2664,0.2742590308189392,0.2742590308189392,0.0
2673,0.3683605194091797,0.3683605194091797,0.0
2682,0.31465986371040344,0.31465986371040344,0.0
2691,0.09253843128681183,0.09253843128681183,0.0
2700,0.18398074805736542,0.18398074805736542,0.0
2709,0.3622089922428131,0.3622089922428131,0.0
2718,0.31146126985549927,0.31146126985549927,0.0
2727,0.27870380878448486,0.27870380878448486,0.0
2736,0.4426218271255493,0.4426218271255493,0.0
2745,0.1983928382396698,0.1983928382396698,0.0
2754,0.398974746465683,0.398974746465683,0.0
2763,0.2861690819263458,0.2861690819263458,0.0
2772,0.32565680146217346,0.32565680146217346,0.0
2781,0.22047044336795807,0.22047044336795807,0.0
2790,0.22455844283103943,0.22455844283103943,0.0
2799,0.22985021770000458,0.22985021770000458,0.0
2808,0.19462400674819946,0.19462400674819946,0.0
2817,0.33530566096305847,0.33530566096305847,0.0
2826,0.18495258688926697,0.18495258688926697,0.0
2835,0.20915775001049042,0.20915775001049042,0.0
2844,0.23371638357639313,0.23371638357639313,0.0
2853,0.29165491461753845,0.29165491461753845,0.0
2862,0.35455095767974854,0.35455095767974854,0.0
2871,0.24101008474826813,0.24101008474826813,0.0
2880,0.30826789140701294,0.30826789140701294,0.0
2889,0.2611503303050995,0.2611503303050995,0.0
2898,0.1799391210079193,0.1799391210079193,0.0
2907,0.33598682284355164,0.33598682284355164,0.0
2916,0.2863219678401947,0.2863219678401947,0.0
2925,0.21153655648231506,0.21153655648231506,0.0
2934,0.19850192964076996,0.19850192964076996,0.0
2943,0.14126405119895935,0.14126405119895935,0.0
2952,0.14140094816684723,0.14140094816684723,0.0
2961,0.2884001135826111,0.2884001135826111,0.0
2970,0.3122496008872986,0.3122496008872986,0.0
2979,0.23612964153289795,0.23612964153289795,0.0
2988,0.2476291060447693,0.2476291060447693,0.0
2997,0.21562431752681732,0.21562431752681732,0.0
3006,0.14907121658325195,0.14907121658325195,0.0
3015,0.2008703351020813,0.2008703351020813,0.0
3024,0.3061005175113678,0.3061005175113678,0.0
3033,0.09734679758548737,0.09734679758548737,0.0
3042,0.3068365454673767,0.3068365454673767,0.0
3051,0.0902772769331932,0.0902772769331932,0.0
3060,0.23767231404781342,0.23767231404781342,0.0
3069,0.20454668998718262,0.20454668998718262,0.0
3078,0.1520635485649109,0.1520635485649109,0.0
3087,0.30473393201828003,0.30473393201828003,0.0
3096,0.2889394164085388,0.2889394164085388,0.0
3105,0.25087442994117737,0.25087442994117737,0.0
3114,0.31109920144081116,0.31109920144081116,0.0
3123,0.3011641502380371,0.3011641502380371,0.0
3132,0.1712009161710739,0.1712009161710739,0.0
3141,0.28190428018569946,0.28190428018569946,0.0
3150,0.12889593839645386,0.12889593839645386,0.0
3159,0.21251320838928223,0.21251320838928223,0.0
3168,0.2880200147628784,0.2880200147628784,0.0
3177,0.20226895809173584,0.20226895809173584,0.0
3186,0.2968066334724426,0.2968066334724426,0.0
3195,0.2094808667898178,0.2094808667898178,0.0
3204,0.3771064579486847,0.3771064579486847,0.0
3213,0.34257054328918457,0.34257054328918457,0.0
3222,0.27072885632514954,0.27072885632514954,0.0
3231,0.2544490694999695,0.2544490694999695,0.0
3240,0.21692103147506714,0.21692103147506714,0.0
3249,0.33798646926879883,0.33798646926879883,0.0
3258,0.223265141248703,0.223265141248703,0.0
3267,0.22639624774456024,0.22639624774456024,0.0
3276,0.32726815342903137,0.32726815342903137,0.0
3285,0.37306103110313416,0.37306103110313416,0.0
3294,0.2166849672794342,0.2166849672794342,0.0
3303,0.1816021203994751,0.1816021203994751,0.0
3312,0.17341534793376923,0.17341534793376923,0.0
3321,0.3507000803947449,0.3507000803947449,0.0
3330,0.24518844485282898,0.24518844485282898,0.0
3339,0.22173599898815155,0.22173599898815155,0.0
3348,0.14071446657180786,0.14071446657180786,0.0
3357,0.2735048532485962,0.2735048532485962,0.0
3366,0.16455577313899994,0.16455577313899994,0.0
3375,0.4385848045349121,0.4385848045349121,0.0
3384,0.1645326316356659,0.1645326316356659,0.0
3393,0.296689510345459,0.296689510345459,0.0
3402,0.42336127161979675,0.42336127161979675,0.0
3411,0.12835007905960083,0.12835007905960083,0.0
3420,0.3240400552749634,0.3240400552749634,0.0
3429,0.2058989554643631,0.2058989554643631,0.0
3438,0.18519227206707,0.18519227206707,0.0
3447,0.28570756316185,0.28570756316185,0.0
3456,0.16509859263896942,0.16509859263896942,0.0
3465,0.1456860452890396,0.1456860452890396,0.0
3474,0.31534236669540405,0.31534236669540405,0.0
3483,0.13643690943717957,0.13643690943717957,0.0
3492,0.30548161268234253,0.30548161268234253,0.0
3501,0.14923588931560516,0.14923588931560516,0.0
3510,0.1974349468946457,0.1974349468946457,0.0
3519,0.11518456041812897,0.11518456041812897,0.0
3528,0.1557367891073227,0.1557367891073227,0.0
3537,0.1900051087141037,0.1900051087141037,0.0
3546,0.12421634048223495,0.12421634048223495,0.0
3555,0.23620595037937164,0.23620595037937164,0.0
3564,0.31338992714881897,0.31338992714881897,0.0
3573,0.11506276577711105,0.11506276577711105,0.0
3582,0.23205436766147614,0.23205436766147614,0.0
3591,0.20325930416584015,0.20325930416584015,0.0
