~iteration~,metric_loss,classifier_loss,total_loss
0,0.09933541715145111,0.34679338335990906,0.446128785610199
7,0.09889058768749237,0.34665557742118835,0.44554615020751953
14,0.09908552467823029,0.34661179780960083,0.4456973075866699
21,0.09797202050685883,0.34662964940071106,0.4446016550064087
28,0.09824501723051071,0.3465482294559479,0.4447932541370392
35,0.09512959420681,0.3464670479297638,0.4415966272354126
42,0.0906437411904335,0.3464546203613281,0.43709835410118103
49,0.09750345349311829,0.3464582860469818,0.4439617395401001
56,0.09107575565576553,0.34635409712791443,0.43742984533309937
63,0.0924076959490776,0.34637266397476196,0.43878036737442017
70,0.07511147111654282,0.34604984521865845,0.42116132378578186
77,0.0710645392537117,0.3458949327468872,0.4169594645500183
84,0.06641720235347748,0.34580543637275696,0.41222262382507324
91,0.07980424165725708,0.3456742763519287,0.4254785180091858
98,0.08895451575517654,0.34532612562179565,0.4342806339263916
105,0.1015852764248848,0.34496888518333435,0.44655415415763855
112,0.0774448961019516,0.3446340262889862,0.4220789074897766
119,0.08108427375555038,0.34438052773475647,0.42546480894088745
126,0.10498899966478348,0.34471774101257324,0.4497067332267761
133,0.07640238106250763,0.3437959849834442,0.42019838094711304
140,0.07055342197418213,0.343641072511673,0.4141944944858551
147,0.08120192587375641,0.3434853255748749,0.4246872663497925
154,0.12348330765962601,0.3435303866863251,0.4670136868953705
161,0.06941056996583939,0.3433273434638977,0.4127379059791565
168,0.10143325477838516,0.3433772325515747,0.4448104798793793
175,0.07608006149530411,0.34292998909950256,0.4190100431442261
182,0.0942855104804039,0.34320998191833496,0.43749549984931946
189,0.08859767019748688,0.3435525894165039,0.4321502447128296
196,0.09159449487924576,0.3430589437484741,0.4346534311771393
203,0.07339019328355789,0.34228238463401794,0.41567257046699524
210,0.08739478141069412,0.3421584367752075,0.42955321073532104
217,0.09572765976190567,0.3426697552204132,0.4383974075317383
224,0.08772068470716476,0.34212160110473633,0.4298422932624817
231,0.09414863586425781,0.3415836989879608,0.43573233485221863
238,0.14620999991893768,0.3429720997810364,0.48918211460113525
245,0.0888364389538765,0.34164172410964966,0.43047815561294556
252,0.09655444324016571,0.3432721793651581,0.4398266077041626
259,0.08354485780000687,0.34165552258491516,0.42520037293434143
266,0.0649513453245163,0.34183114767074585,0.40678250789642334
273,0.0339919850230217,0.34150761365890503,0.3754996061325073
280,0.09948980063199997,0.3415723443031311,0.44106215238571167
287,0.1361558437347412,0.3416599631309509,0.47781580686569214
294,0.08954369276762009,0.34121742844581604,0.4307611286640167
301,0.10046861320734024,0.3417472839355469,0.4422158896923065
308,0.05139853060245514,0.3417752683162689,0.39317381381988525
315,0.07163383066654205,0.3421991169452667,0.41383296251296997
322,0.06272771209478378,0.3405243158340454,0.4032520353794098
329,0.059692032635211945,0.34102925658226013,0.4007212817668915
336,0.09040644019842148,0.34134700894355774,0.4317534565925598
343,0.0990278348326683,0.341048926115036,0.4400767683982849
350,0.08372411131858826,0.3406301438808441,0.4243542551994324
357,0.07798028737306595,0.341330349445343,0.41931062936782837
364,0.10727327316999435,0.3408113718032837,0.44808465242385864
371,0.1301518976688385,0.3410976827144623,0.4712495803833008
378,0.0860222727060318,0.34047695994377136,0.42649924755096436
385,0.11580100655555725,0.34073853492736816,0.4565395414829254
392,0.1181287169456482,0.3416443467140198,0.45977306365966797
399,0.1126309484243393,0.34090614318847656,0.45353710651397705
406,0.0843297615647316,0.3401961326599121,0.4245258867740631
413,0.05311596766114235,0.34084516763687134,0.3939611315727234
420,0.10882788151502609,0.3413308560848236,0.4501587450504303
427,0.08895134925842285,0.34008970856666565,0.4290410578250885
434,0.12996700406074524,0.3411042094230652,0.4710712134838104
441,0.12564384937286377,0.34083279967308044,0.4664766490459442
448,0.12904362380504608,0.3403276801109314,0.46937131881713867
455,0.0904899314045906,0.3421023190021515,0.4325922429561615
462,0.0802532359957695,0.34087228775024414,0.42112553119659424
469,0.19153046607971191,0.34095507860183716,0.5324855446815491
476,0.158991277217865,0.34042131900787354,0.4994125962257385
483,0.183973491191864,0.3409847319126129,0.5249582529067993
490,0.07702679187059402,0.340920627117157,0.4179474115371704
497,0.18662366271018982,0.3410589396953583,0.5276826024055481
504,0.09082981944084167,0.34036675095558167,0.43119657039642334
511,0.04986083507537842,0.3398014008998871,0.3896622359752655
518,0.07546326518058777,0.34096506237983704,0.4164283275604248
525,0.1350882649421692,0.3401106595993042,0.4751989245414734
532,0.10131393373012543,0.34000349044799805,0.44131743907928467
539,0.05070013552904129,0.3405657708644867,0.3912658989429474
546,0.057791732251644135,0.34117767214775085,0.3989694118499756
553,0.45790407061576843,0.33978039026260376,0.7976844310760498
560,0.1287839561700821,0.33907389640808105,0.46785783767700195
567,0.11523322016000748,0.341366171836853,0.4565993845462799
574,0.09350990504026413,0.3415186405181885,0.4350285530090332
581,0.0698256567120552,0.340308278799057,0.4101339280605316
588,0.0730096697807312,0.34022581577301025,0.41323548555374146
595,0.06182380020618439,0.34047549962997437,0.40229928493499756
602,0.09589207917451859,0.34057483077049255,0.43646690249443054
609,0.06500083208084106,0.34127846360206604,0.4062792956829071
616,0.08298420161008835,0.3414354920387268,0.42441970109939575
623,0.08596442639827728,0.34111273288726807,0.42707717418670654
630,0.05195494368672371,0.3398786187171936,0.3918335735797882
637,0.09080332517623901,0.3399611711502075,0.43076449632644653
644,0.4164678454399109,0.34038248658180237,0.7568503618240356
651,0.29289090633392334,0.3406285047531128,0.6335194110870361
658,0.06565577536821365,0.33874934911727905,0.4044051170349121
665,0.0,0.3403557240962982,0.3403557240962982
