epoch,loss_histories/metric_loss,loss_histories/classifier_loss,loss_histories/total_loss
225.0,0.0,0.34331071376800537,0.34331071376800537
226.0,0.04186580330133438,0.34290269017219543,0.3847684860229492
227.0,0.0,0.3435392677783966,0.3435392677783966
228.0,0.0,0.3430475890636444,0.3430475890636444
229.0,0.1804884672164917,0.34310007095336914,0.5235885381698608
230.0,0.025860317051410675,0.34316498041152954,0.3690252900123596
231.0,0.03826657310128212,0.343320369720459,0.3815869390964508
232.0,0.04614315181970596,0.34307214617729187,0.38921529054641724
233.0,0.04003629833459854,0.3430212140083313,0.38305750489234924
234.0,0.0,0.34338700771331787,0.34338700771331787
235.0,0.0,0.34280937910079956,0.34280937910079956
236.0,0.0,0.34314408898353577,0.34314408898353577
237.0,0.0,0.3430091142654419,0.3430091142654419
238.0,0.0,0.34316277503967285,0.34316277503967285
239.0,0.0,0.3428170084953308,0.3428170084953308
240.0,0.1098891943693161,0.342844158411026,0.4527333378791809
241.0,0.04727168008685112,0.34296926856040955,0.39024093747138977
242.0,0.04484608396887779,0.3429546356201172,0.3878007233142853
243.0,0.0,0.34310832619667053,0.34310832619667053
244.0,0.0,0.34278300404548645,0.34278300404548645
245.0,0.0,0.34294989705085754,0.34294989705085754
246.0,0.0,0.3428218364715576,0.3428218364715576
247.0,0.0,0.34261417388916016,0.34261417388916016
248.0,0.0,0.34264838695526123,0.34264838695526123
249.0,0.0,0.34243184328079224,0.34243184328079224
250.0,0.0,0.3424844443798065,0.3424844443798065
251.0,0.0,0.3428741991519928,0.3428741991519928
252.0,0.0,0.34277063608169556,0.34277063608169556
253.0,0.0,0.3416703939437866,0.3416703939437866
254.0,0.0,0.34239402413368225,0.34239402413368225
255.0,0.0,0.3422428369522095,0.3422428369522095
256.0,0.07449382543563843,0.3425648808479309,0.41705870628356934
257.0,0.0,0.34250062704086304,0.34250062704086304
258.0,0.0,0.3423720896244049,0.3423720896244049
259.0,0.034149106591939926,0.3420141041278839,0.37616321444511414
260.0,0.012112803757190704,0.34272095561027527,0.3548337519168854
261.0,0.0,0.34260591864585876,0.34260591864585876
262.0,0.0,0.3425501883029938,0.3425501883029938
263.0,0.0,0.34215670824050903,0.34215670824050903
264.0,0.0,0.342002809047699,0.342002809047699
265.0,0.0,0.34231582283973694,0.34231582283973694
266.0,0.0,0.34268030524253845,0.34268030524253845
267.0,0.0,0.3426435887813568,0.3426435887813568
268.0,0.03017161786556244,0.34238624572753906,0.3725578784942627
269.0,0.06935973465442657,0.34246131777763367,0.41182106733322144
270.0,0.0,0.342364102602005,0.342364102602005
271.0,0.0,0.3419041335582733,0.3419041335582733
272.0,0.0,0.3417503535747528,0.3417503535747528
273.0,0.0,0.34205344319343567,0.34205344319343567
274.0,0.0,0.34205251932144165,0.34205251932144165
275.0,0.0,0.3422911763191223,0.3422911763191223
276.0,0.0,0.34172937273979187,0.34172937273979187
277.0,0.0,0.3419947624206543,0.3419947624206543
278.0,0.057230230420827866,0.3418499529361725,0.39908018708229065
279.0,0.021821968257427216,0.3417980968952179,0.3636200726032257
280.0,0.0,0.3425573408603668,0.3425573408603668
281.0,0.0,0.34217125177383423,0.34217125177383423
282.0,0.0,0.34202834963798523,0.34202834963798523
283.0,0.0,0.34206366539001465,0.34206366539001465
284.0,0.0,0.3418109714984894,0.3418109714984894
285.0,0.0,0.3417941629886627,0.3417941629886627
286.0,0.0,0.34231892228126526,0.34231892228126526
287.0,0.0,0.34167158603668213,0.34167158603668213
288.0,0.0,0.3414003252983093,0.3414003252983093
289.0,0.0,0.34107762575149536,0.34107762575149536
290.0,0.0,0.34167274832725525,0.34167274832725525
291.0,0.0,0.3412080407142639,0.3412080407142639
292.0,0.0,0.3412253260612488,0.3412253260612488
293.0,0.0,0.3411542475223541,0.3411542475223541
294.0,0.0,0.34164586663246155,0.34164586663246155
295.0,0.0,0.3413825035095215,0.3413825035095215
296.0,0.05573903024196625,0.3423210680484772,0.3980600833892822
297.0,0.0,0.3417861759662628,0.3417861759662628
298.0,0.0,0.3410838544368744,0.3410838544368744
299.0,0.0,0.3418293297290802,0.3418293297290802
300.0,0.0,0.3413761556148529,0.3413761556148529
301.0,0.0,0.3415566086769104,0.3415566086769104
302.0,0.0,0.34136104583740234,0.34136104583740234
303.0,0.0,0.3408147990703583,0.3408147990703583
304.0,0.0,0.340256929397583,0.340256929397583
305.0,0.0,0.340592622756958,0.340592622756958
306.0,0.0,0.34099018573760986,0.34099018573760986
307.0,0.0,0.3408101797103882,0.3408101797103882
308.0,0.0,0.34133675694465637,0.34133675694465637
309.0,0.0,0.34074005484580994,0.34074005484580994
310.0,0.0,0.34105464816093445,0.34105464816093445
311.0,0.0,0.3406543433666229,0.3406543433666229
312.0,0.0,0.34012889862060547,0.34012889862060547
313.0,0.0,0.3403708040714264,0.3403708040714264
314.0,0.0,0.3406882882118225,0.3406882882118225
315.0,0.0,0.3409259021282196,0.3409259021282196
316.0,0.0,0.3406488299369812,0.3406488299369812
317.0,0.057606615126132965,0.3410238027572632,0.39863041043281555
318.0,0.0,0.340643972158432,0.340643972158432
319.0,0.0,0.3403860032558441,0.3403860032558441
320.0,0.0,0.34055712819099426,0.34055712819099426
321.0,0.0,0.3410591185092926,0.3410591185092926
322.0,0.0,0.3409442603588104,0.3409442603588104
323.0,0.0,0.34084391593933105,0.34084391593933105
324.0,0.0,0.33957812190055847,0.33957812190055847
325.0,0.0,0.3404220938682556,0.3404220938682556
326.0,0.0,0.3405674993991852,0.3405674993991852
327.0,0.0,0.3392789363861084,0.3392789363861084
328.0,0.0,0.33948150277137756,0.33948150277137756
329.0,0.0,0.3400508761405945,0.3400508761405945
330.0,0.06256053596735,0.3396188020706177,0.4021793305873871
331.0,0.0,0.3401143550872803,0.3401143550872803
332.0,0.0,0.3395717144012451,0.3395717144012451
333.0,0.012544132769107819,0.3401736915111542,0.3527178168296814
334.0,0.0,0.34040072560310364,0.34040072560310364
335.0,0.0,0.34000223875045776,0.34000223875045776
336.0,0.0,0.34100541472435,0.34100541472435
337.0,0.014977961778640747,0.3406733274459839,0.35565128922462463
338.0,0.0,0.34001126885414124,0.34001126885414124
339.0,0.0,0.34036678075790405,0.34036678075790405
340.0,0.0,0.3396754860877991,0.3396754860877991
341.0,0.0,0.3408428430557251,0.3408428430557251
342.0,0.0,0.3402112126350403,0.3402112126350403
343.0,0.0,0.3402937650680542,0.3402937650680542
344.0,0.0,0.339526891708374,0.339526891708374
345.0,0.0,0.339922159910202,0.339922159910202
346.0,0.0,0.3403380513191223,0.3403380513191223
347.0,0.0,0.3387356102466583,0.3387356102466583
348.0,0.0,0.33923590183258057,0.33923590183258057
349.0,0.0,0.3395388424396515,0.3395388424396515
350.0,0.0,0.33979636430740356,0.33979636430740356
351.0,0.0,0.3398226201534271,0.3398226201534271
352.0,0.0,0.33965423703193665,0.33965423703193665
353.0,0.0,0.33988213539123535,0.33988213539123535
354.0,0.0,0.3392159938812256,0.3392159938812256
355.0,0.0,0.33938413858413696,0.33938413858413696
356.0,0.0,0.33904361724853516,0.33904361724853516
357.0,0.0,0.3401987552642822,0.3401987552642822
358.0,0.0,0.33892515301704407,0.33892515301704407
359.0,0.0,0.3385021686553955,0.3385021686553955
360.0,0.0,0.33903250098228455,0.33903250098228455
361.0,0.04306776076555252,0.339895099401474,0.3829628527164459
362.0,0.03881094604730606,0.3403889536857605,0.37919989228248596
363.0,0.0024027004837989807,0.3391159772872925,0.34151867032051086
364.0,0.0011533573269844055,0.3397671580314636,0.34092050790786743
365.0,0.0,0.33920541405677795,0.33920541405677795
366.0,0.0,0.33998867869377136,0.33998867869377136
367.0,0.0,0.33957603573799133,0.33957603573799133
368.0,0.0,0.33964571356773376,0.33964571356773376
369.0,0.0,0.3395301401615143,0.3395301401615143
370.0,0.0,0.3396852910518646,0.3396852910518646
371.0,0.0,0.33907487988471985,0.33907487988471985
372.0,0.0,0.3394783139228821,0.3394783139228821
373.0,0.0,0.3397297263145447,0.3397297263145447
374.0,0.0,0.3393273949623108,0.3393273949623108
375.0,0.0,0.3388757109642029,0.3388757109642029
376.0,0.0,0.33917564153671265,0.33917564153671265
377.0,0.0,0.3392784297466278,0.3392784297466278
378.0,0.0,0.33911508321762085,0.33911508321762085
379.0,0.0,0.3397172689437866,0.3397172689437866
380.0,0.0,0.33873218297958374,0.33873218297958374
381.0,0.0,0.33859488368034363,0.33859488368034363
382.0,0.0,0.3388848304748535,0.3388848304748535
383.0,0.0,0.33826348185539246,0.33826348185539246
384.0,0.0,0.3388642966747284,0.3388642966747284
385.0,0.0,0.3386390209197998,0.3386390209197998
386.0,0.0,0.3382589519023895,0.3382589519023895
387.0,0.0,0.3378339111804962,0.3378339111804962
388.0,0.0,0.338241308927536,0.338241308927536
389.0,0.0,0.33833691477775574,0.33833691477775574
390.0,0.0,0.3383011817932129,0.3383011817932129
391.0,0.0,0.33886343240737915,0.33886343240737915
392.0,0.0,0.33894866704940796,0.33894866704940796
393.0,0.0,0.3389933705329895,0.3389933705329895
394.0,0.0,0.3387851119041443,0.3387851119041443
395.0,0.05760622024536133,0.33822208642959595,0.3958283066749573
396.0,0.0,0.3388318419456482,0.3388318419456482
397.0,0.0,0.33885902166366577,0.33885902166366577
398.0,0.0,0.33864501118659973,0.33864501118659973
399.0,0.0,0.33848607540130615,0.33848607540130615
400.0,0.0,0.3389504551887512,0.3389504551887512
