epoch,best_auc_TOTAL_vs_self/epoch,best_auc_TOTAL_vs_self/acc_yinda_level0,best_auc_TOTAL_vs_self/auc_yinda_level0,best_auc_TOTAL_vs_self/mean_average_precision_at_r_level0,best_auc_TOTAL_vs_self/precision_at_1_level0,best_auc_TOTAL_vs_self/r_precision_level0,best_auc_TOTAL_vs_self/best_epoch,best_auc_TOTAL_vs_self/best_accuracy
80,80.0,0.7176724076271057,0.9544804096221924,0.753206193447113,0.8728448152542114,0.8270338773727417,79.0,0.9545011520385742
81,81.0,0.8793103694915771,0.9550820589065552,0.7428417205810547,0.9051724076271057,0.8193883895874023,81.0,0.9550820589065552
82,82.0,0.829741358757019,0.954750120639801,0.7596039772033691,0.8556034564971924,0.8325623869895935,81.0,0.9550820589065552
83,83.0,0.9116379022598267,0.9552688002586365,0.7506747245788574,0.8836206793785095,0.826288104057312,83.0,0.9552688002586365
84,84.0,0.9137930870056152,0.9561090469360352,0.7534962892532349,0.9008620977401733,0.8278996348381042,84.0,0.9561090469360352
85,85.0,0.8943965435028076,0.9563269019126892,0.7618754506111145,0.875,0.8343169093132019,85.0,0.9563269019126892
86,86.0,0.670258641242981,0.9567626118659973,0.754793107509613,0.8642241358757019,0.827328622341156,86.0,0.9567626118659973
87,87.0,0.6012930870056152,0.9575924873352051,0.740018904209137,0.8900862336158752,0.8172735571861267,87.0,0.9575924873352051
88,88.0,0.8125,0.9574057459831238,0.7558522820472717,0.8836206793785095,0.8289092183113098,87.0,0.9575924873352051
89,89.0,0.8642241358757019,0.9576132297515869,0.7690516710281372,0.8706896305084229,0.8387578129768372,89.0,0.9576132297515869
90,90.0,0.9224137663841248,0.9585468769073486,0.7669817209243774,0.8900862336158752,0.837311327457428,90.0,0.9585468769073486
91,91.0,0.9094827771186829,0.958858072757721,0.7582414150238037,0.8900862336158752,0.8307902812957764,91.0,0.958858072757721
92,92.0,0.920258641242981,0.9584638476371765,0.7602484822273254,0.8857758641242981,0.8326274156570435,91.0,0.958858072757721
93,93.0,0.8512930870056152,0.9601444005966187,0.7449520230293274,0.8900862336158752,0.8210429549217224,93.0,0.9601444005966187
94,94.0,0.6637930870056152,0.9606838226318359,0.7696253657341003,0.8728448152542114,0.8385048508644104,94.0,0.9606838226318359
95,95.0,0.9030172228813171,0.9614514708518982,0.7719171047210693,0.8900862336158752,0.8408710360527039,95.0,0.9614514708518982
96,96.0,0.8081896305084229,0.9615967273712158,0.765375554561615,0.892241358757019,0.8354814648628235,96.0,0.9615967273712158
97,97.0,0.875,0.9621776342391968,0.7809428572654724,0.8857758641242981,0.8470025062561035,97.0,0.9621776342391968
98,98.0,0.8857758641242981,0.9623643755912781,0.7842188477516174,0.8857758641242981,0.8496241569519043,98.0,0.9623643755912781
99,99.0,0.7370689511299133,0.962820827960968,0.7833074331283569,0.8771551847457886,0.8476678133010864,99.0,0.962820827960968
100,100.0,0.9245689511299133,0.9632357358932495,0.7768088579177856,0.8900862336158752,0.8444467186927795,100.0,0.9632357358932495
101,101.0,0.8706896305084229,0.963629961013794,0.7794946432113647,0.8836206793785095,0.8466005325317383,101.0,0.963629961013794
102,102.0,0.9159482717514038,0.9640241265296936,0.7840203642845154,0.8879310488700867,0.8495846390724182,102.0,0.9640241265296936
103,103.0,0.931034505367279,0.963401734828949,0.7914741635322571,0.8836206793785095,0.854971170425415,102.0,0.9640241265296936
104,104.0,0.8038793206214905,0.9631320238113403,0.7960637807846069,0.9116379022598267,0.8563597798347473,102.0,0.9640241265296936
105,105.0,0.9331896305084229,0.9609327912330627,0.7640101313591003,0.8900862336158752,0.8356637954711914,102.0,0.9640241265296936
106,106.0,0.9181034564971924,0.9631320238113403,0.7800142168998718,0.8987069129943848,0.8468080163002014,102.0,0.9640241265296936
107,107.0,0.8965517282485962,0.9635469913482666,0.7837485671043396,0.8771551847457886,0.8491227626800537,102.0,0.9640241265296936
108,108.0,0.8728448152542114,0.9641382694244385,0.784376323223114,0.8965517282485962,0.8490905165672302,108.0,0.9641382694244385
109,109.0,0.8900862336158752,0.9636507034301758,0.7861535549163818,0.9094827771186829,0.8508149981498718,108.0,0.9641382694244385
110,110.0,0.9137930870056152,0.9639826416969299,0.7925212979316711,0.9030172228813171,0.8555232882499695,108.0,0.9641382694244385
111,111.0,0.8943965435028076,0.9646050930023193,0.7976665496826172,0.9051724076271057,0.8592918515205383,111.0,0.9646050930023193
112,112.0,0.6659482717514038,0.9649370312690735,0.7744045257568359,0.9051724076271057,0.8414331078529358,112.0,0.9649370312690735
113,113.0,0.8943965435028076,0.9654971957206726,0.7909184694290161,0.8943965435028076,0.8540794253349304,113.0,0.9654971957206726
114,114.0,0.8857758641242981,0.9657461643218994,0.7986254096031189,0.8879310488700867,0.8599016070365906,114.0,0.9657461643218994
115,115.0,0.8857758641242981,0.9649888873100281,0.8042750358581543,0.8879310488700867,0.8639952540397644,114.0,0.9657461643218994
116,116.0,0.9267241358757019,0.9650511145591736,0.7975916266441345,0.9008620977401733,0.8598910570144653,114.0,0.9657461643218994
117,117.0,0.931034505367279,0.9648955464363098,0.7873512506484985,0.9094827771186829,0.852156937122345,114.0,0.9657461643218994
118,118.0,0.8879310488700867,0.9681528806686401,0.8041592836380005,0.8987069129943848,0.8644107580184937,118.0,0.9681528806686401
119,119.0,0.9116379022598267,0.9686093330383301,0.8075670599937439,0.8943965435028076,0.8661317229270935,119.0,0.9686093330383301
120,120.0,0.8448275923728943,0.966825008392334,0.7972275614738464,0.8943965435028076,0.8594516515731812,119.0,0.9686093330383301
121,121.0,0.9267241358757019,0.9663686156272888,0.8034870028495789,0.8987069129943848,0.8637893795967102,119.0,0.9686093330383301
122,122.0,0.9375,0.9676549434661865,0.8047035336494446,0.9137930870056152,0.8640903234481812,119.0,0.9686093330383301
123,123.0,0.9137930870056152,0.9689620137214661,0.8123704195022583,0.9094827771186829,0.8687552809715271,123.0,0.9689620137214661
124,124.0,0.7370689511299133,0.9674059748649597,0.792069137096405,0.9051724076271057,0.8534442186355591,123.0,0.9689620137214661
125,125.0,0.9331896305084229,0.9659536480903625,0.797275722026825,0.9008620977401733,0.8604333400726318,123.0,0.9689620137214661
126,126.0,0.7155172228813171,0.9665138125419617,0.791411280632019,0.8965517282485962,0.8557337522506714,123.0,0.9689620137214661
127,127.0,0.8836206793785095,0.968173623085022,0.799422562122345,0.9030172228813171,0.8609626889228821,123.0,0.9689620137214661
128,128.0,0.9267241358757019,0.9685885310173035,0.8144516348838806,0.9094827771186829,0.8710315227508545,123.0,0.9689620137214661
129,129.0,0.75,0.9685470461845398,0.7852319478988647,0.8965517282485962,0.8503899574279785,123.0,0.9689620137214661
130,130.0,0.8426724076271057,0.9690449833869934,0.8020617961883545,0.8965517282485962,0.8631229996681213,130.0,0.9690449833869934
131,131.0,0.9353448152542114,0.9687130451202393,0.8027474284172058,0.9030172228813171,0.8638172745704651,130.0,0.9690449833869934
132,132.0,0.9267241358757019,0.9687545299530029,0.8015050888061523,0.9030172228813171,0.8629184365272522,130.0,0.9690449833869934
133,133.0,0.9137930870056152,0.9699786305427551,0.8115310072898865,0.9181034564971924,0.869603157043457,133.0,0.9699786305427551
134,134.0,0.9116379022598267,0.9684848189353943,0.8061176538467407,0.9137930870056152,0.8656782507896423,133.0,0.9699786305427551
135,135.0,0.9224137663841248,0.9691072702407837,0.8156384229660034,0.9137930870056152,0.8705401420593262,133.0,0.9699786305427551
136,136.0,0.35991379618644714,0.9666798114776611,0.7841060757637024,0.8879310488700867,0.8483068346977234,133.0,0.9699786305427551
137,137.0,0.8168103694915771,0.9667212963104248,0.7993790507316589,0.892241358757019,0.8609174489974976,133.0,0.9699786305427551
138,138.0,0.9396551847457886,0.9674267172813416,0.8054525256156921,0.8943965435028076,0.8662495613098145,133.0,0.9699786305427551
139,139.0,0.9418103694915771,0.9677897691726685,0.8087297081947327,0.8987069129943848,0.8688427805900574,133.0,0.9699786305427551
140,140.0,0.9331896305084229,0.9687337875366211,0.8104618191719055,0.9008620977401733,0.8693791031837463,133.0,0.9699786305427551
141,141.0,0.9375,0.9690034985542297,0.8174847364425659,0.9030172228813171,0.8735862374305725,133.0,0.9699786305427551
142,142.0,0.9116379022598267,0.9702483415603638,0.8141887784004211,0.9137930870056152,0.8691434264183044,142.0,0.9702483415603638
143,143.0,0.9288793206214905,0.9703105688095093,0.8117148280143738,0.892241358757019,0.8693108558654785,143.0,0.9703105688095093
144,144.0,0.8879310488700867,0.9701238870620728,0.810029149055481,0.8965517282485962,0.868742823600769,143.0,0.9703105688095093
145,145.0,0.9073275923728943,0.9699786305427551,0.8049271702766418,0.8965517282485962,0.8642637133598328,143.0,0.9703105688095093
146,146.0,0.9245689511299133,0.9709745049476624,0.8187997341156006,0.9073275923728943,0.8747819662094116,146.0,0.9709745049476624
147,147.0,0.881465494632721,0.9711508750915527,0.8102921843528748,0.892241358757019,0.8680980801582336,147.0,0.9711508750915527
148,148.0,0.8448275923728943,0.9700823426246643,0.7948631644248962,0.9159482717514038,0.8573160171508789,147.0,0.9711508750915527
149,149.0,0.920258641242981,0.9709952473640442,0.8054802417755127,0.9181034564971924,0.8642252087593079,147.0,0.9711508750915527
150,150.0,0.9288793206214905,0.9718874096870422,0.8110929727554321,0.9181034564971924,0.8672992587089539,150.0,0.9718874096870422
151,151.0,0.931034505367279,0.9718043804168701,0.8209362626075745,0.9137930870056152,0.8745326995849609,150.0,0.9718874096870422
152,152.0,0.9159482717514038,0.971472442150116,0.8233597278594971,0.920258641242981,0.8754222989082336,150.0,0.9718874096870422
153,153.0,0.931034505367279,0.970787763595581,0.8215788006782532,0.9116379022598267,0.8765267133712769,150.0,0.9718874096870422
154,154.0,0.8081896305084229,0.9725720286369324,0.8082223534584045,0.9181034564971924,0.8666166067123413,154.0,0.9725720286369324
155,155.0,0.8879310488700867,0.9714931845664978,0.8022081255912781,0.9116379022598267,0.8620188236236572,154.0,0.9725720286369324
156,156.0,0.9353448152542114,0.9725512862205505,0.8172730207443237,0.9073275923728943,0.8730902671813965,154.0,0.9725720286369324
157,157.0,0.9267241358757019,0.9736924171447754,0.8260130286216736,0.9159482717514038,0.8772464394569397,157.0,0.9736924171447754
158,158.0,0.6659482717514038,0.9731944799423218,0.7782748937606812,0.920258641242981,0.8452604413032532,157.0,0.9736924171447754
159,159.0,0.9051724076271057,0.9724475741386414,0.8041293025016785,0.9116379022598267,0.8656224608421326,157.0,0.9736924171447754
160,160.0,0.8965517282485962,0.972841739654541,0.8095705509185791,0.9094827771186829,0.8684751391410828,157.0,0.9736924171447754
161,161.0,0.8534482717514038,0.9737753868103027,0.8117942810058594,0.9181034564971924,0.8692642450332642,161.0,0.9737753868103027
162,162.0,0.8469827771186829,0.9738790988922119,0.8126130700111389,0.9073275923728943,0.8694134950637817,162.0,0.9738790988922119
163,163.0,0.9137930870056152,0.9740036129951477,0.8147563934326172,0.9094827771186829,0.8708394765853882,163.0,0.9740036129951477
164,164.0,0.9267241358757019,0.9739828705787659,0.8189699649810791,0.9073275923728943,0.8740283250808716,163.0,0.9740036129951477
165,165.0,0.9353448152542114,0.974418580532074,0.8264325857162476,0.9094827771186829,0.8784556984901428,165.0,0.974418580532074
166,166.0,0.8491379022598267,0.9727380275726318,0.8110429048538208,0.8987069129943848,0.8696632385253906,165.0,0.974418580532074
167,167.0,0.8900862336158752,0.9689412713050842,0.810883641242981,0.892241358757019,0.870202898979187,165.0,0.974418580532074
168,168.0,0.7737069129943848,0.9684848189353943,0.8059884309768677,0.8943965435028076,0.8656333088874817,165.0,0.974418580532074
169,169.0,0.9267241358757019,0.9703313112258911,0.8169691562652588,0.8879310488700867,0.8739649653434753,165.0,0.974418580532074
170,170.0,0.9288793206214905,0.9713064432144165,0.8271239399909973,0.9030172228813171,0.8813113570213318,165.0,0.974418580532074
171,171.0,0.9051724076271057,0.9720740914344788,0.8082118630409241,0.9159482717514038,0.8638600707054138,165.0,0.974418580532074
172,172.0,0.9288793206214905,0.9703935980796814,0.7864398956298828,0.9181034564971924,0.8506205081939697,165.0,0.974418580532074
173,173.0,0.931034505367279,0.9708499908447266,0.8007021546363831,0.920258641242981,0.8617777824401855,165.0,0.974418580532074
174,174.0,0.9353448152542114,0.9717214107513428,0.8116888403892517,0.9137930870056152,0.8690659403800964,165.0,0.974418580532074
175,175.0,0.9375,0.9733811616897583,0.8211960196495056,0.9116379022598267,0.8756016492843628,165.0,0.974418580532074
176,176.0,0.9245689511299133,0.97271728515625,0.8160815834999084,0.9073275923728943,0.872836172580719,165.0,0.974418580532074
177,177.0,0.9353448152542114,0.9702483415603638,0.8153480291366577,0.8965517282485962,0.8718051910400391,165.0,0.974418580532074
178,178.0,0.9353448152542114,0.9722297191619873,0.825316846370697,0.8987069129943848,0.8781598806381226,165.0,0.974418580532074
179,179.0,0.920258641242981,0.9742318391799927,0.8338313102722168,0.9051724076271057,0.8820338249206543,165.0,0.974418580532074
180,180.0,0.920258641242981,0.9748542308807373,0.8291040062904358,0.892241358757019,0.8806276917457581,180.0,0.9748542308807373
181,181.0,0.931034505367279,0.9732567071914673,0.8242253065109253,0.9116379022598267,0.878974199295044,180.0,0.9748542308807373
182,182.0,0.9224137663841248,0.9715346693992615,0.8263821601867676,0.9073275923728943,0.8786786198616028,180.0,0.9748542308807373
183,183.0,0.9245689511299133,0.9731114506721497,0.8310034871101379,0.9137930870056152,0.8825812935829163,180.0,0.9748542308807373
184,184.0,0.9288793206214905,0.9734434485435486,0.8315713405609131,0.8965517282485962,0.8830884099006653,180.0,0.9748542308807373
185,185.0,0.9159482717514038,0.9740450978279114,0.8284419178962708,0.9051724076271057,0.8798626661300659,180.0,0.9748542308807373
186,186.0,0.9224137663841248,0.9747297763824463,0.8363015651702881,0.9116379022598267,0.883353054523468,180.0,0.9748542308807373
187,187.0,0.931034505367279,0.9740658402442932,0.8416935801506042,0.8943965435028076,0.8847736120223999,180.0,0.9748542308807373
188,188.0,0.9331896305084229,0.9731737375259399,0.8249834775924683,0.8879310488700867,0.875012218952179,180.0,0.9748542308807373
189,189.0,0.7262930870056152,0.9718874096870422,0.8155168890953064,0.9008620977401733,0.871221125125885,180.0,0.9748542308807373
190,190.0,0.920258641242981,0.970891535282135,0.8167569041252136,0.9030172228813171,0.8741635084152222,180.0,0.9748542308807373
191,191.0,0.9288793206214905,0.9726965427398682,0.8249940872192383,0.9030172228813171,0.8791074752807617,180.0,0.9748542308807373
192,192.0,0.9224137663841248,0.9741073250770569,0.8333683609962463,0.9181034564971924,0.8835583925247192,180.0,0.9748542308807373
193,193.0,0.9288793206214905,0.974543035030365,0.827006995677948,0.9094827771186829,0.8796332478523254,180.0,0.9748542308807373
194,194.0,0.9396551847457886,0.973298192024231,0.8240756392478943,0.9116379022598267,0.8788604140281677,180.0,0.9748542308807373
195,195.0,0.9288793206214905,0.972841739654541,0.8301171660423279,0.9051724076271057,0.8819170594215393,180.0,0.9748542308807373
196,196.0,0.9331896305084229,0.9732774496078491,0.8300662636756897,0.9137930870056152,0.8817532062530518,180.0,0.9748542308807373
197,197.0,0.9137930870056152,0.9731737375259399,0.8243525624275208,0.8965517282485962,0.8783538341522217,180.0,0.9748542308807373
198,198.0,0.9181034564971924,0.9723230600357056,0.8241739273071289,0.9073275923728943,0.877227246761322,180.0,0.9748542308807373
199,199.0,0.7737069129943848,0.9716591835021973,0.8268147110939026,0.8987069129943848,0.8799653649330139,180.0,0.9748542308807373
200,200.0,0.8599137663841248,0.9720948338508606,0.8165557384490967,0.9051724076271057,0.8714399933815002,180.0,0.9748542308807373
201,201.0,0.9396551847457886,0.9733811616897583,0.8280965685844421,0.9073275923728943,0.8800655603408813,180.0,0.9748542308807373
202,202.0,0.9073275923728943,0.974086582660675,0.8278431296348572,0.9008620977401733,0.8801360130310059,180.0,0.9748542308807373
203,203.0,0.9224137663841248,0.9752691984176636,0.8289439678192139,0.9051724076271057,0.8800869584083557,203.0,0.9752691984176636
204,204.0,0.920258641242981,0.9752277135848999,0.8350028395652771,0.9159482717514038,0.8838238716125488,203.0,0.9752691984176636
205,205.0,0.943965494632721,0.9746675491333008,0.8269082307815552,0.9073275923728943,0.8790397047996521,203.0,0.9752691984176636
206,206.0,0.9267241358757019,0.974190354347229,0.829053521156311,0.8987069129943848,0.8820376396179199,203.0,0.9752691984176636
207,207.0,0.9375,0.974418580532074,0.8270191550254822,0.8879310488700867,0.880669355392456,203.0,0.9752691984176636
208,208.0,0.9245689511299133,0.9740450978279114,0.8256556391716003,0.9030172228813171,0.8785881400108337,203.0,0.9752691984176636
209,209.0,0.9245689511299133,0.9755803942680359,0.8364574313163757,0.9137930870056152,0.8851333260536194,209.0,0.9755803942680359
210,210.0,0.9224137663841248,0.9751031994819641,0.8419445753097534,0.9073275923728943,0.8878137469291687,209.0,0.9755803942680359
211,211.0,0.9288793206214905,0.9747297763824463,0.8355998396873474,0.9116379022598267,0.8843529224395752,209.0,0.9755803942680359
212,212.0,0.9245689511299133,0.9751862287521362,0.8412124514579773,0.9159482717514038,0.8874813914299011,209.0,0.9755803942680359
213,213.0,0.8620689511299133,0.9755181670188904,0.8298130631446838,0.9159482717514038,0.8827809691429138,209.0,0.9755803942680359
214,214.0,0.9181034564971924,0.9757256507873535,0.8337376117706299,0.9051724076271057,0.8852232694625854,214.0,0.9757256507873535
215,215.0,0.931034505367279,0.9744600653648376,0.8290055394172668,0.9030172228813171,0.8815773725509644,214.0,0.9757256507873535
