~iteration~,epoch,acc_yinda_level0,auc_yinda_level0,mean_average_precision_at_r_level0,precision_at_1_level0,r_precision_level0,best_epoch,best_accuracy
1,1,0.410958904109589,0.5754385964912281,0.4930202244809119,0.7191780821917808,0.6449344214514718,1,0.5754385964912281
2,2,0.4589041095890411,0.6016511867905058,0.49467599277240276,0.726027397260274,0.6473622850480909,2,0.6016511867905058
3,3,0.5753424657534246,0.6243550051599589,0.4968235470330005,0.7191780821917808,0.6490702419119789,3,0.6243550051599589
4,4,0.6095890410958904,0.6460268317853457,0.49654762084364473,0.7123287671232876,0.6490644127076654,4,0.6460268317853457
5,5,0.6712328767123288,0.6664602683178534,0.49680143577888514,0.7054794520547945,0.6498688429029438,5,0.6664602683178534
6,6,0.684931506849315,0.6821465428276574,0.4988519673116323,0.7054794520547945,0.6526173127368115,6,0.6821465428276574
7,7,0.6986301369863014,0.6961816305469557,0.5006100769050363,0.7123287671232876,0.6536957155348295,7,0.6961816305469557
8,8,0.6986301369863014,0.7098039215686275,0.5023776164916209,0.726027397260274,0.6548644709997085,8,0.7098039215686275
9,9,0.7123287671232876,0.7259029927760579,0.5044009282588553,0.732876712328767,0.6565636840571262,9,0.7259029927760579
10,10,0.7191780821917808,0.7440660474716203,0.5062068404627215,0.726027397260274,0.6585077236957155,10,0.7440660474716203
11,11,0.726027397260274,0.7599587203302374,0.5067065547762721,0.726027397260274,0.6587816962984552,11,0.7599587203302374
12,12,0.726027397260274,0.7711042311661507,0.5080450553156874,0.732876712328767,0.6597318566015739,12,0.7711042311661507
13,13,0.7397260273972602,0.7784313725490195,0.5083209260767464,0.726027397260274,0.660134071699213,13,0.7784313725490195
14,14,0.7465753424657534,0.787203302373581,0.5100216333731283,0.726027397260274,0.6610113669484114,14,0.787203302373581
15,15,0.7328767123287672,0.7956656346749226,0.5113949337977431,0.726027397260274,0.6617341882832992,15,0.7956656346749226
16,16,0.7328767123287672,0.8028895768833849,0.5125706599861624,0.726027397260274,0.6629758088020985,16,0.8028895768833849
17,17,0.7397260273972602,0.8097007223942209,0.5141644229148249,0.7397260273972602,0.6641358204605071,17,0.8097007223942209
18,18,0.7465753424657534,0.8173374613003096,0.5161299988238787,0.732876712328767,0.6663363450888954,18,0.8173374613003096
19,19,0.7397260273972602,0.8208462332301342,0.5175303004156219,0.7465753424657534,0.6674672107257359,19,0.8208462332301342
20,20,0.7328767123287672,0.8239422084623323,0.5191662710940207,0.7465753424657534,0.6687642086855143,20,0.8239422084623323
21,21,0.7397260273972602,0.8251805985552115,0.5193466816755568,0.7397260273972602,0.6681987758670941,21,0.8251805985552115
22,22,0.7397260273972602,0.823735810113519,0.5204173050872503,0.7602739726027397,0.6680443019527835,21,0.8251805985552115
23,23,0.7397260273972602,0.8241486068111455,0.5209959656237956,0.7602739726027397,0.6680792771786651,21,0.8251805985552115
24,24,0.7602739726027398,0.8245614035087719,0.5210800624472793,0.7534246575342465,0.6679685222967064,21,0.8251805985552115
25,25,0.7465753424657534,0.8272445820433436,0.5219529187432091,0.7602739726027397,0.6684057126202273,25,0.8272445820433436
