0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,label
-0.12461989,-0.073032826,-0.07092906,0.121270336,-0.13636765,0.3438336,0.03651429,0.040927906,0.19891031,-0.29569855,-0.013841596,0.4306622,0.048826966,-0.04169183,-0.08914179,0.12835965,0.09778176,0.36967403,0.01664607,-0.15437712,-0.18969208,-0.17239343,0.053722814,-0.058175553,0.055658575,-0.09589318,0.039144274,-0.036228742,-0.3579075,-0.22997528,-0.121537134,0.15863448,1.0
-0.06750096,-0.13630842,-0.0015371589,0.10479646,-0.20119815,0.37559655,0.014114551,0.0375649,0.22605269,-0.29992744,-0.0033893096,0.39287668,0.007192304,-0.020746347,-0.017746994,0.16299023,0.035712786,0.3849758,0.105304524,-0.08510716,-0.16978428,-0.15802486,0.08503968,-0.044296693,0.06657914,-0.1028225,0.017676929,-0.016011316,-0.35114506,-0.23326327,-0.0955445,0.1634273,1.0
-0.09301059,-0.08262454,-0.06940669,0.13547131,-0.1755502,0.3628177,0.040105328,0.025398033,0.17677079,-0.26186356,-0.036017116,0.43199962,0.05116627,0.005002518,-0.059769172,0.14532383,0.059827376,0.396381,0.052705545,-0.07566989,-0.18394364,-0.15498863,0.092308335,-0.08095403,0.05596133,-0.09897334,0.023050776,-0.005426821,-0.3853058,-0.20989542,-0.10675352,0.14844283,1.0
-0.06326844,-0.10192054,-0.08760288,0.16790268,-0.18085441,0.35085458,0.026852695,0.023582809,0.15421452,-0.29401973,-0.056773428,0.40910673,0.06391004,-0.013343112,-0.08274623,0.14252026,0.081923544,0.38825032,0.046507582,-0.09965719,-0.18756153,-0.1538756,0.08238063,-0.07162297,0.04844678,-0.13520202,0.000736581,0.026388315,-0.36385673,-0.20639569,-0.12413716,0.16844693,1.0
-0.06483455,-0.10869009,-0.07309135,0.100505605,-0.14761148,0.377669,0.03558333,0.026338896,0.1605052,-0.28954786,-0.03550302,0.41320613,0.019937001,-0.030019706,-0.052789535,0.17920175,0.03441099,0.40491843,0.05440095,-0.10765416,-0.18381828,-0.21547587,0.094710596,-0.055892754,0.09745298,-0.11968455,0.04983305,0.008736196,-0.31417578,-0.23758534,-0.10516382,0.14056717,1.0
-0.07443296,-0.108558245,-0.05056062,0.18428494,-0.16258287,0.42396292,0.01523601,0.033070672,0.16924386,-0.276362,-0.009964611,0.427674,-0.0063920324,-0.06655338,-0.049173668,0.13440882,0.062715665,0.33905202,0.13179637,-0.0697319,-0.18690045,-0.1962727,0.07489592,-0.021184469,0.08427232,-0.14044946,-0.018219931,-0.025761042,-0.31171003,-0.23886411,-0.10848411,0.10596997,1.0
-0.13059296,-0.11058564,-0.08597965,0.1618873,-0.15795404,0.30952373,0.024129612,0.1121078,0.2799731,-0.30197814,0.0060787657,0.37192962,0.084752485,0.008547948,-0.044932235,0.122930065,0.09876351,0.32022947,0.054356065,-0.12461055,-0.16880365,-0.16459085,0.09385206,-0.04947139,0.0967095,-0.1562554,0.044765737,-0.035993285,-0.37703702,-0.22106887,-0.09723676,0.18895812,1.0
-0.10634308,-0.06723343,-0.08078154,0.13757002,-0.14331979,0.3429985,0.043584067,0.021866238,0.16703646,-0.23971397,-0.08586816,0.437779,0.039435245,0.0009125396,-0.07035783,0.16730192,0.09077159,0.41617626,0.01087955,-0.13072379,-0.20778675,-0.12522271,0.075469635,-0.07205336,0.023341434,-0.09211206,0.037009675,0.028307443,-0.3487884,-0.20470181,-0.12353162,0.20213877,1.0
-0.102312505,-0.07935117,-0.117753446,0.11462989,-0.098058835,0.38081503,0.096139304,0.06515768,0.17524123,-0.24563,-0.07502471,0.44640893,0.07391474,0.004987782,-0.109619334,0.09200963,0.13958561,0.34932217,-0.06422612,-0.19654934,-0.22517844,-0.110207155,0.066295385,-0.13446116,0.017895872,-0.05470586,0.018967152,0.06811945,-0.30073982,-0.14776534,-0.18679814,0.20274124,1.0
-0.0832091,-0.122209966,-0.11119439,0.07603153,-0.12388349,0.39091215,0.05001835,0.1002789,0.16923916,-0.2449829,0.003377318,0.43053737,0.055778384,-0.11537044,0.023718713,0.17095047,0.052418713,0.32624996,0.07224668,-0.0454575,-0.19674571,-0.18076919,0.1659186,-0.15458263,0.10298624,-0.16863716,0.0015855664,-0.051147953,-0.30664805,-0.2370147,-0.10098921,0.13297895,1.0
-0.09983911,-0.07857121,-0.034778763,0.16853759,-0.13619596,0.31682807,0.014817781,0.07274865,0.21720305,-0.26994082,-0.07900636,0.3617037,0.057213683,0.03271642,-0.08187265,0.086893536,0.14746442,0.3927622,0.0046053114,-0.14196846,-0.16120777,-0.08937612,0.120919704,-0.08028721,-0.062582776,-0.07239767,0.040198553,0.0008634238,-0.40264872,-0.17048834,-0.20697096,0.24095048,1.0
-0.11622427,-0.05862993,-0.09995151,0.17161323,-0.16855374,0.30807972,0.04135771,-0.010187657,0.16401178,-0.2740807,-0.08234811,0.41897905,0.07988348,0.006095227,-0.10985846,0.091557555,0.15033478,0.4227333,-0.034492176,-0.13855541,-0.12833188,-0.12860814,0.045874454,-0.08279939,-0.023200544,-0.05405267,0.035814602,0.053364925,-0.36569193,-0.17764014,-0.18099129,0.1948457,1.0
-0.06413093,-0.09799732,-0.07831649,0.11518903,-0.14858706,0.39247134,0.032327037,0.014754451,0.1646638,-0.29106966,-0.014323507,0.41968027,0.023146229,-0.048279654,-0.0017007064,0.18740208,0.046226043,0.34891593,0.09991479,-0.07872367,-0.1791938,-0.17830119,0.118387505,-0.11601784,0.07355774,-0.096283115,0.01405338,-0.0037583557,-0.35182413,-0.21506655,-0.109749906,0.1869141,1.0
-0.09737598,-0.09062582,-0.09739444,0.12973933,-0.15011184,0.34063596,0.07423596,0.046149913,0.15823734,-0.28343454,-0.07732311,0.44273752,0.038611162,-0.036726113,-0.059010025,0.14480503,0.09753159,0.3768165,0.03582274,-0.12710457,-0.19989948,-0.14318877,0.07901163,-0.10408378,0.0666983,-0.13671929,0.020029176,0.01717705,-0.33989716,-0.2208439,-0.110113636,0.16844784,1.0
-0.06456023,-0.13927677,-0.0556876,0.06695364,-0.15454733,0.34564438,0.059730485,0.088403314,0.21663381,-0.27547893,-0.057162203,0.47026962,0.029246,-0.004206779,-0.08318068,0.16735661,0.08081374,0.32356632,0.06607685,-0.12320546,-0.23146914,-0.14702494,0.10338222,-0.09265116,0.11504072,-0.1539183,0.03204046,-0.00468897,-0.2731502,-0.25795674,-0.05742879,0.15300103,1.0
-0.099791005,-0.06944529,-0.065811045,0.14975049,-0.16401976,0.33005723,0.041644096,0.015805608,0.16824798,-0.30932173,-0.05162634,0.40919062,0.02328271,-0.0034941358,-0.084131375,0.13049604,0.077938266,0.40479827,0.020101802,-0.1817825,-0.17550631,-0.1798989,0.03738122,-0.0592469,0.052878134,-0.06584061,0.025256537,0.04020093,-0.3429364,-0.20362811,-0.1518493,0.19727041,1.0
-0.09434372,-0.081134275,-0.0747607,0.1668445,-0.17339544,0.3371577,0.014599744,-0.016623983,0.13636279,-0.28018075,-0.03916236,0.4547,0.052355047,-0.014795784,-0.10014934,0.16099624,0.083560765,0.3763937,0.033289626,-0.10935515,-0.19353884,-0.18458948,0.03459495,-0.06423932,0.057003167,-0.12887,0.01385577,0.00031965313,-0.35080996,-0.22652644,-0.10672049,0.13480549,1.0
-0.09024386,-0.09883462,-0.0615843,0.20376833,-0.16292419,0.31755757,0.008636316,-0.022204462,0.18214908,-0.30323985,-0.047218155,0.39294326,0.053613946,0.015180166,-0.12150401,0.12954853,0.13354132,0.41240296,0.0024697003,-0.18865488,-0.16726497,-0.1671921,0.011717483,-0.009231584,0.0037616503,-0.08987544,0.0344261,0.06320673,-0.33525807,-0.17374644,-0.16465388,0.17254883,1.0
-0.14585531,-0.06469141,-0.102769434,0.19667779,-0.15133116,0.25208396,0.013062665,0.055449724,0.19809614,-0.25797892,-0.06996885,0.40744486,0.1255303,0.065956324,-0.17878525,0.05767962,0.20219597,0.35625583,-0.0853463,-0.22536983,-0.2075636,-0.10773926,0.014473235,-0.027400177,-0.016912501,-0.09955671,0.0057872045,0.04837372,-0.33900708,-0.13069469,-0.19106169,0.20222089,1.0
-0.09648508,-0.09514592,-0.07414024,0.0918272,-0.14817083,0.40100065,0.045481954,0.03724367,0.14281747,-0.2831821,-0.061085425,0.45897126,0.042414583,-0.057634525,-0.068782814,0.13432966,0.102396704,0.35066336,0.044015426,-0.1288481,-0.24682057,-0.101735376,0.08738519,-0.08104912,0.035325866,-0.09003844,-0.023058362,-0.013096742,-0.33130264,-0.17632023,-0.14555186,0.17049205,1.0
-0.10863781,-0.05452358,-0.09421896,0.15851527,-0.16236104,0.32636818,0.046662036,0.01780653,0.1727575,-0.2777597,-0.07263163,0.3884213,0.1065815,0.052999604,-0.1112004,0.09473629,0.11076834,0.42123738,-0.051315352,-0.16543522,-0.16827928,-0.12794489,0.038462672,-0.04552473,0.01475571,-0.0777897,0.04490452,0.06258793,-0.37014005,-0.15794729,-0.17875265,0.2077003,1.0
-0.072346576,-0.057210155,-0.09303113,0.1000702,-0.15867954,0.35426694,0.06224438,0.043821014,0.1179069,-0.34548846,-0.102327146,0.43252838,0.074703425,0.018161815,-0.13873617,0.048329685,0.12972985,0.33845475,-0.010967195,-0.118284255,-0.17335068,-0.10673786,0.05388634,-0.10736477,0.033233255,-0.086725034,0.0072481423,0.0074037965,-0.38981506,-0.19604756,-0.16238439,0.1765669,1.0
-0.13063185,-0.08834259,-0.07571005,0.13791288,-0.17417516,0.30435616,0.022946753,-0.009949061,0.17181948,-0.26856795,-0.064935744,0.4597862,0.03118767,-0.028325772,-0.08021787,0.09120125,0.13928497,0.4300167,0.0014250894,-0.14857684,-0.1301979,-0.17976642,0.023232428,-0.07548152,0.013541251,-0.061783228,0.012845672,0.02680535,-0.33351043,-0.20637767,-0.13691573,0.18340726,1.0
-0.10348373,-0.063642725,-0.063728176,0.1538091,-0.14897199,0.34636557,0.06706954,0.046368964,0.16868155,-0.24652809,-0.06316269,0.43254986,0.05016299,0.052715544,-0.077513404,0.14122322,0.068250306,0.39282292,0.015655445,-0.12589814,-0.20340636,-0.14055286,0.106534,-0.104746036,0.04123784,-0.080757156,0.04276619,0.023414742,-0.37520123,-0.18157005,-0.15970063,0.16966094,1.0
-0.14553082,-0.067972586,-0.075750746,0.17678596,-0.16341467,0.29662725,0.040865917,0.012153042,0.21597716,-0.21890584,-0.037530236,0.40585503,0.059793305,0.048525773,-0.06687589,0.16047241,0.059820108,0.45209804,-0.011048491,-0.14407234,-0.18315744,-0.17069037,0.036095534,-0.04405945,0.049352814,-0.09280476,0.06810847,0.03708743,-0.37133923,-0.18824124,-0.12308277,0.153418,1.0
-0.106156975,-0.06874056,-0.096991755,0.14588164,-0.17116793,0.38033077,0.08570636,0.04197371,0.14473306,-0.27082327,-0.08461675,0.445713,0.03772493,-0.039630644,-0.06748901,0.12546319,0.08946756,0.3705929,0.04048508,-0.10524358,-0.21502839,-0.11387512,0.073279224,-0.090190314,0.057317052,-0.114354126,-0.0032569307,0.025119882,-0.3510357,-0.19960535,-0.12897639,0.13921931,1.0
-0.09046188,-0.10902761,-0.07035079,0.1184176,-0.13869601,0.3954522,0.08517164,0.019306108,0.16940276,-0.3126042,-0.006633969,0.4714966,-0.03143499,-0.07169528,-0.057703566,0.17602827,0.07591086,0.30458742,0.09848373,-0.15114063,-0.21837589,-0.18570663,0.027798144,-0.055124287,0.12803464,-0.09905176,0.022582041,-0.00889749,-0.27538732,-0.24042395,-0.06296921,0.08385021,1.0
-0.053467292,-0.13125208,0.039367355,0.11162786,-0.2505432,0.36480466,8.810933e-05,0.024084935,0.2305054,-0.24080402,-0.00029457314,0.44302294,0.031246364,0.013527701,-0.11274559,0.17179553,0.032447718,0.37095195,0.040754024,-0.07056552,-0.18431962,-0.16252464,0.06953421,-0.017810913,0.06205259,-0.14077698,0.025157182,-0.0019179222,-0.28961903,-0.28764993,-0.092260785,0.09175046,1.0
-0.09549528,-0.038661253,-0.103768185,0.15700765,-0.119322136,0.39115563,0.06916927,0.033524755,0.19782548,-0.2872331,-0.0003299785,0.4221755,0.032539472,-0.059069354,-0.052918356,0.18793942,0.10842834,0.2885934,0.07065874,-0.08912783,-0.18994997,-0.15198678,0.10275031,-0.110773705,0.038769286,-0.10363736,0.041479718,-0.024736186,-0.37121627,-0.2472664,-0.087655626,0.16458352,1.0
-0.10514945,-0.035118323,-0.06028373,0.13566129,-0.100785114,0.40233523,0.09591402,0.0142718,0.14642304,-0.29967114,-0.02420604,0.42368266,0.030029787,-0.050885346,-0.07147664,0.15479957,0.06597519,0.37096137,0.055569127,-0.15898682,-0.20144537,-0.1974347,0.055738926,-0.077208586,0.05752786,-0.099550955,0.031578116,0.0075284597,-0.33123633,-0.21632549,-0.114280365,0.13241212,1.0
