~iteration~,epoch,acc_yinda_level0,auc_yinda_level0,mean_average_precision_at_r_level0,precision_at_1_level0,r_precision_level0,best_epoch,best_accuracy
50,50,0.8013698630136986,0.8672858617131063,0.5495091696292196,0.7602739726027398,0.6775721364033809,46,0.8676986584107327
51,51,0.8013698630136986,0.8687306501547989,0.54857642804993,0.7534246575342466,0.6764237831535995,51,0.8687306501547989
52,52,0.8013698630136986,0.8703818369453045,0.5485794044507716,0.7534246575342466,0.6765432818420285,52,0.8703818369453045
53,53,0.8013698630136986,0.8712074303405573,0.5496465985719582,0.7671232876712328,0.677583794812008,53,0.8712074303405573
54,54,0.7945205479452054,0.872858617131063,0.5498327004475801,0.7534246575342466,0.6777032935004373,54,0.872858617131063
55,55,0.7808219178082192,0.8745098039215686,0.5503850534836987,0.7465753424657534,0.6776858058874964,55,0.8745098039215686
56,56,0.7876712328767124,0.874922600619195,0.5507036169199254,0.7534246575342466,0.678096764791606,56,0.874922600619195
57,57,0.7876712328767124,0.8769865841073272,0.5509593240077412,0.7534246575342466,0.6787816962984552,57,0.8769865841073272
58,58,0.7876712328767124,0.8761609907120742,0.5512404589730043,0.7465753424657534,0.678936170212766,57,0.8769865841073272
59,59,0.7876712328767124,0.8751289989680082,0.5506123783413805,0.7397260273972602,0.6780151559312154,57,0.8769865841073272
60,60,0.7876712328767124,0.8763673890608875,0.5507393028094,0.7465753424657534,0.6780705333721947,57,0.8769865841073272
61,61,0.7876712328767124,0.8780185758513932,0.5508546600128352,0.7534246575342466,0.6784377732439522,61,0.8780185758513932
62,62,0.7876712328767124,0.8784313725490195,0.5514977068701226,0.7534246575342466,0.6790032060623724,62,0.8784313725490195
63,63,0.7876712328767124,0.8776057791537668,0.5511514424426811,0.7602739726027398,0.6781638006412124,62,0.8784313725490195
64,64,0.7945205479452054,0.8763673890608874,0.5507223710532676,0.7465753424657534,0.6783561643835616,62,0.8784313725490195
65,65,0.8013698630136986,0.8755417956656346,0.5509252916250287,0.7397260273972602,0.6783561643835616,62,0.8784313725490195
66,66,0.8013698630136986,0.8771929824561404,0.5511432819537756,0.7602739726027398,0.6792975808802099,62,0.8784313725490195
67,67,0.8013698630136986,0.8782249742002064,0.550980348414363,0.7534246575342466,0.6793354707082483,62,0.8784313725490195
68,68,0.7876712328767124,0.8794633642930857,0.5520108685860438,0.7465753424657534,0.6801107548819586,68,0.8794633642930857
69,69,0.7876712328767124,0.8800825593395253,0.5518661471623728,0.7534246575342466,0.6793821043427573,69,0.8800825593395253
70,70,0.7876712328767124,0.8813209494324046,0.5523635749542308,0.7465753424657534,0.6798018070533371,70,0.8813209494324046
71,71,0.7808219178082192,0.8811145510835914,0.5526204707044633,0.7328767123287672,0.6805042261731273,70,0.8813209494324046
72,72,0.7945205479452054,0.879876160990712,0.5516908087137963,0.7191780821917808,0.6800029146021568,70,0.8813209494324046
73,73,0.7808219178082192,0.8794633642930857,0.5504378194730214,0.726027397260274,0.679218886621976,70,0.8813209494324046
74,74,0.7808219178082192,0.8798761609907121,0.55001019337459,0.726027397260274,0.6787991839113962,70,0.8813209494324046
75,75,0.7808219178082192,0.8798761609907122,0.5489886304283772,0.726027397260274,0.6783619935878753,70,0.8813209494324046
76,76,0.7808219178082192,0.8800825593395252,0.5485373105016907,0.7328767123287672,0.6777149519090644,70,0.8813209494324046
77,77,0.7808219178082192,0.8804953560371518,0.5482693888623812,0.7328767123287672,0.6772311279510347,70,0.8813209494324046
78,78,0.7808219178082192,0.8811145510835914,0.5491596084165223,0.7397260273972602,0.678006412124745,70,0.8813209494324046
79,79,0.7876712328767124,0.8823529411764706,0.5502564764744536,0.7328767123287672,0.6786534538035558,79,0.8823529411764706
80,80,0.7876712328767124,0.8811145510835914,0.5507809441915984,0.7397260273972602,0.6787175750510055,79,0.8823529411764706
81,81,0.7808219178082192,0.8815273477812178,0.55168863031821,0.7397260273972602,0.6796123579131448,79,0.8823529411764706
82,82,0.7808219178082192,0.881733746130031,0.5515356526855902,0.7328767123287672,0.679565724278636,79,0.8823529411764706
83,83,0.7876712328767124,0.8825593395252838,0.5504319443082802,0.7328767123287672,0.6781783736519966,83,0.8825593395252838
84,84,0.7945205479452054,0.8804953560371518,0.5499727644789194,0.726027397260274,0.6782424948994462,83,0.8825593395252838
85,85,0.7876712328767124,0.8802889576883384,0.5499725316892756,0.726027397260274,0.678635966190615,83,0.8825593395252838
86,86,0.7876712328767124,0.8794633642930856,0.5500589816417129,0.7328767123287672,0.6792013990090353,83,0.8825593395252838
87,87,0.7876712328767124,0.8792569659442724,0.5506964784555577,0.726027397260274,0.6794199941707957,83,0.8825593395252838
88,88,0.7876712328767124,0.8782249742002064,0.5509965254697767,0.7191780821917808,0.6797027105800058,83,0.8825593395252838
89,89,0.7876712328767124,0.8780185758513932,0.5510831078447999,0.7328767123287672,0.6796385893325562,83,0.8825593395252838
90,90,0.7808219178082192,0.8780185758513932,0.5507834504771831,0.7328767123287672,0.6791460215680559,83,0.8825593395252838
91,91,0.7808219178082192,0.8782249742002064,0.5506075344831406,0.7328767123287672,0.6790090352666861,83,0.8825593395252838
92,92,0.7808219178082192,0.8771929824561404,0.5504843227111604,0.7465753424657534,0.678396968813757,83,0.8825593395252838
93,93,0.7808219178082192,0.8784313725490196,0.5511479728371939,0.7465753424657534,0.6784232002331683,83,0.8825593395252838
94,94,0.7876712328767124,0.8786377708978328,0.5521819787385176,0.7465753424657534,0.6790702419119792,83,0.8825593395252838
95,95,0.7945205479452054,0.8784313725490197,0.5532586864159906,0.7465753424657534,0.6801836199358788,83,0.8825593395252838
96,96,0.7876712328767124,0.87781217750258,0.5543801613346875,0.7534246575342466,0.6808044301952784,83,0.8825593395252838
97,97,0.7945205479452054,0.8780185758513932,0.5543160341146639,0.7534246575342466,0.6808131740017488,83,0.8825593395252838
98,98,0.7876712328767124,0.8773993808049535,0.5541160655050698,0.7534246575342466,0.6805129699795978,83,0.8825593395252838
99,99,0.7876712328767124,0.8771929824561404,0.553727213412549,0.7465753424657534,0.6802768872048965,83,0.8825593395252838
100,100,0.7876712328767124,0.8761609907120743,0.554038337901991,0.7465753424657534,0.6805508598076363,83,0.8825593395252838
101,101,0.7876712328767124,0.8776057791537667,0.5530136016906732,0.7465753424657534,0.6791460215680559,83,0.8825593395252838
102,102,0.7808219178082192,0.8769865841073272,0.5529278457076879,0.7397260273972602,0.6792188866219762,83,0.8825593395252838
103,103,0.7876712328767124,0.8767801857585139,0.5539624713908107,0.7602739726027398,0.6798484406878462,83,0.8825593395252838
104,104,0.7876712328767124,0.8773993808049536,0.5538212123114654,0.7602739726027398,0.6793733605362868,83,0.8825593395252838
105,105,0.7876712328767124,0.8784313725490196,0.55423861007219,0.7465753424657534,0.6800582920431362,83,0.8825593395252838
106,106,0.7945205479452054,0.8786377708978328,0.5541146997257695,0.7397260273972602,0.680002914602157,83,0.8825593395252838
107,107,0.7945205479452054,0.8782249742002064,0.5547760173429331,0.7397260273972602,0.6802943748178374,83,0.8825593395252838
108,108,0.7945205479452054,0.8782249742002064,0.5555297668867745,0.7191780821917808,0.6810871466044884,83,0.8825593395252838
109,109,0.7876712328767124,0.8782249742002064,0.5559112580316176,0.7328767123287672,0.6816176041970271,83,0.8825593395252838
110,110,0.7876712328767124,0.8782249742002064,0.5563355831522047,0.7397260273972602,0.6818449431652578,83,0.8825593395252838
111,111,0.7808219178082192,0.8784313725490196,0.5566776766149296,0.7397260273972602,0.6821451471874089,83,0.8825593395252838
112,112,0.773972602739726,0.8802889576883385,0.555911739079113,0.7534246575342466,0.6815972019819294,83,0.8825593395252838
113,113,0.7808219178082192,0.8800825593395252,0.5558760822546642,0.7602739726027398,0.6817341882832993,83,0.8825593395252838
114,114,0.7808219178082192,0.8800825593395253,0.5556030261630551,0.7671232876712328,0.6817429320897698,83,0.8825593395252838
115,115,0.7876712328767124,0.8800825593395253,0.5559298358582584,0.773972602739726,0.6821713786068202,83,0.8825593395252838
116,116,0.7876712328767124,0.8802889576883385,0.556311054077918,0.7534246575342466,0.6824540950160304,83,0.8825593395252838
117,117,0.7808219178082192,0.8792569659442725,0.554752879717434,0.7534246575342466,0.6805654328184203,83,0.8825593395252838
118,118,0.7808219178082192,0.8794633642930857,0.5566156135156942,0.7602739726027398,0.6816234334013408,83,0.8825593395252838
119,119,0.7808219178082192,0.8800825593395253,0.5574216934506586,0.7671232876712328,0.6822996211017196,83,0.8825593395252838
120,120,0.7876712328767124,0.8811145510835914,0.558323272880166,0.7602739726027398,0.6833488778781697,83,0.8825593395252838
121,121,0.7808219178082192,0.8804953560371517,0.5581605206900111,0.7534246575342466,0.6830370154473916,83,0.8825593395252838
122,122,0.7808219178082192,0.8807017543859649,0.5574308900072562,0.7602739726027398,0.6816409210142815,83,0.8825593395252838
123,123,0.7808219178082192,0.8794633642930856,0.5571029037538593,0.7465753424657534,0.6814689594870301,83,0.8825593395252838
124,124,0.7876712328767124,0.8802889576883385,0.5584761710307868,0.7397260273972602,0.6822996211017196,83,0.8825593395252838
125,125,0.773972602739726,0.8798761609907121,0.5591379690181,0.7397260273972602,0.6827747012532789,83,0.8825593395252838
126,126,0.7808219178082192,0.8809081527347781,0.5580928391529062,0.7328767123287672,0.6815972019819295,83,0.8825593395252838
127,127,0.773972602739726,0.8809081527347782,0.5582346519262507,0.7397260273972602,0.681588458175459,83,0.8825593395252838
128,128,0.7671232876712328,0.8807017543859649,0.5589378917662245,0.7328767123287672,0.6814777032935004,83,0.8825593395252838
129,129,0.7671232876712328,0.8807017543859648,0.5607884243452177,0.7465753424657534,0.6828271640921015,83,0.8825593395252838
130,130,0.7671232876712328,0.8796697626418989,0.5620883618120454,0.7534246575342466,0.683794812008161,83,0.8825593395252838
131,131,0.773972602739726,0.8782249742002063,0.5623945161540221,0.7465753424657534,0.684077528417371,83,0.8825593395252838
132,132,0.7876712328767124,0.8784313725490197,0.5620425244016146,0.7397260273972602,0.6842961235791315,83,0.8825593395252838
133,133,0.7808219178082192,0.8796697626418989,0.5617115495670989,0.7328767123287672,0.68412416205188,83,0.8825593395252838
134,134,0.773972602739726,0.8804953560371517,0.5620794707252849,0.7328767123287672,0.6839405421160013,83,0.8825593395252838
135,135,0.773972602739726,0.8813209494324046,0.560904088474331,0.7328767123287672,0.683238122996211,83,0.8825593395252838
136,136,0.773972602739726,0.8815273477812177,0.5595935554423954,0.7328767123287672,0.6823171087146606,83,0.8825593395252838
137,137,0.7671232876712328,0.881733746130031,0.5591701774867736,0.7191780821917808,0.6821713786068202,83,0.8825593395252838
138,138,0.773972602739726,0.8815273477812178,0.5586274763378044,0.7123287671232876,0.6818974060040804,83,0.8825593395252838
139,139,0.7876712328767124,0.8811145510835914,0.558398687440257,0.7123287671232876,0.6824803264354417,83,0.8825593395252838
140,140,0.7808219178082192,0.881733746130031,0.5590819219149921,0.726027397260274,0.6826260565432819,83,0.8825593395252838
141,141,0.7876712328767124,0.8815273477812178,0.5588321379569134,0.7191780821917808,0.6821888662197609,83,0.8825593395252838
142,142,0.7876712328767124,0.8813209494324045,0.5597574247489425,0.7054794520547946,0.6831477703293501,83,0.8825593395252838
143,143,0.7945205479452054,0.8809081527347781,0.5606601819130568,0.7123287671232876,0.6843340134071699,83,0.8825593395252838
144,144,0.7945205479452054,0.8807017543859649,0.5612056358938867,0.7123287671232876,0.6840046633634509,83,0.8825593395252838
145,145,0.7876712328767124,0.8819401444788442,0.5619117526093196,0.6986301369863014,0.6846983386767707,83,0.8825593395252838
146,146,0.7808219178082192,0.8819401444788442,0.5624266221013884,0.7191780821917808,0.6851092975808802,83,0.8825593395252838
147,147,0.7808219178082192,0.8823529411764706,0.5613227286227943,0.7191780821917808,0.684424366074031,83,0.8825593395252838
148,148,0.7808219178082192,0.8804953560371517,0.560983246472147,0.7123287671232876,0.6843427572136402,83,0.8825593395252838
149,149,0.7808219178082192,0.8811145510835914,0.5610736117540837,0.726027397260274,0.6843515010201107,83,0.8825593395252838
150,150,0.7876712328767124,0.8807017543859649,0.5611820701020659,0.7328767123287672,0.683958029728942,83,0.8825593395252838
151,151,0.7808219178082192,0.8798761609907121,0.5606908581792671,0.7397260273972602,0.6837656659865928,83,0.8825593395252838
152,152,0.7808219178082192,0.8798761609907121,0.5602006683022678,0.7328767123287672,0.6841591372777617,83,0.8825593395252838
153,153,0.7808219178082192,0.8815273477812177,0.5607161261407952,0.7328767123287672,0.6853920139900904,83,0.8825593395252838
154,154,0.7876712328767124,0.8809081527347781,0.5613262392215123,0.7328767123287672,0.6850714077528417,83,0.8825593395252838
155,155,0.7876712328767124,0.8794633642930857,0.5611268333854489,0.7397260273972602,0.6845234625473623,83,0.8825593395252838
156,156,0.7876712328767124,0.8804953560371517,0.5606238434753631,0.7465753424657534,0.6839317983095308,83,0.8825593395252838
157,157,0.7876712328767124,0.8813209494324047,0.5605513097883356,0.7465753424657534,0.6841620518799183,83,0.8825593395252838
158,158,0.7876712328767124,0.8800825593395253,0.5607457520789857,0.7671232876712328,0.6834596327601281,83,0.8825593395252838
159,159,0.7876712328767124,0.8811145510835914,0.5618732980281342,0.7465753424657534,0.6841066744389391,83,0.8825593395252838
160,160,0.7876712328767124,0.880701754385965,0.5624648273966706,0.7465753424657534,0.6848265811716701,83,0.8825593395252838
161,161,0.7876712328767124,0.8792569659442725,0.5627218129542501,0.7465753424657534,0.6844418536869716,83,0.8825593395252838
162,162,0.7876712328767124,0.8800825593395253,0.5647673784067492,0.7465753424657534,0.6861294083357621,83,0.8825593395252838
163,163,0.7876712328767124,0.8807017543859648,0.5649905573930177,0.7465753424657534,0.6861847857767415,83,0.8825593395252838
164,164,0.7876712328767124,0.8823529411764707,0.5664218400402193,0.7465753424657534,0.6870708248324103,83,0.8825593395252838
165,165,0.7876712328767124,0.8821465428276575,0.567149008174362,0.7397260273972602,0.6874351501020111,83,0.8825593395252838
166,166,0.7876712328767124,0.882765737874097,0.5677477491837852,0.7397260273972602,0.6884115418245409,166,0.882765737874097
167,167,0.7876712328767124,0.8823529411764707,0.5681419782608905,0.7465753424657534,0.6888866219761002,166,0.882765737874097
168,168,0.7876712328767124,0.8827657378740971,0.5679437637967512,0.7534246575342466,0.6888516467502186,168,0.8827657378740971
169,169,0.7876712328767124,0.8821465428276575,0.5668200565239128,0.7465753424657534,0.6877295249198484,168,0.8827657378740971
170,170,0.7876712328767124,0.8821465428276575,0.5671932488814936,0.7534246575342466,0.6882774701253279,168,0.8827657378740971
171,171,0.7808219178082192,0.8815273477812177,0.5659068815491598,0.7465753424657534,0.6865345380355581,168,0.8827657378740971
172,172,0.7808219178082192,0.8821465428276573,0.5659284584466736,0.7397260273972602,0.686881375692218,168,0.8827657378740971
173,173,0.7808219178082192,0.8827657378740971,0.5636179577538364,0.7328767123287672,0.6849752258816671,168,0.8827657378740971
174,174,0.7808219178082192,0.8819401444788441,0.5642986364315972,0.726027397260274,0.6859603614106675,168,0.8827657378740971
175,175,0.7808219178082192,0.8815273477812177,0.5639340114885576,0.7328767123287672,0.684975225881667,168,0.8827657378740971
176,176,0.7808219178082192,0.8813209494324047,0.5638407543205062,0.7328767123287672,0.6849664820751967,168,0.8827657378740971
177,177,0.7808219178082192,0.8825593395252839,0.561896173844901,0.7328767123287672,0.6837073739434567,168,0.8827657378740971
178,178,0.7808219178082192,0.8809081527347781,0.5612116659843769,0.7397260273972602,0.6839988341591372,168,0.8827657378740971
179,179,0.7808219178082192,0.8821465428276573,0.562573535938453,0.7534246575342466,0.6849839696881376,168,0.8827657378740971
180,180,0.7876712328767124,0.882765737874097,0.5635603050685043,0.7534246575342466,0.6858058874963567,168,0.8827657378740971
181,181,0.7945205479452054,0.8821465428276574,0.5645795768979234,0.7465753424657534,0.687000874380647,168,0.8827657378740971
182,182,0.7945205479452054,0.881733746130031,0.5654601384955839,0.7534246575342466,0.6873739434567182,168,0.8827657378740971
183,183,0.7876712328767124,0.8815273477812179,0.5660936854122592,0.7534246575342466,0.6879393762751386,168,0.8827657378740971
184,184,0.7876712328767124,0.8815273477812177,0.5663825158536537,0.7534246575342466,0.687228213348878,168,0.8827657378740971
185,185,0.7876712328767124,0.8815273477812177,0.5663731912181649,0.7534246575342466,0.6870824832410377,168,0.8827657378740971
186,186,0.7876712328767124,0.8825593395252839,0.567260586814584,0.7534246575342466,0.6878665112212183,168,0.8827657378740971
187,187,0.7876712328767124,0.8835913312693497,0.5686168033618891,0.7465753424657534,0.6886884290294375,187,0.8835913312693497
188,188,0.7876712328767124,0.8835913312693497,0.568571698870174,0.7465753424657534,0.6884785776741474,187,0.8835913312693497
189,189,0.7808219178082192,0.8823529411764706,0.5680953544454385,0.7534246575342466,0.688350335179248,187,0.8835913312693497
190,190,0.7808219178082192,0.8825593395252839,0.567549720725829,0.7602739726027398,0.6877120373069077,187,0.8835913312693497
191,191,0.7876712328767124,0.8821465428276574,0.5689109699159282,0.7534246575342466,0.6879860099096474,187,0.8835913312693497
192,192,0.7876712328767124,0.8825593395252839,0.5698350114619395,0.7602739726027398,0.6887175750510055,187,0.8835913312693497
193,193,0.7876712328767124,0.8825593395252838,0.5704194261277544,0.7602739726027398,0.6896385893325562,187,0.8835913312693497
194,194,0.7876712328767124,0.8825593395252838,0.5701240708348377,0.7602739726027398,0.6898746721072574,187,0.8835913312693497
195,195,0.7808219178082192,0.882765737874097,0.5686303306383109,0.7671232876712328,0.6884960652870883,187,0.8835913312693497
196,196,0.7808219178082192,0.8815273477812177,0.5681262392083393,0.7808219178082192,0.6888982803847274,187,0.8835913312693497
197,197,0.7876712328767124,0.8798761609907121,0.5667519892850905,0.7808219178082192,0.6882337510929758,187,0.8835913312693497
198,198,0.7945205479452054,0.8792569659442725,0.5660650204616254,0.7808219178082192,0.6878869134363159,187,0.8835913312693497
199,199,0.7945205479452054,0.8796697626418989,0.5672124942082847,0.7876712328767124,0.6882774701253279,187,0.8835913312693497
200,200,0.7945205479452054,0.8794633642930857,0.5677049497491262,0.7808219178082192,0.688979889245118,187,0.8835913312693497
201,201,0.773972602739726,0.8786377708978329,0.5664612368004502,0.7876712328767124,0.6878402798018071,187,0.8835913312693497
202,202,0.773972602739726,0.8782249742002063,0.5662862706353567,0.7945205479452054,0.6879685222967065,187,0.8835913312693497
203,203,0.773972602739726,0.8794633642930857,0.5676822107478481,0.7945205479452054,0.6884960652870884,187,0.8835913312693497
204,204,0.7808219178082192,0.8782249742002063,0.5679083523245032,0.8013698630136986,0.6885310405129701,187,0.8835913312693497
205,205,0.7808219178082192,0.8784313725490196,0.5680631176127637,0.7876712328767124,0.6886855144272808,187,0.8835913312693497
206,206,0.7808219178082192,0.8784313725490197,0.5696420955713476,0.773972602739726,0.6898717575051005,187,0.8835913312693497
207,207,0.7876712328767124,0.8786377708978329,0.5707458832374587,0.7808219178082192,0.6900816088603905,187,0.8835913312693497
208,208,0.7945205479452054,0.8796697626418988,0.5729603017678505,0.7876712328767124,0.6921422325852521,187,0.8835913312693497
209,209,0.7945205479452054,0.8798761609907121,0.5736263715872926,0.7808219178082192,0.6925357038764209,187,0.8835913312693497
210,210,0.7945205479452054,0.8782249742002064,0.5742474504495334,0.773972602739726,0.6930661614689595,187,0.8835913312693497
211,211,0.7945205479452054,0.8786377708978328,0.573386015439625,0.7602739726027398,0.6920081608860391,187,0.8835913312693497
212,212,0.7945205479452054,0.87781217750258,0.5731175079514972,0.7671232876712328,0.6923812299621102,187,0.8835913312693497
213,213,0.7876712328767124,0.8776057791537667,0.5725787726105187,0.7876712328767124,0.6917779073156515,187,0.8835913312693497
214,214,0.7876712328767124,0.8780185758513932,0.5747578962686279,0.7808219178082192,0.6933634508889538,187,0.8835913312693497
215,215,0.7876712328767124,0.8769865841073272,0.5744215947388666,0.7876712328767124,0.6935733022442436,187,0.8835913312693497
216,216,0.7808219178082192,0.8771929824561404,0.5730789700810904,0.7808219178082192,0.693162343340134,187,0.8835913312693497
217,217,0.7808219178082192,0.8755417956656347,0.571531624295024,0.7876712328767124,0.6917575051005538,187,0.8835913312693497
218,218,0.7808219178082192,0.8753353973168215,0.5689306581596308,0.8013698630136986,0.6889769746429613,187,0.8835913312693497
219,219,0.7808219178082192,0.8755417956656347,0.5666288166579363,0.7945205479452054,0.6869804721655494,187,0.8835913312693497
220,220,0.773972602739726,0.8745098039215686,0.5673008566922546,0.7876712328767124,0.6886592830078695,187,0.8835913312693497
221,221,0.7808219178082192,0.8747162022703818,0.5712514674486278,0.7671232876712328,0.6929816380064121,187,0.8835913312693497
222,222,0.7876712328767124,0.8751289989680082,0.5730520841016294,0.7602739726027398,0.6944301952783446,187,0.8835913312693497
223,223,0.773972602739726,0.8747162022703819,0.5709363482055898,0.7671232876712328,0.6925998251238706,187,0.8835913312693497
224,224,0.7671232876712328,0.8743034055727554,0.5711362385184365,0.7671232876712328,0.6920635383270183,187,0.8835913312693497
225,225,0.7671232876712328,0.8751289989680082,0.5716863115445544,0.773972602739726,0.6920722821334889,187,0.8835913312693497
226,226,0.773972602739726,0.8743034055727553,0.5715670840757843,0.773972602739726,0.6920985135529,187,0.8835913312693497
227,227,0.7671232876712328,0.8743034055727553,0.5726645007056944,0.773972602739726,0.692984552608569,187,0.8835913312693497
228,228,0.7671232876712328,0.8743034055727553,0.5730692834430902,0.7808219178082192,0.6928679685222967,187,0.8835913312693497
229,229,0.7602739726027398,0.8751289989680083,0.5708133127471595,0.7945205479452054,0.6898134654619644,187,0.8835913312693497
230,230,0.773972602739726,0.8743034055727553,0.5694923615712211,0.8013698630136986,0.6890032060623725,187,0.8835913312693497
231,231,0.773972602739726,0.8734778121775025,0.56895943950876,0.7945205479452054,0.6885368697172836,187,0.8835913312693497
232,232,0.773972602739726,0.8730650154798761,0.571266596084584,0.7876712328767124,0.691512678519382,187,0.8835913312693497
233,233,0.7808219178082192,0.8749226006191951,0.577760216212012,0.7876712328767124,0.6976333430486739,187,0.8835913312693497
