~iteration~,epoch,acc_yinda_level0,auc_yinda_level0,mean_average_precision_at_r_level0,precision_at_1_level0,r_precision_level0,best_epoch,best_accuracy
1,1,0.5192307692307693,0.49001536098310294,0.38237977700238823,0.6538461538461539,0.5673076923076923,1,0.49001536098310294
2,2,0.5384615384615384,0.4961597542242703,0.39905465368574167,0.6730769230769231,0.5756410256410257,2,0.4961597542242703
3,3,0.5384615384615384,0.5038402457757296,0.4140656641950627,0.7115384615384616,0.5836538461538462,3,0.5038402457757296
4,4,0.5576923076923077,0.5253456221198156,0.43107474762723175,0.7307692307692307,0.5942307692307692,4,0.5253456221198156
5,5,0.5576923076923077,0.5499231950844854,0.4459021406844413,0.7692307692307693,0.6032051282051282,5,0.5499231950844854
6,6,0.5576923076923077,0.5745007680491551,0.4548805426782445,0.7692307692307693,0.6051282051282052,6,0.5745007680491551
7,7,0.5576923076923077,0.6021505376344085,0.4645579410804596,0.7692307692307693,0.6083333333333333,7,0.6021505376344085
8,8,0.5576923076923077,0.629800307219662,0.4715133280203243,0.7884615384615384,0.6115384615384616,8,0.629800307219662
9,9,0.5576923076923077,0.6559139784946236,0.4785359800622434,0.8076923076923077,0.6166666666666667,9,0.6559139784946236
10,10,0.5576923076923077,0.6774193548387096,0.4852151531542606,0.7884615384615384,0.6240384615384615,10,0.6774193548387096
11,11,0.5769230769230769,0.7004608294930875,0.49115137576462264,0.7884615384615384,0.6269230769230768,11,0.7004608294930875
12,12,0.5769230769230769,0.717357910906298,0.4988786071573905,0.8076923076923077,0.6371794871794874,12,0.717357910906298
13,13,0.5961538461538461,0.7403993855606759,0.5029336075201011,0.8076923076923077,0.6394230769230769,13,0.7403993855606759
14,14,0.6538461538461539,0.7634408602150538,0.5070108347615144,0.7884615384615384,0.6442307692307693,14,0.7634408602150538
15,15,0.6538461538461539,0.7849462365591398,0.5106365777242791,0.8076923076923077,0.6467948717948719,15,0.7849462365591398
16,16,0.6730769230769231,0.8064516129032258,0.5135751014954741,0.8269230769230769,0.6487179487179487,16,0.8064516129032258
17,17,0.7307692307692307,0.815668202764977,0.5139811133473512,0.8269230769230769,0.6499999999999999,17,0.815668202764977
18,18,0.7307692307692307,0.8325652841781873,0.5154943601627328,0.7884615384615384,0.6522435897435896,18,0.8325652841781873
19,19,0.75,0.8433179723502304,0.5182286958045077,0.7884615384615384,0.6538461538461539,19,0.8433179723502304
20,20,0.7692307692307693,0.8632872503840245,0.5197667403722988,0.7884615384615384,0.655128205128205,20,0.8632872503840245
21,21,0.7884615384615384,0.8740399385560675,0.5208963499543435,0.8076923076923077,0.655128205128205,21,0.8740399385560675
